,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
506,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2025-07-30 05:55:46.000000,2025-07-30 05:49:54,428.0,1283.0,126.0,134.0,47.0,519.0,7337.0,Backtest trading strategies in Python.,36.0,22,True,4.0,,,,,backtesting,,,,,,,https://pypi.org/project/backtesting,81357.0,81357.0,,,,,,,,3.0,,,,,,,,,,,
507,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2024-08-15 06:26:34.000000,2022-08-06 21:47:18,182.0,508.0,75.0,63.0,97.0,57.0,5547.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,22,False,,2022-04-06 04:37:32,0.3.4,10.0,,layoutparser,,,,,,,https://pypi.org/project/layoutparser,179797.0,179797.0,,,,,,,,3.0,,,,,,,,,,,
508,deep-daze,lucidrains/deep-daze,image,,https://github.com/lucidrains/deep-daze,https://github.com/lucidrains/deep-daze,MIT,2021-01-17 06:00:50.000,2022-03-13 19:09:13.000000,2022-03-13 19:08:59,231.0,311.0,73.0,37.0,89.0,77.0,4343.0,Simple command line tool for text to image generation using OpenAIs CLIP and Siren (Implicit neural representation..,14.0,22,False,,2022-03-13 19:09:13,0.11.1,67.0,,deep-daze,,,,,56.0,56.0,https://pypi.org/project/deep-daze,537.0,537.0,,,,,,,,3.0,,,,,,,,,,,
509,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2025-05-30 04:06:03.000000,2025-05-30 03:23:16,750.0,238.0,52.0,38.0,72.0,126.0,3251.0,A GUI for Pandas DataFrames.,15.0,22,True,,,,2.0,,pandasgui,conda-forge/pandasgui,,,['pandas'],528.0,528.0,https://pypi.org/project/pandasgui,6205.0,6878.0,https://anaconda.org/conda-forge/pandasgui,2025-04-22 14:57:45.598,38401.0,,,,,3.0,,,,,,,,,,,
510,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2025-09-27 07:58:17.000000,2025-02-03 12:43:27,770.0,362.0,75.0,594.0,83.0,95.0,2781.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,22,True,,2019-05-09 10:06:22,1.0.0,1.0,,tensorflow-graphics,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-graphics,57264.0,57264.0,,,,,,,,3.0,,,,,,,,,,,
511,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2025-04-30 05:40:51.091000,2020-01-22 07:39:36,1198.0,318.0,64.0,168.0,145.0,113.0,2772.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,22,False,,,,12.0,,eli5,conda-forge/eli5,,,,,,https://pypi.org/project/eli5,140061.0,143642.0,https://anaconda.org/conda-forge/eli5,2025-04-30 05:40:51.091,229224.0,,,,,3.0,,,,,,,,,,,
512,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2025-05-06 09:45:18.000000,2025-05-06 09:45:18,560.0,248.0,39.0,142.0,67.0,127.0,2584.0,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,32.0,22,True,,,,2.0,,kubric-nightly,,,,,7.0,7.0,https://pypi.org/project/kubric-nightly,8761.0,8761.0,,,,,,,,3.0,,,,,,,,,,,
513,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2025-06-13 04:33:41.000000,2025-06-13 04:33:36,899.0,453.0,58.0,373.0,97.0,93.0,1988.0,Library for training machine learning models with privacy for training data.,60.0,22,True,,2024-02-14 19:18:00,0.9.0,18.0,,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,23064.0,23066.0,,,,,,,,3.0,193.0,,,,,,,,,,
514,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2025-02-20 22:01:53.000000,2025-02-20 22:01:53,29.0,104.0,39.0,34.0,10.0,100.0,1850.0,"A flexible, intuitive and fast forecasting library.",10.0,22,True,,2024-01-18 18:33:20,1.0.0,6.0,,greykite,,,,,47.0,47.0,https://pypi.org/project/greykite,10397.0,10397.0,,,,,,,,3.0,39.0,,,,,,,,,,
515,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2024-04-08 12:49:27.000000,2021-09-29 18:48:52,239.0,201.0,34.0,7.0,15.0,33.0,1678.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,22,False,,2020-10-23 22:45:52,0.3,4.0,,antialiased-cnns,,,,['pytorch'],81.0,81.0,https://pypi.org/project/antialiased-cnns,20457.0,20457.0,,,,,,,,3.0,,,,,,,,,,,
516,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2023-11-04 08:38:31.000000,2023-09-03 19:16:54,508.0,210.0,33.0,88.0,16.0,33.0,1639.0,"A program for financial portfolio management, analysis and optimisation.",7.0,22,False,,,,14.0,,FinQuant,,,,,95.0,95.0,https://pypi.org/project/FinQuant,1836.0,1836.0,,,,,,,,3.0,,,,,,,,,,,
517,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2025-10-20 23:44:56.000000,2025-04-19 05:05:49,592.0,157.0,18.0,369.0,6.0,166.0,1586.0,A standard framework for modelling Deep Learning Models for tabular data.,27.0,22,True,,2024-11-29 01:07:50,1.1.1,6.0,,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,5840.0,5841.0,,,,,,,,3.0,64.0,,,,,,,,,,
518,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2025-10-09 19:41:20.000000,2025-10-09 19:41:20,1247.0,124.0,26.0,76.0,4.0,29.0,1558.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,9.0,22,True,4.0,2024-11-21 20:06:36,0.8.0,30.0,,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,9610.0,9612.0,,,,,,,,3.0,177.0,,,,,,,,,,
519,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2024-09-25 05:32:38.000000,2024-09-25 05:32:38,605.0,207.0,49.0,461.0,144.0,299.0,1235.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,22,False,,,,,,tf-encrypted,,,,['tensorflow'],68.0,68.0,https://pypi.org/project/tf-encrypted,699.0,699.0,,,,,,,,3.0,,,,,,,,,,,
520,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,,2016-08-17 10:58:05.000,2025-10-23 08:59:35.000000,2025-02-19 14:28:48,2077.0,232.0,36.0,660.0,107.0,498.0,1201.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,43.0,22,True,,2025-01-23 12:13:15,.2.3.1,46.0,,smac,conda-forge/smac,,,,,,https://pypi.org/project/smac,26621.0,27302.0,https://anaconda.org/conda-forge/smac,2025-04-22 14:57:48.900,37466.0,,,,,3.0,,,,,,,,,,,
521,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2025-10-03 08:14:44.687000,2025-08-12 12:53:29,742.0,159.0,13.0,118.0,19.0,269.0,1088.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,48.0,22,True,1.0,2023-10-06 08:51:23,0.6.18,28.0,,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,69903.0,84549.0,https://anaconda.org/conda-forge/pytorch_sparse,2025-10-03 08:14:44.687,937379.0,,,,,3.0,,,,,,,,,,,
522,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2024-06-03 10:38:45.000000,2022-06-30 08:14:18,208.0,109.0,46.0,99.0,42.0,51.0,1035.0,Interpretability Methods for tf.keras models with Tensorflow 2.x.,18.0,22,False,,2021-11-18 20:27:53,0.3.1,7.0,,tf-explain,,,,['tensorflow'],294.0,294.0,https://pypi.org/project/tf-explain,4510.0,4510.0,,,,,,,,3.0,,,,,,,,,,,
523,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2025-04-22 14:56:22.872000,2023-02-20 00:24:10,1723.0,185.0,37.0,177.0,68.0,176.0,981.0,A Jupyter - Three.js bridge.,30.0,22,False,,2022-08-31 09:02:38,2.4.1,18.0,,pythreejs,conda-forge/pythreejs,,,['jupyter'],,,https://pypi.org/project/pythreejs,175283.0,189309.0,https://anaconda.org/conda-forge/pythreejs,2025-04-22 14:56:22.872,807547.0,,,,,3.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,567.0,,,,,,
524,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2025-10-07 22:03:28.000000,2025-10-07 22:03:28,242.0,87.0,14.0,162.0,21.0,95.0,909.0,Bayesian active learning library for research and industrial usecases.,24.0,22,True,1.0,2025-06-24 16:30:17,2.1.0,17.0,,baal,conda-forge/baal,,,,67.0,67.0,https://pypi.org/project/baal,1932.0,2185.0,https://anaconda.org/conda-forge/baal,2025-04-22 14:57:44.821,14443.0,,,,,3.0,,,,,,,,,,,
525,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2024-04-10 17:11:06.000000,2023-03-06 07:52:05,311.0,114.0,24.0,36.0,35.0,69.0,887.0,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,22,False,,2021-04-11 17:42:31,0.5.5,5.0,,pandas-bokeh,,,,['pandas'],752.0,752.0,https://pypi.org/project/pandas-bokeh,8043.0,8043.0,,,,,,,,3.0,,,,,,,,,,,
526,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2025-04-28 08:19:30.000000,2025-04-28 08:19:30,625.0,116.0,15.0,207.0,122.0,141.0,800.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",38.0,22,True,,2025-01-25 09:09:06,0.13.1,17.0,,soundfile,anaconda/pysoundfile,,,,,,https://pypi.org/project/soundfile,9163567.0,9163718.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,21258.0,,,,,,,,,,
527,MONAILabel,Project-MONAI/MONAILabel,medical-data,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2025-10-20 23:05:05.000000,2025-08-14 18:17:47,1026.0,236.0,21.0,907.0,141.0,408.0,763.0,MONAI Label is an intelligent open source image labeling and learning tool.,69.0,22,True,4.0,2024-10-17 22:32:00,0.8.4,17.0,,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,428.0,3039.0,,,,,,,,3.0,133178.0,,,,,,,,,,
528,BioPandas,rasbt/biopandas,others,,https://github.com/BioPandas/biopandas,https://github.com/BioPandas/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2025-04-22 14:56:30.745000,2024-08-01 17:33:11,360.0,116.0,15.0,84.0,22.0,38.0,739.0,Working with molecular structures in pandas DataFrames.,18.0,22,False,,2024-08-01 17:34:27,0.5.1,18.0,BioPandas/biopandas,biopandas,conda-forge/biopandas,,,['pandas'],393.0,393.0,https://pypi.org/project/biopandas,35359.0,38820.0,https://anaconda.org/conda-forge/biopandas,2025-04-22 14:56:30.745,214624.0,,,,,3.0,,,,,,,,,,,
529,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,,2013-08-02 14:31:46.000,2025-06-12 18:18:57.000000,2024-12-27 14:53:55,3774.0,67.0,43.0,362.0,18.0,399.0,559.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,39.0,22,True,,2024-12-27 15:07:05,5.1.0,72.0,,skll,conda-forge/skll,,,['sklearn'],50.0,50.0,https://pypi.org/project/skll,1809.0,2333.0,https://anaconda.org/conda-forge/skll,2025-04-22 14:58:06.094,24650.0,,,,,3.0,16.0,,,,,,,,,,
530,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2025-06-09 17:55:21.000000,2025-06-09 17:55:21,182.0,49.0,6.0,11.0,12.0,21.0,519.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,22,True,,2023-11-17 16:33:58,0.6.1,2.0,,apricot-select,,,,,203.0,203.0,https://pypi.org/project/apricot-select,14707.0,14707.0,,,,,,,,3.0,33.0,,,,,,,,,,
531,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2025-09-04 13:07:55.000000,2025-09-04 13:07:11,570.0,36.0,12.0,235.0,13.0,41.0,506.0,Monitor the stability of a Pandas or Spark dataframe.,19.0,22,True,21.0,2025-09-04 13:09:45,1.4.11,39.0,,popmon,,,,"['pandas', 'spark']",22.0,22.0,https://pypi.org/project/popmon,2851.0,2855.0,,,,,,,,3.0,279.0,,,,,,,,,,
532,formulaic,matthewwardrop/formulaic,probabilistics,,https://github.com/matthewwardrop/formulaic,https://github.com/matthewwardrop/formulaic,MIT,2019-09-02 03:23:35.000,2025-09-21 05:56:49.000000,2025-09-21 05:39:20,419.0,30.0,12.0,117.0,15.0,115.0,423.0,A high-performance implementation of Wilkinson formulas for Python.,14.0,22,True,5.0,2025-09-21 05:28:20,1.2.1,28.0,,formulaic,,,,,,,https://pypi.org/project/formulaic,2449295.0,2449295.0,,,,,,,,3.0,,,,,,,,,,,
533,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2025-04-22 14:56:38.480000,2024-12-24 16:12:08,6798.0,140.0,31.0,415.0,31.0,141.0,402.0,Neuroimaging in Python FMRI analysis package.,70.0,22,True,,,,3.0,,nipy,conda-forge/nipy,,,,248.0,248.0,https://pypi.org/project/nipy,14198.0,28564.0,https://anaconda.org/conda-forge/nipy,2025-04-22 14:56:38.480,215499.0,,,,,3.0,,,,,,,,,,,
534,orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2025-08-29 13:40:09.000000,2023-11-17 21:43:05,4051.0,50.0,14.0,716.0,198.0,203.0,299.0,Asynchronous Distributed Hyperparameter Optimization.,34.0,22,False,,2023-03-02 21:02:52,0.2.7,26.0,,orion,,,,,122.0,122.0,https://pypi.org/project/orion,2667.0,2667.0,,,,,,,,3.0,,,,,,,,,,,
535,ML in production,eugeneyan/applied-ml,data-science,,https://github.com/eugeneyan/applied-ml,https://github.com/eugeneyan/applied-ml,MIT,2020-07-04 18:57:47.000,2024-07-18 22:41:02.000000,2024-05-02 14:44:23,485.0,3681.0,952.0,229.0,2.0,22.0,28422.0,Papers & tech blogs by companies sharing their work on data science & machine learning in production.,53.0,21,False,,,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,
536,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2024-11-26 11:06:14.000000,2024-11-26 10:38:20,194.0,1219.0,89.0,57.0,423.0,293.0,7146.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,34.0,21,True,,,,,,pyslowfast,,,,['pytorch'],23.0,23.0,https://pypi.org/project/pyslowfast,42.0,42.0,,,,,,,,3.0,,,,,,,,,,,
537,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2024-06-17 09:17:33.000000,2024-03-11 13:23:01,3347.0,818.0,223.0,111.0,56.0,621.0,5030.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,69.0,21,False,,2022-01-13 09:55:14,1.1.1,12.0,,,,,,,,,,,17.0,,,,,,,,3.0,1547.0,,,,,,,,,,
538,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2025-03-10 17:58:00.000000,2025-03-10 17:52:42,755.0,498.0,211.0,24.0,29.0,4.0,3662.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,19.0,21,True,,2025-03-10 17:58:01,0.11.19,18.0,,finmarketpy,,,,,16.0,16.0,https://pypi.org/project/finmarketpy,345.0,345.0,,,,,,,,3.0,57.0,,,,,,,,,,
539,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2023-08-29 08:45:13.000000,2023-08-29 08:45:10,277.0,239.0,41.0,110.0,56.0,64.0,2910.0,"Text preprocessing, representation and visualization from zero to hero.",21.0,21,False,,2021-07-01 16:53:52,1.1.0,4.0,,texthero,,,,,,,https://pypi.org/project/texthero,1380.0,1383.0,,,,,,,,3.0,231.0,,,,,,,,,,
540,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,234.0,59.0,33.0,62.0,96.0,2358.0,Fast and Easy Infinite Neural Networks in Python.,30.0,21,False,,2023-12-11 14:10:12,0.6.5,17.0,,neural-tangents,,,,,,,https://pypi.org/project/neural-tangents,7110.0,7118.0,,,,,,,,3.0,570.0,,,,,,,,,,
541,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2024-10-07 11:50:22.000000,2024-09-23 17:14:22,14660.0,96.0,38.0,60.0,16.0,79.0,2249.0,The friendly PIL fork.,435.0,21,False,,,,,,pillow-simd,,,,,,,https://pypi.org/project/pillow-simd,25982.0,25982.0,,,,,,,,3.0,,,,,,,,,,,
542,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2024-06-24 03:38:13.000000,2022-11-13 04:54:45,1941.0,202.0,28.0,424.0,11.0,163.0,1689.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,29.0,21,False,,2022-01-20 18:07:32,0.5.5,3.0,,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,106.0,106.0,,,,,,,,3.0,,,,,,,,,,,
543,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,125.0,25.0,31.0,58.0,50.0,1625.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,8.0,21,False,,,,,,higher,,,,['pytorch'],710.0,710.0,https://pypi.org/project/higher,24867.0,24867.0,,,,,,,,3.0,,,,,,,,,,,
544,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2025-08-24 13:55:25.000000,2025-08-24 13:55:21,440.0,251.0,68.0,7.0,16.0,29.0,1623.0,Python AutoML for Trading Systems and Sports Betting.,5.0,21,True,1.0,2020-08-29 18:48:20,2.5.0,11.0,,alphapy,,,,,10.0,10.0,https://pypi.org/project/alphapy,361.0,361.0,,,,,,,,3.0,,,,,,,,,,,
545,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2025-07-13 17:34:53.000000,2025-07-13 17:30:34,791.0,210.0,13.0,275.0,80.0,95.0,1457.0,Generate Diverse Counterfactual Explanations for any machine learning model.,23.0,21,True,,2025-07-13 17:34:53,0.12,13.0,,dice-ml,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/dice-ml,55879.0,55879.0,,,,,,,,3.0,,,,,,,,,,,
546,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2025-04-22 14:58:15.321000,2024-11-14 06:35:15,505.0,139.0,15.0,25.0,14.0,56.0,1456.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,17.0,21,True,,2024-02-04 21:24:35,1.1.0,7.0,,pygod,conda-forge/pygod,,,,52.0,52.0,https://pypi.org/project/pygod,3304.0,3584.0,https://anaconda.org/conda-forge/pygod,2025-04-22 14:58:15.321,11766.0,,,,,3.0,,,,,,,,,,,
547,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2025-10-15 02:35:23.000000,2025-10-15 02:32:23,239.0,121.0,33.0,36.0,28.0,122.0,1330.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,19.0,21,True,4.0,2025-10-15 02:36:25,2.5.0,100.0,,ngt,,,,,,,https://pypi.org/project/ngt,2355.0,2355.0,,,,,,,,3.0,,,,,,,,,,,
548,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2024-10-24 08:18:17.000000,2024-10-24 08:17:36,836.0,304.0,46.0,799.0,11.0,300.0,1216.0,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,60.0,21,True,,2023-03-03 07:44:13,3.1.34,76.0,,sockeye,,,,['pytorch'],,,https://pypi.org/project/sockeye,785.0,785.0,,,,,,,,3.0,21.0,,,,,,,,,,
549,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,GPL-3.0,2018-03-20 15:22:29.000,2025-05-12 16:17:05.000000,2025-05-12 16:17:04,479.0,212.0,52.0,96.0,58.0,219.0,1166.0,Line based ATR Engine based on OCRopy.,23.0,21,True,,2024-11-12 23:21:54,2.3.1,39.0,,calamari_ocr,,,,,,,https://pypi.org/project/calamari_ocr,3689.0,3689.0,,,,,,,,3.0,,,,,,,,,,,
550,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2025-04-22 14:56:39.232000,2024-01-04 20:41:21,582.0,302.0,90.0,124.0,59.0,99.0,1130.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,21,False,,,,6.0,,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,11516.0,13128.0,https://anaconda.org/conda-forge/astroml,2025-04-22 14:56:39.232,72560.0,,,,,3.0,,,,,,,,,,,
551,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,247.0,46.0,46.0,26.0,127.0,1083.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,False,,2020-10-12 06:56:40,0.7.6,2.0,,aocr,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/aocr,318.0,318.0,,,,,,,,3.0,,,,,,,,,,,
552,runhouse,run-house/runhouse,ml-frameworks,,https://github.com/run-house/kubetorch,https://github.com/run-house/kubetorch,Apache-2.0,2022-05-10 14:10:51.000,2025-10-23 12:00:37.000000,2025-10-23 12:00:35,2236.0,42.0,7.0,1782.0,,53.0,1059.0,"Distribute and run AI workloads magically in Python, like PyTorch for ML infra.",16.0,21,True,10.0,2025-10-22 01:13:48,0.2.2,42.0,run-house/kubetorch,runhouse,,,,,,,https://pypi.org/project/runhouse,4738.0,4740.0,,,,,,,,3.0,79.0,3.0,,,,,,,,,
553,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2025-08-20 15:00:13.000000,2024-02-01 21:38:56,330.0,178.0,30.0,114.0,70.0,56.0,978.0,Source code/webpage/demos for the What-If Tool.,20.0,21,False,,2021-10-12 17:36:36,1.8.1,4.0,,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,10248.0,49571.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2025-04-22 14:57:28.709,2496287.0,,,,,3.0,,,wit-widget,https://www.npmjs.com/package/wit-widget,319.0,,,,,,
554,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2025-08-19 21:30:46.000000,2025-08-19 21:29:11,303.0,257.0,40.0,18.0,10.0,92.0,900.0,Data compression in TensorFlow.,24.0,21,True,2.0,2024-08-07 20:25:13,2.17.0,26.0,,tensorflow-compression,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-compression,8180.0,8180.0,,,,,,,,3.0,,,,,,,,,,,
