,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
473,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2024-03-12 11:21:52.000,2021-06-02 09:45:13,150.0,,720.0,101.0,35.0,103.0,113.0,4492.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,False,2020-01-08 15:35:45,2.2.0,1.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],124.0,124.0,https://pypi.org/project/ISR,5305.0,5308.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,234.0,3.0,,,,,,,,,,,,
474,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000,2021-08-30 19:33:24,440.0,,529.0,173.0,50.0,65.0,49.0,3470.0,Fast and flexible AutoML with learning guarantees.,27.0,23,False,2020-07-09 20:53:28,0.9.0,11.0,adanet,,,,['tensorflow'],57.0,57.0,https://pypi.org/project/adanet,135.0,135.0,,,,,,,,3.0,,,,,,,,,,,,
475,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2024-04-18 15:14:22.000,2024-04-18 10:50:42,510.0,2.0,806.0,62.0,632.0,112.0,396.0,3182.0,A high-performance distributed training framework for Reinforcement Learning.,44.0,23,True,2023-03-10 09:21:02,2.2,9.0,parl,,,,['paddle'],123.0,123.0,https://pypi.org/project/parl,876.0,876.0,,,,,,,,3.0,,,,,,,,,,,,
476,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2024-03-14 19:50:06.000,2024-03-14 19:50:06,769.0,1.0,677.0,179.0,75.0,18.0,565.0,2666.0,Python sync/async framework for Interactive Brokers API.,36.0,23,True,,,22.0,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,31634.0,32320.0,https://anaconda.org/conda-forge/ib-insync,2023-06-16 16:16:07.159,39104.0,,,,,3.0,,,,,,,,,,,,
477,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000,2023-09-26 17:27:56,255.0,,199.0,29.0,65.0,6.0,83.0,1982.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,23,True,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],333.0,333.0,https://pypi.org/project/checklist,3571.0,3748.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,6924.0,,,,,3.0,,,,,,,,,,,,
478,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2024-03-05 07:56:07.000,2024-03-05 07:56:07,582.0,2.0,297.0,57.0,115.0,46.0,30.0,1527.0,Interpretability and explainability of data and machine learning models.,41.0,23,True,2023-07-01 11:47:13,0.3.0,3.0,aix360,,,,,87.0,87.0,https://pypi.org/project/aix360,854.0,854.0,,,,,,,,3.0,,,,,,,,,,,,
479,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2024-04-15 09:35:51.000,2024-04-15 09:35:50,1032.0,3.0,174.0,17.0,68.0,30.0,339.0,1469.0,PyTorch Extension Library of Optimized Scatter Operations.,29.0,23,True,2023-10-06 08:48:33,2.1.2,23.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],,,https://pypi.org/project/torch-scatter,42807.0,48339.0,https://anaconda.org/conda-forge/pytorch_scatter,2024-01-12 22:30:52.418,254483.0,,,,,3.0,,,,,,,,,,,,
480,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2023-11-06 16:35:34.000,2023-11-06 15:20:05,206.0,,312.0,49.0,43.0,,,1328.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,23,True,2020-09-13 21:05:45,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],456.0,456.0,https://pypi.org/project/keras-ocr,27687.0,53301.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,311.0,,,,,3.0,,1101112.0,,,,,,,,,,
481,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000,2022-04-04 16:13:36,330.0,,141.0,28.0,63.0,7.0,70.0,1282.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,23,False,,,,livelossplot,,,,['jupyter'],1414.0,1414.0,https://pypi.org/project/livelossplot,13260.0,13260.0,,,,,,,,3.0,,,,,,,,,,,,
482,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,,2016-06-05 15:21:22.000,2024-01-05 18:00:58.000,2024-01-05 18:00:58,67.0,,292.0,55.0,63.0,13.0,109.0,1232.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,10.0,23,True,2023-07-30 07:06:31,0.6.2,10.0,stockstats,,,,,1026.0,1026.0,https://pypi.org/project/stockstats,11821.0,11821.0,,,,,,,,3.0,,,,,,,,,,,,
483,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2024-02-21 20:32:52.000,2024-02-21 20:32:47,472.0,21.0,122.0,16.0,22.0,2.0,55.0,1207.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,16.0,23,True,2024-02-04 21:24:35,1.1.0,7.0,pygod,conda-forge/pygod,,,,25.0,25.0,https://pypi.org/project/pygod,928.0,1109.0,https://anaconda.org/conda-forge/pygod,2024-02-05 17:00:36.529,4365.0,,,,,3.0,,,,,,,,,,,,
484,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2024-04-15 23:18:58.000,2024-04-10 03:25:54,547.0,20.0,130.0,21.0,263.0,13.0,130.0,1204.0,A standard framework for modelling Deep Learning Models for tabular data.,21.0,23,True,2024-01-15 12:17:19,1.1.0,5.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,3221.0,3221.0,,,,,,,,3.0,,25.0,,,,,,,,,,
485,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2023-11-17 11:03:05.000,2023-11-17 10:59:26,412.0,,185.0,34.0,73.0,2.0,86.0,1035.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,23,True,2021-06-19 16:14:57,4.5.0,10.0,keract,,,,['tensorflow'],212.0,212.0,https://pypi.org/project/keract,4011.0,4011.0,,,,,,,,3.0,,,,,,,,,,,,
486,YouTokenToMe,vkcom/youtokentome,nlp,,https://github.com/VKCOM/YouTokenToMe,https://github.com/VKCOM/YouTokenToMe,MIT,2019-06-06 11:38:28.000,2024-03-29 10:21:35.000,2023-03-29 07:39:45,85.0,,84.0,26.0,55.0,32.0,28.0,942.0,Unsupervised text tokenizer focused on computational efficiency.,8.0,23,False,2020-02-13 09:57:47,1.0.6,4.0,youtokentome,conda-forge/youtokentome,,,,655.0,655.0,https://pypi.org/project/youtokentome,43099.0,44462.0,https://anaconda.org/conda-forge/youtokentome,2023-09-27 19:23:04.851,42263.0,,,,,3.0,,,,,,,,,,,,
487,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2023-08-14 08:41:19.000,2023-08-12 20:19:05,5777.0,,84.0,14.0,77.0,220.0,218.0,856.0,"Experiment tracking, ML developer tools.",29.0,23,True,2022-05-11 01:13:36,0.8.1,2.0,guildai,,,,,95.0,95.0,https://pypi.org/project/guildai,1264.0,1264.0,,,,,,,,3.0,,16.0,,,,,,,,,,
488,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2024-04-17 06:08:55.000,2024-04-17 06:07:52,292.0,8.0,246.0,46.0,18.0,9.0,91.0,821.0,Data compression in TensorFlow.,21.0,23,True,2024-03-27 19:52:35,2.16.0,25.0,tensorflow-compression,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-compression,13064.0,13064.0,,,,,,,,3.0,,,,,,,,,,,,
489,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2024-03-07 03:49:45.000,2024-03-07 03:49:45,400.0,2.0,151.0,17.0,72.0,29.0,108.0,695.0,Ternary plotting library for python with matplotlib.,27.0,23,True,2021-02-17 18:23:31,1.0.8,8.0,python-ternary,conda-forge/python-ternary,,,,167.0,167.0,https://pypi.org/project/python-ternary,43514.0,44346.0,https://anaconda.org/conda-forge/python-ternary,2023-06-16 13:17:10.682,79902.0,,,,,3.0,,25.0,,,,,,,,,,
490,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2024-04-10 14:04:03.000,2024-04-10 14:03:58,910.0,47.0,107.0,43.0,112.0,33.0,46.0,631.0,Bias Auditing & Fair ML Toolkit.,21.0,23,True,,,,aequitas,,,,,154.0,154.0,https://pypi.org/project/aequitas,7444.0,7444.0,,,,,,,,3.0,,,,,,,,,,,,
491,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2024-04-18 14:32:31.000,2024-04-15 11:36:23,867.0,14.0,82.0,10.0,730.0,91.0,438.0,603.0,Automated modeling and machine learning framework FEDOT.,33.0,23,True,2024-03-15 09:42:11,0.7.3.1,16.0,fedot,,,,,45.0,45.0,https://pypi.org/project/fedot,853.0,853.0,,,,,,,,3.0,,,aimclub/FEDOT,,,,,,,,,
492,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2024-04-18 15:40:20.000,2024-04-18 15:40:20,476.0,6.0,51.0,8.0,57.0,168.0,235.0,584.0,python binding for libvips using cffi.,16.0,23,True,,,5.0,pyvips,conda-forge/pyvips,,,,699.0,699.0,https://pypi.org/project/pyvips,43733.0,45553.0,https://anaconda.org/conda-forge/pyvips,2023-09-26 03:23:28.071,76455.0,,,,,3.0,,,,,,,,,,,,
493,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,,2013-08-02 14:31:46.000,2024-03-09 00:32:37.185,2024-03-08 20:01:01,3751.0,37.0,67.0,47.0,355.0,21.0,395.0,552.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,37.0,23,True,2024-03-08 20:13:23,5.0.1,71.0,skll,conda-forge/skll,,,['sklearn'],41.0,41.0,https://pypi.org/project/skll,260.0,727.0,https://anaconda.org/conda-forge/skll,2024-03-09 00:32:37.185,13545.0,,,,,3.0,,13.0,,,,,,,,,,
494,tf-keras-vis,keisen/tf-keras-vis,interpretability,,https://github.com/keisen/tf-keras-vis,https://github.com/keisen/tf-keras-vis,MIT,2019-10-31 06:47:41.000,2024-03-25 11:49:03.000,2024-03-25 10:58:15,395.0,11.0,42.0,8.0,28.0,31.0,43.0,304.0,Neural network visualization toolkit for tf.keras.,3.0,23,True,2024-03-25 11:49:03,0.8.7,30.0,tf-keras-vis,,,,['tensorflow'],139.0,139.0,https://pypi.org/project/tf-keras-vis,3591.0,3591.0,,,,,,,,3.0,,,,,,,,,,,,
495,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2024-04-14 00:13:40.000,2024-04-09 09:44:48,480.0,80.0,103.0,19.0,503.0,31.0,123.0,258.0,An open-source toolkit for large-scale genomic analysis.,26.0,23,True,2024-03-12 01:16:02,2.0.0,16.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,41520.0,41623.0,https://anaconda.org/conda-forge/glow,2024-03-13 03:00:18.463,3931.0,,,,,3.0,,18.0,,,,,,,,,,
496,awesome-public-datasets,awesomedata/awesome-public-datasets,data-science,,https://github.com/awesomedata/awesome-public-datasets,https://github.com/awesomedata/awesome-public-datasets,MIT,2014-11-20 06:20:50.000,2024-04-18 11:14:29.000,2024-04-18 11:14:25,774.0,1.0,8979.0,2262.0,339.0,65.0,47.0,58288.0,A topic-centric list of HQ open datasets.,167.0,22,True,2023-09-03 13:26:30,20230903,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
497,awesome-quant,wilsonfreitas/awesome-quant,data-science,,https://github.com/wilsonfreitas/awesome-quant,https://github.com/wilsonfreitas/awesome-quant,,2015-09-30 09:53:49.000,2024-04-18 01:24:35.000,2024-04-04 09:53:21,464.0,57.0,2247.0,662.0,123.0,8.0,55.0,15886.0,"A curated list of insanely awesome libraries, packages and resources for Quants (Quantitative Finance).",88.0,22,True,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,,
498,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2023-11-05 11:43:31.000,2023-02-15 20:15:59,196.0,,496.0,82.0,37.0,54.0,26.0,10808.0,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",15.0,22,False,2023-02-15 20:16:12,1.0.0,5.0,prettymaps,conda-forge/prettymaps,,,,48.0,48.0,https://pypi.org/project/prettymaps,707.0,794.0,https://anaconda.org/conda-forge/prettymaps,2023-06-18 08:40:31.986,2367.0,,,,,3.0,,,,,,,,,,,,
499,deep-daze,lucidrains/deep-daze,image,,https://github.com/lucidrains/deep-daze,https://github.com/lucidrains/deep-daze,MIT,2021-01-17 06:00:50.000,2022-03-13 19:09:13.000,2022-03-13 19:08:59,231.0,,321.0,74.0,37.0,92.0,74.0,4388.0,Simple command line tool for text to image generation using OpenAIs CLIP and Siren (Implicit neural representation..,14.0,22,False,2022-03-13 19:09:13,0.11.1,67.0,deep-daze,,,,,51.0,51.0,https://pypi.org/project/deep-daze,360.0,360.0,,,,,,,,3.0,,,,,,,,,,,,
500,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2024-04-01 21:52:31.000,2024-04-01 21:52:26,686.0,2.0,466.0,214.0,16.0,24.0,4.0,3353.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,14.0,22,True,2024-01-01 21:15:24,0.11.13,14.0,finmarketpy,,,,,13.0,13.0,https://pypi.org/project/finmarketpy,185.0,185.0,,,,,,,,3.0,,51.0,,,,,,,,,,
501,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2023-12-07 20:40:17.000,2023-12-07 20:40:17,720.0,,222.0,54.0,36.0,74.0,123.0,3128.0,A GUI for Pandas DataFrames.,15.0,22,True,,,2.0,pandasgui,conda-forge/pandasgui,,,['pandas'],363.0,363.0,https://pypi.org/project/pandasgui,3102.0,3649.0,https://anaconda.org/conda-forge/pandasgui,2023-06-16 19:24:31.206,21366.0,,,,,3.0,,,,,,,,,,,,
502,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2023-08-29 08:45:13.000,2023-08-29 08:45:10,277.0,,237.0,42.0,110.0,55.0,64.0,2863.0,"Text preprocessing, representation and visualization from zero to hero.",21.0,22,True,2021-07-01 16:53:52,1.1.0,4.0,texthero,,,,,,,https://pypi.org/project/texthero,10426.0,10428.0,,,,,,,,3.0,,122.0,,,,,,,,,,
503,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2024-03-13 21:11:32.000,2024-03-13 21:09:44,767.0,1.0,356.0,91.0,548.0,83.0,92.0,2741.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,22,True,2019-05-09 10:06:22,1.0.0,1.0,tensorflow-graphics,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-graphics,105643.0,105643.0,,,,,,,,3.0,,,,,,,,,,,,
504,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2024-04-04 15:52:02.000,2024-01-21 06:34:10,937.0,1.0,172.0,20.0,77.0,96.0,170.0,2737.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,28.0,22,True,2023-03-03 01:24:36,1.0.0,3.0,ffcv,,,,,42.0,42.0,https://pypi.org/project/ffcv,781.0,781.0,,,,,,,,3.0,,,,,,,,,,,,
505,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2023-06-16 13:18:29.838,2020-01-22 07:39:36,1198.0,,319.0,67.0,167.0,144.0,113.0,2726.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,22,False,,,11.0,eli5,conda-forge/eli5,,,,,,https://pypi.org/project/eli5,371547.0,373347.0,https://anaconda.org/conda-forge/eli5,2023-06-16 13:18:29.838,149417.0,,,,,3.0,,,,,,,,,,,,
506,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2024-04-05 08:29:34.000,2024-04-04 10:48:55,541.0,9.0,201.0,42.0,128.0,55.0,127.0,2169.0,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,28.0,22,True,,,2.0,kubric-nightly,,,,,3.0,3.0,https://pypi.org/project/kubric-nightly,2732.0,2732.0,,,,,,,,3.0,,,,,,,,,,,,
507,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2024-02-26 15:38:11.000,2023-06-01 12:18:23,739.0,,308.0,42.0,44.0,85.0,56.0,2137.0,A modular active learning framework for Python.,20.0,22,True,,,13.0,modAL,,,,['sklearn'],,,https://pypi.org/project/modAL,201164.0,201164.0,,,,,,,,3.0,,34.0,,,,,,,,,,
508,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2024-01-18 18:33:20.000,2024-01-16 17:27:35,27.0,,101.0,37.0,30.0,26.0,79.0,1792.0,"A flexible, intuitive and fast forecasting library.",10.0,22,True,2024-01-18 18:33:20,1.0.0,6.0,greykite,,,,,30.0,30.0,https://pypi.org/project/greykite,9851.0,9851.0,,,,,,,,3.0,,23.0,,,,,,,,,,
509,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2024-04-08 12:49:27.000,2021-09-29 18:48:52,239.0,,203.0,38.0,7.0,15.0,33.0,1641.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,22,False,2020-10-23 22:45:52,0.3,4.0,antialiased-cnns,,,,['pytorch'],50.0,50.0,https://pypi.org/project/antialiased-cnns,3142.0,3142.0,,,,,,,,3.0,,,,,,,,,,,,
510,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000,2021-10-26 07:08:33,31.0,,120.0,28.0,31.0,58.0,50.0,1572.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,22,False,,,,higher,,,,['pytorch'],426.0,426.0,https://pypi.org/project/higher,129732.0,129732.0,,,,,,,,3.0,,,,,,,,,,,,
511,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2024-04-18 10:50:41.000,2024-04-18 10:50:48,1196.0,17.0,117.0,27.0,68.0,4.0,29.0,1480.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,22,True,2023-08-19 14:26:10,0.7.0,29.0,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,6944.0,6944.0,,,,,,,,3.0,,17.0,,,,,,,,,,
512,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2024-04-11 17:06:22.000,2024-03-14 13:15:40,347.0,5.0,262.0,41.0,254.0,55.0,194.0,1454.0,A framework for Privacy Preserving Machine Learning.,35.0,22,True,2020-04-21 13:59:37,0.1,1.0,crypten,,,,['pytorch'],34.0,34.0,https://pypi.org/project/crypten,431.0,431.0,,,,,,,,3.0,,,,,,,,,,,,
513,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2024-03-18 13:56:39.000,2022-08-31 13:13:15,103.0,,84.0,41.0,15.0,9.0,27.0,1314.0,A Graph Neural Network Library in Jax.,17.0,22,False,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],162.0,162.0,https://pypi.org/project/jraph,12019.0,12166.0,https://anaconda.org/conda-forge/jraph,2023-06-16 19:27:46.249,4430.0,,,,,3.0,,,google-deepmind/jraph,,,,,,,,,
514,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2024-03-26 17:17:48.000,2023-10-17 15:42:30,833.0,,310.0,50.0,793.0,7.0,300.0,1206.0,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,60.0,22,True,2023-03-03 07:44:13,3.1.34,76.0,sockeye,,,,['pytorch'],,,https://pypi.org/project/sockeye,351.0,351.0,,,,,,,,3.0,,18.0,,,,,,,,,,
515,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2023-10-19 08:20:16.000,2023-02-08 02:25:50,604.0,,205.0,54.0,460.0,143.0,293.0,1193.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,22,False,,,,tf-encrypted,,,,['tensorflow'],65.0,65.0,https://pypi.org/project/tf-encrypted,225.0,225.0,,,,,,,,3.0,,,,,,,,,,,,
516,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2024-04-13 05:26:31.000,2023-07-16 15:16:10,420.0,,147.0,91.0,122.0,29.0,45.0,1144.0,PFRL: a PyTorch-based deep reinforcement learning library.,19.0,22,True,2023-07-16 15:19:48,0.4.0,5.0,pfrl,,,,,105.0,105.0,https://pypi.org/project/pfrl,326.0,326.0,,,,,,,,3.0,,,,,,,,,,,,
517,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2022-06-30 08:14:18.000,2022-06-30 08:14:18,208.0,,110.0,52.0,98.0,39.0,51.0,1007.0,Interpretability Methods for tf.keras models with Tensorflow 2.x.,18.0,22,False,2021-11-18 20:27:53,0.3.1,7.0,tf-explain,,,,['tensorflow'],227.0,227.0,https://pypi.org/project/tf-explain,3647.0,3647.0,,,,,,,,3.0,,,,,,,,,,,,
518,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2024-04-04 17:31:05.000,2024-04-04 17:25:59,224.0,2.0,83.0,18.0,154.0,23.0,84.0,830.0,Bayesian active learning library for research and industrial usecases.,21.0,22,True,2024-04-04 17:31:05,1.9.2,15.0,baal,conda-forge/baal,,,,56.0,56.0,https://pypi.org/project/baal,3099.0,3302.0,https://anaconda.org/conda-forge/baal,2023-06-12 15:14:19.747,7932.0,,,,,3.0,,,,,,,,,,,,
519,larq,larq/larq,ml-frameworks,,https://github.com/larq/larq,https://github.com/larq/larq,Apache-2.0,2019-03-18 21:41:50.000,2024-04-15 15:03:09.000,2024-03-20 16:06:28,731.0,9.0,82.0,30.0,728.0,19.0,121.0,692.0,An Open-Source Library for Training Binarized Neural Networks.,19.0,22,True,2023-07-12 14:06:25,0.13.3,38.0,larq,,,,['tensorflow'],44.0,44.0,https://pypi.org/project/larq,1647.0,1647.0,,,,,,,,3.0,,,,,,,,,,,,
520,BioPandas,rasbt/biopandas,others,,https://github.com/BioPandas/biopandas,https://github.com/BioPandas/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2023-09-19 18:44:18.000,2023-09-19 18:44:18,355.0,,113.0,18.0,78.0,23.0,34.0,678.0,Working with molecular structures in pandas DataFrames.,15.0,22,True,2023-08-28 15:31:05,0.5.1de,17.0,biopandas,conda-forge/biopandas,,,['pandas'],239.0,239.0,https://pypi.org/project/biopandas,85460.0,87167.0,https://anaconda.org/conda-forge/biopandas,2023-06-16 13:21:19.340,150223.0,,,,,3.0,,,BioPandas/biopandas,,,,,,,,,
521,MONAILabel,Project-MONAI/MONAILabel,medical-data,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2024-04-16 02:38:12.000,2024-04-16 02:04:30,969.0,7.0,171.0,24.0,837.0,109.0,388.0,534.0,MONAI Label is an intelligent open source image labeling and learning tool.,57.0,22,True,2023-10-18 15:08:49,0.8.0,16.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,131.0,2495.0,,,,,,,,3.0,,78040.0,,,,,,,,,,
