,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url,new_addition
567,tnt,pytorch/tnt,pytorch-utils,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2024-02-14 17:14:32.000,2024-02-14 17:00:02,812.0,73.0,244.0,47.0,637.0,3.0,63.0,1600.0,A lightweight library for PyTorch training tools and utilities.,111.0,20,True,,,,torchtnt,,,,['pytorch'],,,https://pypi.org/project/torchtnt,6274.0,6274.0,,,,,,,,3.0,,,,,,,,,,,,,
568,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-06-16 19:27:46.249,2022-08-31 13:13:15,103.0,,81.0,40.0,14.0,8.0,27.0,1281.0,A Graph Neural Network Library in Jax.,17.0,20,False,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],139.0,139.0,https://pypi.org/project/jraph,7329.0,7481.0,https://anaconda.org/conda-forge/jraph,2023-06-16 19:27:46.249,4260.0,,,,,3.0,,,google-deepmind/jraph,,,,,,,,,,
569,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2023-12-06 23:24:36.000,2023-12-06 23:22:36,184.0,1.0,104.0,37.0,25.0,15.0,114.0,1162.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,14.0,20,True,2023-12-06 23:27:18,2.1.6,79.0,ngt,,,,,,,https://pypi.org/project/ngt,5336.0,5336.0,,,,,,,,3.0,,,,,,,,,,,,,
570,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2023-05-09 00:52:44.000,2023-05-09 00:52:44,72.0,,215.0,66.0,29.0,26.0,12.0,1140.0,Anomaly Detection and Correlation library.,9.0,20,True,,,,luminol,,,,,77.0,77.0,https://pypi.org/project/luminol,8961.0,8961.0,,,,,,,,3.0,,,,,,,,,,,,,
571,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-02-10 16:41:21.000,2024-02-10 16:41:20,438.0,9.0,186.0,61.0,7.0,13.0,29.0,1024.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",5.0,20,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,265.0,265.0,,,,,,,,3.0,,,,,,,,,,,,,
572,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2024-01-14 08:39:28.000,2020-04-17 02:27:44,79.0,,128.0,25.0,76.0,43.0,36.0,1002.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,243140.0,243305.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,7783.0,,,,,3.0,,,,,,,,,,,,,
573,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2024-02-13 05:55:38.000,2024-02-13 05:55:37,305.0,2.0,88.0,18.0,73.0,17.0,44.0,932.0,Audio processing by using pytorch 1D convolution network.,15.0,20,True,2020-11-08 10:18:26,0.2.0,2.0,nnAudio,,,,,158.0,158.0,https://pypi.org/project/nnAudio,5450.0,5450.0,,,,,,,,3.0,,,,,,,,,,,,,
574,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-02-01 21:39:11.000,2024-02-01 21:38:56,330.0,1.0,159.0,29.0,109.0,66.0,56.0,872.0,Source code/webpage/demos for the What-If Tool.,20.0,20,True,2021-10-12 17:36:36,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,2339.0,52079.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2128704.0,,,,,3.0,,,,wit-widget,https://www.npmjs.com/package/wit-widget,1361.0,,,,,,,
575,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2024-02-12 01:32:09.000,2024-01-24 09:35:21,1149.0,35.0,123.0,30.0,969.0,15.0,50.0,754.0,Machine learning framework for both deep learning and traditional algorithms.,35.0,20,True,2021-06-22 05:25:53,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,464.0,464.0,,,,,,,,3.0,,,,,,,,,,,,,
576,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2024-02-12 19:42:13.000,2024-02-04 09:11:51,596.0,2.0,129.0,16.0,56.0,30.0,122.0,737.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,33.0,20,True,2023-10-12 06:54:28,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,11194.0,13187.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-12-29 00:14:59.843,89727.0,,,,,3.0,,,,,,,,,,,,,
577,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2023-07-28 19:05:13.000,2022-02-09 16:35:40,142.0,,104.0,24.0,25.0,43.0,61.0,608.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07,1.2.2,12.0,detecto,conda-forge/detecto,,,['pytorch'],157.0,157.0,https://pypi.org/project/detecto,1408.0,1519.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,3575.0,,,,,3.0,,,,,,,,,,,,,
578,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000,2023-10-04 12:31:54,297.0,,95.0,15.0,53.0,10.0,15.0,550.0,A library of metrics for evaluating recommender systems.,20.0,20,True,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,,49.0,49.0,https://pypi.org/project/recmetrics,10272.0,10272.0,,,,,,,,3.0,5.0,,,,,,,,,,,,
579,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000,2023-11-11 03:23:44,413.0,,55.0,60.0,9.0,23.0,25.0,521.0,Python library assists deep learning on graphs.,18.0,20,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,85.0,85.0,https://pypi.org/project/deepsnap,372.0,372.0,,,,,,,,3.0,10.0,,,,,,,,,,,,
580,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2024-01-20 21:41:29.000,2024-01-10 08:10:55,2818.0,59.0,60.0,12.0,255.0,4.0,109.0,417.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,22.0,20,True,2023-07-13 11:37:48,0.1.2,12.0,pykale,,,,['pytorch'],1.0,1.0,https://pypi.org/project/pykale,84.0,84.0,,,,,,,,3.0,,,,,,,,,,,,,
581,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000,2023-07-26 12:04:59,273.0,,80.0,20.0,247.0,7.0,23.0,399.0,A toolkit that streamlines and automates the generation of model cards.,22.0,20,True,2023-04-03 17:58:08,2.0.0,9.0,model-card-toolkit,,,,,23.0,23.0,https://pypi.org/project/model-card-toolkit,1378.0,1378.0,,,,,,,,3.0,18.0,,,,,,,,,,,,
582,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2024-01-09 17:09:55.000,2023-11-17 08:50:12,72.0,,58.0,8.0,11.0,4.0,18.0,362.0,TextAugment: Text Augmentation Library.,8.0,20,True,2023-11-16 20:54:10,2.0.0,9.0,textaugment,,,,,78.0,78.0,https://pypi.org/project/textaugment,4897.0,4898.0,,,,,,,,3.0,64.0,,,,,,,,,,,,
583,TimeSide,Parisson/TimeSide,audio,,https://github.com/yomguy/TimeSide,https://github.com/yomguy/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2023-10-24 10:20:08.000,2023-02-01 10:38:52,3728.0,,61.0,27.0,110.0,33.0,184.0,361.0,scalable audio processing framework and server written in Python.,22.0,20,True,2023-01-03 17:34:09,1.1.3,6.0,TimeSide,,,,,17.0,17.0,https://pypi.org/project/TimeSide,110.0,110.0,,,,,,,,3.0,,,yomguy/TimeSide,,,,,,,,,,
584,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2023-11-16 02:17:24.000,2023-11-16 02:17:17,251.0,,24.0,8.0,4.0,21.0,60.0,281.0,Multiple Imputation with LightGBM in Python.,6.0,20,True,2022-12-12 14:01:15,DOI,8.0,miceforest,conda-forge/miceforest,,,,116.0,116.0,https://pypi.org/project/miceforest,27021.0,27402.0,https://anaconda.org/conda-forge/miceforest,2023-06-16 19:26:58.237,11815.0,,,,,3.0,,,,,,,,,,,,,
585,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2024-02-15 15:41:38.000,2024-02-15 15:01:49,642.0,28.0,9.0,22.0,329.0,40.0,78.0,280.0,Serverside scaling for Vega and Altair visualizations.,3.0,20,True,2024-02-15 15:41:38,1.6.4,64.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,,,https://pypi.org/project/vegafusion-jupyter,1805.0,6759.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2024-01-31 16:10:58.589,95039.0,,,,,3.0,5054.0,,hex-inc/vegafusion,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,620.0,,,,,,,
586,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-12-04 13:11:50.000,2023-12-04 13:11:50,418.0,10.0,73.0,22.0,431.0,17.0,51.0,266.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,31.0,20,True,2022-06-03 15:51:13,0.2.0,23.0,pipeline-dp,,,,,1.0,1.0,https://pypi.org/project/pipeline-dp,161.0,161.0,,,,,,,,3.0,,,,,,,,,,,,,
587,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2024-02-02 15:32:17.000,2023-07-02 18:02:16,1462.0,,45.0,15.0,166.0,18.0,64.0,235.0,Python Implementation and Extension of RDF2Vec.,7.0,20,True,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,40.0,40.0,https://pypi.org/project/pyrdf2vec,349.0,349.0,,,,,,,,3.0,,,,,,,,,,,,,
588,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2024-02-05 07:59:49.000,2024-02-05 07:59:48,584.0,8.0,32.0,24.0,637.0,15.0,127.0,233.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,True,2023-08-10 09:15:06,0.13.0,20.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,1924.0,1944.0,,,,,,,,3.0,995.0,,,,,,,,,,,,
589,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000,2023-08-31 18:34:42,577.0,,19.0,20.0,464.0,69.0,76.0,228.0,Functional tensors for probabilistic programming.,11.0,20,True,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,,['pytorch'],66.0,66.0,https://pypi.org/project/funsor,50798.0,50798.0,,,,,,,,3.0,,,,,,,,,,,,,
590,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000,2022-02-02 20:33:18,124.0,,139.0,17.0,11.0,41.0,43.0,1031.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,,['pytorch'],114.0,114.0,https://pypi.org/project/performer-pytorch,1979.0,1979.0,,,,,,,,3.0,,,,,,,,,,,,,
591,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2024-01-27 00:07:06.000,2024-01-04 20:41:21,582.0,2.0,290.0,97.0,121.0,59.0,97.0,997.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,19,True,,,6.0,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,1363.0,1905.0,https://anaconda.org/conda-forge/astroml,2023-06-16 13:21:24.079,42289.0,,,,,3.0,,,,,,,,,,,,,
592,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2023-07-24 18:18:54.000,2022-05-13 18:48:12,83.0,,179.0,24.0,58.0,10.0,27.0,922.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",16.0,19,False,,,,saliency,,,,['tensorflow'],77.0,77.0,https://pypi.org/project/saliency,3630.0,3630.0,,,,,,,,3.0,,,,,,,,,,,,,
593,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2024-01-16 09:15:43.000,2024-01-16 09:12:58,32.0,3.0,80.0,14.0,35.0,2.0,23.0,791.0,Leave One Feature Out Importance.,6.0,19,True,2024-01-16 09:15:43,0.3.4,1.0,lofo-importance,,,,,27.0,27.0,https://pypi.org/project/lofo-importance,2243.0,2243.0,,,,,,,,3.0,,,,,,,,,,,,,
594,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000,2020-03-17 22:44:47,642.0,,74.0,26.0,37.0,23.0,21.0,735.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,19,False,2019-06-29 19:21:43,0.64,3.0,test_tube,,,,,,,https://pypi.org/project/test_tube,68515.0,68515.0,,,,,,,,3.0,18.0,,,,,,,,,,,,
595,luminaire,zillow/luminaire,time-series-data,,https://github.com/zillow/luminaire,https://github.com/zillow/luminaire,Apache-2.0,2020-07-08 19:22:50.000,2024-01-31 19:15:42.000,2024-01-31 19:05:51,258.0,1.0,56.0,24.0,80.0,23.0,28.0,734.0,Luminaire is a python package that provides ML driven solutions for monitoring time series data.,9.0,19,True,2024-01-31 19:15:42,0.4.3,32.0,luminaire,,,,,3.0,3.0,https://pypi.org/project/luminaire,522.0,522.0,,,,,,,,3.0,,,,,,,,,,,,,
596,dabl,dabl/dabl,sklearn-utils,,https://github.com/dabl/dabl,https://github.com/dabl/dabl,BSD-3-Clause,2018-09-14 19:11:47.000,2024-01-16 19:30:57.000,2024-01-16 19:30:57,306.0,4.0,94.0,25.0,190.0,73.0,75.0,716.0,Data Analysis Baseline Library.,24.0,19,True,2024-01-09 18:31:48,0.2.6.2,1.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,4855.0,4855.0,,,,,,,,3.0,,,,,,,,,,,,,
597,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000,2023-01-14 04:46:24,210.0,,106.0,30.0,1.0,13.0,3.0,633.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,19,False,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",603.0,603.0,https://pypi.org/project/combo,19602.0,19602.0,,,,,,,,3.0,,,,,,,,,,,,,
598,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2023-06-16 16:12:33.889,2022-06-08 03:46:02,305.0,,103.0,10.0,14.0,5.0,16.0,570.0,Make Waffle Charts in Python.,6.0,19,False,,,5.0,pywaffle,conda-forge/pywaffle,,,,319.0,319.0,https://pypi.org/project/pywaffle,3857.0,4041.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,11468.0,,,,,3.0,,,,,,,,,,,,,
599,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000,2023-06-27 16:54:13,266.0,,72.0,39.0,17.0,13.0,22.0,561.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,20.0,19,True,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,31.0,31.0,https://pypi.org/project/n2,296.0,296.0,,,,,,,,3.0,,,,,,,,,,,,,
600,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-07-09 16:15:44.000,2023-07-09 16:09:49,767.0,,63.0,18.0,111.0,8.0,48.0,557.0,A simplified framework and utilities for PyTorch.,20.0,19,True,2023-07-09 16:15:44,1.17.1,37.0,poutyne,,,,['pytorch'],130.0,130.0,https://pypi.org/project/poutyne,4176.0,4176.0,,,,,,,,3.0,,,,,,,,,,,,,
601,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2023-08-12 16:28:59.000,2023-08-12 16:28:59,266.0,,105.0,20.0,56.0,27.0,20.0,470.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,19,True,2023-03-15 20:10:41,0.4.4,7.0,rrcf,,,,,58.0,58.0,https://pypi.org/project/rrcf,2543.0,2543.0,,,,,,,,3.0,,,,,,,,,,,,,
602,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2024-01-10 20:36:33.000,2021-11-25 23:08:43,204.0,,90.0,24.0,19.0,5.0,20.0,452.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,19,False,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,,['sklearn'],12.0,12.0,https://pypi.org/project/caserecommender,173.0,173.0,,,,,,,,3.0,,,,,,,,,,,,,
603,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2024-02-14 13:20:04.000,2024-02-14 13:19:04,813.0,3.0,24.0,7.0,70.0,26.0,21.0,348.0,Flexible time series feature extraction & processing.,6.0,19,True,2023-02-23 13:56:43,0.3.0,15.0,tsflex,conda-forge/tsflex,,,,12.0,12.0,https://pypi.org/project/tsflex,240.0,894.0,https://anaconda.org/conda-forge/tsflex,2023-06-16 19:26:46.251,20289.0,,,,,3.0,,2.0,,,,,,,,,,,
604,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,MIT,2020-01-18 19:16:48.000,2023-10-06 13:55:17.000,2023-10-06 13:55:16,480.0,,65.0,4.0,86.0,5.0,55.0,262.0,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",12.0,19,True,2023-03-15 01:37:40,0.10.1,16.0,sklearn-genetic-opt,,,,,42.0,42.0,https://pypi.org/project/sklearn-genetic-opt,1421.0,1421.0,,,,,,,,3.0,,,,,,,,,,,,,
605,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,https://github.com/Cornerstone-OnDemand/modelkit,https://github.com/Cornerstone-OnDemand/modelkit,MIT,2021-05-14 12:10:51.000,2024-02-02 14:46:07.000,2024-02-02 14:38:52,858.0,28.0,17.0,8.0,181.0,11.0,22.0,150.0,Toolkit for developing and maintaining ML models.,14.0,19,True,2024-02-02 14:57:28,0.1.2,21.0,modelkit,,,,,,,https://pypi.org/project/modelkit,5829.0,5829.0,,,,,,,,3.0,,,,,,,,,,,,,
606,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,https://github.com/Hannibal046/Awesome-LLM,https://github.com/Hannibal046/Awesome-LLM,CC0-1.0,2023-02-17 14:12:21.000,2024-02-05 09:06:04.000,2024-02-05 09:06:04,366.0,28.0,898.0,306.0,84.0,2.0,19.0,12248.0,Awesome-LLM: a curated list of Large Language Model.,67.0,18,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
607,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000,2023-01-12 19:54:10,143.0,,869.0,109.0,51.0,46.0,159.0,6181.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
608,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000,2022-02-10 07:36:23,432.0,,471.0,87.0,180.0,104.0,161.0,3543.0,A high performance and generic framework for distributed DNN training.,21.0,18,False,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,108.0,131.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1324.0,3.0,,,,,,,,,,,,,
609,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000,2023-05-10 04:35:39,269.0,,317.0,59.0,242.0,174.0,110.0,3043.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,18,True,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,1947.0,1960.0,,,,,,,,3.0,672.0,,,,,,,,,,,,
610,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522,2020-02-09 21:03:48,299.0,,413.0,107.0,83.0,62.0,48.0,2929.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,106.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8541.0,,,,,3.0,,,,,,,,,,,,,
611,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000,2019-03-06 17:01:45,27.0,,323.0,74.0,2.0,18.0,7.0,2905.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,18,False,2019-03-06 16:44:42,0.0.5,1.0,adabound,,,,['pytorch'],186.0,186.0,https://pypi.org/project/adabound,1060.0,1060.0,,,,,,,,3.0,,,,,,,,,,,,,
612,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2024-02-15 16:17:38.000,2024-02-15 16:17:33,657.0,17.0,372.0,38.0,785.0,104.0,107.0,2771.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,76.0,18,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
613,Pearl,facebookresearch/Pearl,reinforcement-learning,,https://github.com/facebookresearch/Pearl,https://github.com/facebookresearch/Pearl,MIT,2023-04-07 21:21:56.000,2024-02-14 01:06:39.000,2024-02-14 01:01:08,75.0,75.0,116.0,26.0,27.0,8.0,29.0,2217.0,A Production-ready Reinforcement Learning AI Agent Library brought by the Applied Reinforcement Learning team at Meta.,17.0,18,True,,,,pearl,,,,,,,https://pypi.org/project/pearl,188.0,188.0,,,,,,,,3.0,,,,,,,,,,,,,
614,benchmark_VAE,clementchadebec/benchmark_VAE,pytorch-utils,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2024-01-21 21:25:55.000,2024-01-21 21:25:55,370.0,2.0,141.0,18.0,70.0,15.0,35.0,1610.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,16.0,18,True,2023-09-06 15:43:22,0.1.2,11.0,,,,,['pytorch'],19.0,19.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
615,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000,2020-12-01 22:56:26,62.0,,95.0,40.0,13.0,13.0,9.0,1265.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,118.0,118.0,https://pypi.org/project/doc2text,1872.0,1872.0,,,,,,,,3.0,,,,,,,,,,,,,
