,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,trending,maven_id,maven_url,snap_id
596,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2023-06-16 16:14:43.440000,2021-12-19 09:41:43,133.0,,53.0,11.0,20.0,11.0,37.0,509.0,Joyplots in Python with matplotlib & pandas.,6.0,20,False,,,5.0,joypy,conda-forge/joypy,,,,330.0,330.0,https://pypi.org/project/joypy,9087.0,9500.0,https://anaconda.org/conda-forge/joypy,2023-06-16 16:14:43.440,23582.0,,,,,3.0,,,,,,,,,,,,,
597,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,79.0,20.0,247.0,7.0,23.0,394.0,A toolkit that streamlines and automates the generation of model cards.,22.0,20,True,2023-04-03 17:58:08,2.0.0,9.0,model-card-toolkit,,,,,22.0,22.0,https://pypi.org/project/model-card-toolkit,1307.0,1307.0,,,,,,,,3.0,16.0,,,,,,,,,,,,
598,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-11-17 08:50:12.000000,2023-11-17 08:50:12,72.0,3.0,57.0,8.0,10.0,4.0,18.0,352.0,TextAugment: Text Augmentation Library.,8.0,20,True,2023-11-16 20:54:10,2.0.0,9.0,textaugment,,,,,71.0,71.0,https://pypi.org/project/textaugment,4585.0,4586.0,,,,,,,,3.0,64.0,,,,,,,,,,,,
599,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2023-12-21 17:25:57.000000,2023-12-21 17:16:19,628.0,27.0,9.0,22.0,312.0,37.0,77.0,279.0,Serverside scaling for Vega and Altair visualizations.,3.0,20,True,2023-12-19 14:29:44,1.5.1,58.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,,,https://pypi.org/project/vegafusion-jupyter,1428.0,6379.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2023-12-19 18:29:32.863,86022.0,,,,,3.0,4958.0,hex-inc/vegafusion,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,640.0,,,,,,,,
600,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-12-27 13:32:51.000000,2023-12-25 21:50:38,662.0,41.0,21.0,4.0,43.0,,,259.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML pipeline from..,9.0,20,True,2023-09-08 15:06:42,1.1.186,81.0,upgini,,,,,5.0,5.0,https://pypi.org/project/upgini,5731.0,5731.0,,,,,,,,3.0,,,,,,,,,,,,,
601,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2023-12-20 21:11:16.000000,2023-01-26 17:04:18,400.0,,101.0,19.0,389.0,67.0,86.0,249.0,An open-source toolkit for large-scale genomic analysis.,24.0,20,True,2022-04-21 00:32:28,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,25210.0,25321.0,https://anaconda.org/conda-forge/glow,2023-06-16 19:24:57.965,3777.0,,,,,3.0,,,,,,,,,,,,,
602,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2023-12-02 13:39:03.000000,2023-07-02 18:02:16,1462.0,,45.0,15.0,156.0,18.0,62.0,232.0,Python Implementation and Extension of RDF2Vec.,7.0,20,True,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,39.0,39.0,https://pypi.org/project/pyrdf2vec,285.0,285.0,,,,,,,,3.0,,,,,,,,,,,,,
603,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2023-12-22 07:53:44.000000,2023-12-22 07:53:43,581.0,6.0,33.0,25.0,634.0,14.0,127.0,231.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,True,2023-08-10 09:15:06,0.13.0,20.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,915.0,936.0,,,,,,,,3.0,979.0,,,,,,,,,,,,
604,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,CC0-1.0,2015-09-12 14:51:38.000,2023-08-14 21:22:24.000000,2021-10-04 07:54:52,308.0,,3128.0,800.0,82.0,8.0,3.0,14424.0,"machine learning and deep learning tutorials, articles and other resources.",34.0,19,False,,,,,,,,,20.0,20.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
605,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,470.0,87.0,180.0,104.0,161.0,3535.0,A high performance and generic framework for distributed DNN training.,21.0,19,False,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,48.0,72.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1323.0,3.0,,,,,,,,,,,,,
606,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,,323.0,74.0,2.0,18.0,7.0,2903.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,19,False,2019-03-06 16:44:42,0.0.5,1.0,adabound,,,,['pytorch'],185.0,185.0,https://pypi.org/project/adabound,1180.0,1180.0,,,,,,,,3.0,,,,,,,,,,,,,
607,t5x,google-research/t5x,nlp,,https://github.com/google-research/t5x,https://github.com/google-research/t5x,Apache-2.0,2021-11-01 19:37:39.000,2023-12-28 16:03:35.000000,2023-12-28 16:03:29,1023.0,39.0,258.0,36.0,1297.0,77.0,49.0,2240.0,,106.0,19,False,,,,,,,,['tensorflow'],34.0,34.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
608,benchmark_VAE,clementchadebec/benchmark_VAE,pytorch-utils,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2023-12-14 14:58:01.000000,2023-12-14 14:58:00,369.0,6.0,138.0,17.0,69.0,15.0,33.0,1573.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,15.0,19,True,2023-09-06 15:43:22,0.1.2,11.0,,,,,['pytorch'],17.0,17.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
609,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2023-05-09 00:52:44.000000,2023-05-09 00:52:44,72.0,,216.0,66.0,29.0,26.0,12.0,1133.0,Anomaly Detection and Correlation library.,9.0,19,True,,,,luminol,,,,,76.0,76.0,https://pypi.org/project/luminol,7559.0,7559.0,,,,,,,,3.0,,,,,,,,,,,,,
610,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000000,2022-02-02 20:33:18,124.0,,140.0,17.0,11.0,41.0,43.0,1021.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,,['pytorch'],108.0,108.0,https://pypi.org/project/performer-pytorch,1820.0,1820.0,,,,,,,,3.0,,,,,,,,,,,,,
611,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2023-06-16 13:21:24.079000,2022-12-12 08:52:31,580.0,,290.0,96.0,120.0,59.0,95.0,979.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",30.0,19,True,,,6.0,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,780.0,1330.0,https://anaconda.org/conda-forge/astroml,2023-06-16 13:21:24.079,41865.0,,,,,3.0,,,,,,,,,,,,,
612,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,133.0,36.0,16.0,8.0,3.0,922.0,Nudity detection with Python.,12.0,19,False,,,,nudepy,,,,,3577.0,3577.0,https://pypi.org/project/nudepy,1395.0,1395.0,,,,,,,,3.0,,,,,,,,,,,,,
613,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2023-07-24 18:18:54.000000,2022-05-13 18:48:12,83.0,,176.0,24.0,58.0,10.0,27.0,914.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",16.0,19,False,,,,saliency,,,,['tensorflow'],75.0,75.0,https://pypi.org/project/saliency,3088.0,3088.0,,,,,,,,3.0,,,,,,,,,,,,,
614,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,26.0,37.0,23.0,21.0,735.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,19,False,2019-06-29 19:21:43,0.64,3.0,test_tube,,,,,,,https://pypi.org/project/test_tube,78708.0,78708.0,,,,,,,,3.0,18.0,,,,,,,,,,,,
615,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-10-03 19:59:49.000000,2023-08-29 06:49:30,294.0,,60.0,23.0,47.0,10.0,17.0,725.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,19,True,,,19.0,evojax,conda-forge/evojax,,,['jax'],18.0,18.0,https://pypi.org/project/evojax,499.0,1505.0,https://anaconda.org/conda-forge/evojax,2023-08-29 10:08:55.843,22150.0,,,,,3.0,,,,,,,,,,,,,
616,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-11-30 08:29:05.000000,2023-10-26 19:25:33,460.0,7.0,97.0,23.0,86.0,10.0,94.0,639.0,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",26.0,19,True,,,,tinytag,,,,,,,https://pypi.org/project/tinytag,22574.0,22574.0,,,,,,,,3.0,,,,,,,,,,,,,
617,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,105.0,30.0,1.0,13.0,3.0,632.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,19,True,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",596.0,596.0,https://pypi.org/project/combo,23435.0,23435.0,,,,,,,,3.0,,,,,,,,,,,,,
618,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2023-12-19 15:51:58.000000,2023-12-19 11:36:08,862.0,1.0,101.0,44.0,72.0,42.0,23.0,594.0,Bias and Fairness Audit Toolkit.,18.0,19,True,,,,aequitas,,,,,146.0,146.0,https://pypi.org/project/aequitas,1748.0,1748.0,,,,,,,,3.0,,,,,,,,,,,,,
619,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2023-06-16 16:12:33.889000,2022-06-08 03:46:02,305.0,,104.0,10.0,14.0,5.0,16.0,565.0,Make Waffle Charts in Python.,6.0,19,False,,,5.0,pywaffle,conda-forge/pywaffle,,,,306.0,306.0,https://pypi.org/project/pywaffle,3700.0,3887.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,11274.0,,,,,3.0,,,,,,,,,,,,,
620,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,72.0,39.0,17.0,13.0,22.0,561.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,20.0,19,True,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,31.0,31.0,https://pypi.org/project/n2,258.0,258.0,,,,,,,,3.0,,,,,,,,,,,,,
621,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2023-08-12 16:28:59.000000,2023-08-12 16:28:59,266.0,,104.0,20.0,56.0,27.0,20.0,466.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,19,True,2023-03-15 20:10:41,0.4.4,7.0,rrcf,,,,,58.0,58.0,https://pypi.org/project/rrcf,2739.0,2739.0,,,,,,,,3.0,,,,,,,,,,,,,
622,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-10-04 01:35:07.000000,2023-09-04 05:41:43,372.0,,95.0,28.0,21.0,36.0,12.0,464.0,A python library for Bayesian time series modeling.,6.0,19,True,2023-05-07 06:30:08,0.1.1.12,1.0,pydlm,,,,,32.0,32.0,https://pypi.org/project/pydlm,22752.0,22752.0,,,,,,,,3.0,,,,,,,,,,,,,
623,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2023-11-13 20:22:49.000000,2023-08-16 21:27:14,316.0,,74.0,26.0,326.0,6.0,9.0,327.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,19,True,2023-05-03 22:54:39,0.44.0,23.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,1642.0,1642.0,,,,,,,,3.0,,,,,,,,,,,,,
624,ivis,beringresearch/ivis,ml-frameworks,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2023-11-09 23:19:49.000000,2023-11-09 23:18:48,634.0,11.0,42.0,13.0,63.0,3.0,56.0,310.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,True,2023-01-11 12:25:50,2.09,35.0,ivis,,,,,31.0,31.0,https://pypi.org/project/ivis,246.0,246.0,,,,,,,,3.0,,,,,,,,,,,,,
625,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-12-04 13:11:50.000000,2023-12-04 13:11:50,418.0,20.0,72.0,22.0,431.0,16.0,51.0,263.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,31.0,19,True,2022-06-03 15:51:13,0.2.0,23.0,pipeline-dp,,,,,1.0,1.0,https://pypi.org/project/pipeline-dp,137.0,137.0,,,,,,,,3.0,,,,,,,,,,,,,
626,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,MIT,2020-01-18 19:16:48.000,2023-10-06 13:55:17.000000,2023-10-06 13:55:16,480.0,1.0,63.0,4.0,86.0,3.0,56.0,252.0,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",12.0,19,True,2023-03-15 01:37:40,0.10.1,16.0,sklearn-genetic-opt,,,,,40.0,40.0,https://pypi.org/project/sklearn-genetic-opt,1182.0,1182.0,,,,,,,,3.0,,,,,,,,,,,,,
627,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,https://github.com/Hannibal046/Awesome-LLM,https://github.com/Hannibal046/Awesome-LLM,CC0-1.0,2023-02-17 14:12:21.000,2023-12-25 14:39:13.000000,2023-12-18 14:33:32,352.0,41.0,795.0,274.0,79.0,1.0,19.0,10786.0,Awesome-LLM: a curated list of Large Language Model.,62.0,18,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
628,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,875.0,109.0,51.0,45.0,159.0,6165.0,Model parallel transformers in JAX and Haiku.,23.0,18,True,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
629,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,314.0,60.0,242.0,173.0,109.0,3008.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,18,True,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,1623.0,1637.0,,,,,,,,3.0,672.0,,,,,,,,,,,,
630,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,415.0,108.0,83.0,62.0,48.0,2923.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,109.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8539.0,,,,,3.0,,,,,,,,,,,,,
631,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-12-19 05:38:08.000000,2023-11-15 17:31:54,640.0,23.0,355.0,38.0,759.0,98.0,106.0,2678.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,74.0,18,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
632,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,96.0,41.0,13.0,13.0,9.0,1265.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,111.0,111.0,https://pypi.org/project/doc2text,2404.0,2404.0,,,,,,,,3.0,,,,,,,,,,,,,
633,PDPbox,SauceCat/PDPbox,interpretability,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228.0,,125.0,17.0,24.0,27.0,39.0,796.0,python partial dependence plot toolbox.,7.0,18,True,2023-06-05 02:44:20,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,,,https://pypi.org/project/pdpbox,23617.0,23987.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,19642.0,,,,,3.0,,,,,,,,,,,,,
634,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000000,2023-04-01 08:26:45,5080.0,,97.0,19.0,58.0,2.0,13.0,728.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,True,2021-10-06 07:29:20,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,2775.0,2775.0,,,,,,,,3.0,28.0,,,,,,,,,,,,
635,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-12-21 13:50:16.000000,2023-12-21 13:50:13,819.0,4.0,38.0,15.0,18.0,,20.0,584.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,18,True,2023-09-22 14:58:06,3.1.3,27.0,opytimizer,,,,,16.0,16.0,https://pypi.org/project/opytimizer,134.0,134.0,,,,,,,,3.0,,,,,,,,,,,,,
636,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137.0,58.0,72.0,18.0,71.0,523.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,18.0,18.0,https://pypi.org/project/atm,133.0,133.0,,,,,,,,3.0,,,,,,,,,,,,,
637,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-12-09 05:56:02.000000,2021-08-18 06:06:51,1404.0,,17.0,6.0,217.0,2.0,26.0,341.0,Camphr - NLP libary for creating pipeline components.,7.0,18,False,2020-08-21 04:45:06,0.7.0,21.0,camphr,,,,['spacy'],13.0,13.0,https://pypi.org/project/camphr,192.0,192.0,,,,,,,,3.0,,,,,,,,,,,,,
638,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,17.0,41.0,325.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,33.0,33.0,https://pypi.org/project/parameter-sherpa,262.0,262.0,,,,,,,,3.0,,,,,,,,,,,,,
639,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,33.0,18.0,6.0,18.0,21.0,303.0,,28.0,18,False,,,,dm-launchpad,,,,['tensorflow'],79.0,79.0,https://pypi.org/project/dm-launchpad,2471.0,2471.0,,,,,,,,3.0,,google-deepmind/launchpad,,,,,,,,,,,
640,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2023-03-28 03:38:13.000000,2023-03-28 03:38:13,1094.0,,68.0,28.0,57.0,27.0,32.0,289.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,18,True,2021-05-15 01:38:40,0.3.0,6.0,bluefog,,,,['pytorch'],3.0,3.0,https://pypi.org/project/bluefog,159.0,162.0,,,,,,,,3.0,154.0,,,,,,,,,,,,
641,Elephas,danielenricocahall/elephas,distributed-ml,,https://github.com/danielenricocahall/elephas,https://github.com/danielenricocahall/elephas,MIT,2019-08-19 17:33:26.070,2023-11-18 13:19:16.000000,2023-11-18 13:17:56,637.0,13.0,4.0,1.0,11.0,11.0,6.0,16.0,Distributed Deep learning with Keras & Spark.,28.0,18,False,2023-11-09 11:49:47,5.0.0,13.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",,,https://pypi.org/project/elephas,69652.0,69907.0,https://anaconda.org/conda-forge/elephas,2023-06-16 16:16:35.554,13302.0,,,,,3.0,,,,,,,,,,,,,
642,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,https://github.com/mrgloom/awesome-semantic-segmentation,https://github.com/mrgloom/awesome-semantic-segmentation,,2015-10-03 10:07:34.000,2021-05-08 13:40:11.000000,2021-03-08 14:36:09,417.0,,2360.0,443.0,41.0,6.0,19.0,10183.0,awesome-semantic-segmentation.,16.0,17,False,,,,,,,,,20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
643,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,,2012-01-11 13:53:52.000,2023-07-18 11:41:11.000000,2022-01-30 01:22:30,743.0,,189.0,38.0,111.0,49.0,42.0,1694.0,"Large-scale linear classification, regression and ranking in Python.",17.0,17,False,2022-01-30 01:10:13,0.6.2.post0,4.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],,,https://pypi.org/project/sklearn-contrib-lightning,1566.0,3860.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2023-06-16 13:18:02.734,203076.0,,,,,3.0,407.0,,,,,,,,,,,,
644,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,87.0,35.0,72.0,25.0,30.0,1093.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,17,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,3284.0,3284.0,,,,,,,,3.0,,,,,,,,,,,,,
645,dabl,dabl/dabl,sklearn-utils,,https://github.com/dabl/dabl,https://github.com/dabl/dabl,BSD-3-Clause,2018-09-14 19:11:47.000,2023-10-11 03:48:51.000000,2023-02-28 19:20:03,302.0,,93.0,25.0,187.0,74.0,73.0,714.0,Data Analysis Baseline Library.,23.0,17,True,,,,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,797.0,797.0,,,,,,,,3.0,,,,,,,,,,,,,
