,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
515,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2024-06-03 10:38:45.000000,2022-06-30 08:14:18,208.0,109.0,47.0,99.0,42.0,51.0,1032.0,Interpretability Methods for tf.keras models with Tensorflow 2.x.,18.0,22,False,,2021-11-18 20:27:53,0.3.1,7.0,,tf-explain,,,,['tensorflow'],292.0,292.0,https://pypi.org/project/tf-explain,5032.0,5032.0,,,,,,,,3.0,,,,,,,,,,,
516,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2025-04-22 14:56:22.872000,2023-02-20 00:24:10,1723.0,187.0,39.0,177.0,68.0,176.0,978.0,A Jupyter - Three.js bridge.,30.0,22,False,,2022-08-31 09:02:38,2.4.1,18.0,,pythreejs,conda-forge/pythreejs,,,['jupyter'],,,https://pypi.org/project/pythreejs,93184.0,106677.0,https://anaconda.org/conda-forge/pythreejs,2025-04-22 14:56:22.872,771302.0,,,,,3.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,421.0,,,,,,
517,YouTokenToMe,vkcom/youtokentome,nlp,,https://github.com/VKCOM/YouTokenToMe,https://github.com/VKCOM/YouTokenToMe,MIT,2019-06-06 11:38:28.000,2025-04-22 14:57:59.940000,2023-03-29 07:39:45,85.0,88.0,25.0,55.0,32.0,28.0,973.0,Unsupervised text tokenizer focused on computational efficiency.,8.0,22,False,,2020-02-13 09:57:47,1.0.6,4.0,,youtokentome,conda-forge/youtokentome,,,,821.0,821.0,https://pypi.org/project/youtokentome,55625.0,57866.0,https://anaconda.org/conda-forge/youtokentome,2025-04-22 14:57:59.940,107572.0,,,,,3.0,,,,,,,,,,,
518,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2024-04-10 17:11:06.000000,2023-03-06 07:52:05,311.0,114.0,24.0,36.0,35.0,69.0,888.0,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,22,False,,2021-04-11 17:42:31,0.5.5,5.0,,pandas-bokeh,,,,['pandas'],749.0,749.0,https://pypi.org/project/pandas-bokeh,7380.0,7380.0,,,,,,,,3.0,,,,,,,,,,,
519,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2025-04-28 08:19:30.000000,2025-04-28 08:19:30,625.0,117.0,17.0,207.0,122.0,141.0,791.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",38.0,22,True,,2025-01-25 09:09:06,0.13.1,17.0,,soundfile,anaconda/pysoundfile,,,,,,https://pypi.org/project/soundfile,9268448.0,9268600.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,21249.0,,,,,,,,,,
520,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2025-06-23 23:04:04.000000,2025-06-23 23:03:32,995.0,178.0,46.0,97.0,25.0,148.0,773.0,Library for exploring and validating machine learning data.,30.0,22,True,2.0,2025-06-09 20:41:07,1.17.0,48.0,,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/tensorflow-data-validation,150945.0,150956.0,,,,,,,,3.0,1002.0,,,,,,,,,,
521,MONAILabel,Project-MONAI/MONAILabel,medical-data,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2025-09-17 14:44:37.000000,2025-08-14 18:17:47,1026.0,231.0,22.0,903.0,140.0,408.0,756.0,MONAI Label is an intelligent open source image labeling and learning tool.,69.0,22,True,4.0,2024-10-17 22:32:00,0.8.4,17.0,,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,140.0,2743.0,,,,,,,,3.0,130195.0,,,,,,,,,,
522,BioPandas,rasbt/biopandas,others,,https://github.com/BioPandas/biopandas,https://github.com/BioPandas/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2025-04-22 14:56:30.745000,2024-08-01 17:33:11,360.0,117.0,15.0,84.0,22.0,38.0,738.0,Working with molecular structures in pandas DataFrames.,18.0,22,False,,2024-08-01 17:34:27,0.5.1,18.0,BioPandas/biopandas,biopandas,conda-forge/biopandas,,,['pandas'],391.0,391.0,https://pypi.org/project/biopandas,26011.0,29400.0,https://anaconda.org/conda-forge/biopandas,2025-04-22 14:56:30.745,206768.0,,,,,3.0,,,,,,,,,,,
523,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2025-05-13 22:48:38.000000,2025-03-25 10:51:37,923.0,121.0,42.0,119.0,43.0,48.0,728.0,Bias Auditing & Fair ML Toolkit.,23.0,22,True,,,,,,aequitas,,,,,196.0,196.0,https://pypi.org/project/aequitas,22137.0,22137.0,,,,,,,,3.0,,,,,,,,,,,
524,MedPy,loli/medpy,medical-data,,https://github.com/loli/medpy,https://github.com/loli/medpy,GPL-3.0,2012-05-11 10:57:34.000,2025-04-22 14:57:56.027000,2024-07-23 14:46:53,413.0,144.0,20.0,50.0,2.0,87.0,609.0,Medical image processing in Python.,20.0,22,False,,2024-07-23 14:18:16,0.5.2,11.0,,MedPy,conda-forge/medpy,,,,2890.0,2890.0,https://pypi.org/project/MedPy,35662.0,38179.0,https://anaconda.org/conda-forge/medpy,2025-04-22 14:57:56.027,128408.0,,,,,3.0,,,,,,,,,,,
525,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,,2013-08-02 14:31:46.000,2025-06-12 18:18:57.000000,2024-12-27 14:53:55,3774.0,67.0,44.0,362.0,18.0,399.0,558.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,39.0,22,True,,2024-12-27 15:07:05,5.1.0,72.0,,skll,conda-forge/skll,,,['sklearn'],50.0,50.0,https://pypi.org/project/skll,662.0,1183.0,https://anaconda.org/conda-forge/skll,2025-04-22 14:58:06.094,23974.0,,,,,3.0,16.0,,,,,,,,,,
526,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2025-06-09 17:55:21.000000,2025-06-09 17:55:21,182.0,49.0,8.0,11.0,12.0,21.0,516.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,22,True,,2023-11-17 16:33:58,0.6.1,2.0,,apricot-select,,,,,200.0,200.0,https://pypi.org/project/apricot-select,11824.0,11824.0,,,,,,,,3.0,32.0,,,,,,,,,,
527,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2025-09-04 13:07:55.000000,2025-09-04 13:07:11,570.0,36.0,13.0,235.0,13.0,41.0,505.0,Monitor the stability of a Pandas or Spark dataframe.,19.0,22,True,21.0,2025-09-04 13:09:45,1.4.11,39.0,,popmon,,,,"['pandas', 'spark']",22.0,22.0,https://pypi.org/project/popmon,3648.0,3652.0,,,,,,,,3.0,266.0,,,,,,,,,,
528,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2025-09-18 05:08:46.000000,2025-09-08 08:24:25,3578.0,69.0,9.0,314.0,1.0,124.0,475.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,28.0,22,True,207.0,2023-07-13 11:37:48,0.1.2,12.0,,pykale,,,,['pytorch'],6.0,6.0,https://pypi.org/project/pykale,25.0,25.0,,,,,,,,3.0,,,,,,,,,,,
529,formulaic,matthewwardrop/formulaic,probabilistics,,https://github.com/matthewwardrop/formulaic,https://github.com/matthewwardrop/formulaic,MIT,2019-09-02 03:23:35.000,2025-07-31 02:42:41.000000,2025-07-31 02:41:30,415.0,30.0,12.0,114.0,15.0,115.0,416.0,A high-performance implementation of Wilkinson formulas for Python.,14.0,22,True,9.0,2025-07-14 06:44:08,1.2.0,27.0,,formulaic,,,,,,,https://pypi.org/project/formulaic,2552256.0,2552256.0,,,,,,,,3.0,,,,,,,,,,,
530,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2025-04-22 14:56:38.480000,2024-12-24 16:12:08,6798.0,140.0,34.0,415.0,31.0,141.0,399.0,Neuroimaging in Python FMRI analysis package.,70.0,22,True,,,,3.0,,nipy,conda-forge/nipy,,,,247.0,247.0,https://pypi.org/project/nipy,5590.0,19838.0,https://anaconda.org/conda-forge/nipy,2025-04-22 14:56:38.480,199480.0,,,,,3.0,,,,,,,,,,,
531,orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2025-08-29 13:40:09.000000,2023-11-17 21:43:05,4051.0,50.0,14.0,716.0,198.0,203.0,301.0,Asynchronous Distributed Hyperparameter Optimization.,34.0,22,False,,2023-03-02 21:02:52,0.2.7,26.0,,orion,,,,,122.0,122.0,https://pypi.org/project/orion,1168.0,1168.0,,,,,,,,3.0,,,,,,,,,,,
532,Elephas,danielenricocahall/elephas,distributed-ml,,https://github.com/danielenricocahall/elephas,https://github.com/danielenricocahall/elephas,MIT,2019-08-19 17:33:26.070,2025-09-13 21:51:08.000000,2025-09-07 02:56:18,823.0,7.0,,30.0,8.0,11.0,21.0,Distributed Deep learning with Keras & Spark.,30.0,22,False,43.0,2025-09-07 02:55:56,7.2.0,22.0,,elephas,conda-forge/elephas,,,"['keras', 'spark']",79.0,79.0,https://pypi.org/project/elephas,5407.0,5660.0,https://anaconda.org/conda-forge/elephas,2025-04-22 14:57:10.644,18498.0,,,,,3.0,4.0,,,,,,,,,,
533,ML in production,eugeneyan/applied-ml,data-science,,https://github.com/eugeneyan/applied-ml,https://github.com/eugeneyan/applied-ml,MIT,2020-07-04 18:57:47.000,2024-07-18 22:41:02.000000,2024-05-02 14:44:23,485.0,3664.0,956.0,229.0,2.0,22.0,28323.0,Papers & tech blogs by companies sharing their work on data science & machine learning in production.,53.0,21,False,,,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,
534,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2024-11-26 11:06:14.000000,2024-11-26 10:38:20,194.0,1217.0,93.0,56.0,423.0,293.0,7106.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,34.0,21,True,,,,,,pyslowfast,,,,['pytorch'],23.0,23.0,https://pypi.org/project/pyslowfast,57.0,57.0,,,,,,,,3.0,,,,,,,,,,,
535,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2024-06-17 09:17:33.000000,2024-03-11 13:23:01,3347.0,819.0,228.0,111.0,56.0,621.0,5028.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,69.0,21,False,,2022-01-13 09:55:14,1.1.1,12.0,,,,,,,,,,,18.0,,,,,,,,3.0,1546.0,,,,,,,,,,
536,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2025-03-10 17:58:00.000000,2025-03-10 17:52:42,755.0,497.0,213.0,24.0,29.0,4.0,3649.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,19.0,21,True,,2025-03-10 17:58:01,0.11.19,18.0,,finmarketpy,,,,,16.0,16.0,https://pypi.org/project/finmarketpy,185.0,185.0,,,,,,,,3.0,57.0,,,,,,,,,,
537,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,,2018-10-01 20:41:16.000,2024-03-03 01:42:05.000000,2024-03-03 01:31:19,175.0,450.0,88.0,78.0,59.0,137.0,3412.0,Generate embeddings from large-scale graph-structured data.,32.0,21,False,,2019-10-14 16:45:11,1.0.0,3.0,,torchbiggraph,,,,['pytorch'],,,https://pypi.org/project/torchbiggraph,195460.0,195463.0,,,,,,,,3.0,232.0,,,,,,,,,,
538,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2023-08-29 08:45:13.000000,2023-08-29 08:45:10,277.0,238.0,43.0,110.0,56.0,64.0,2907.0,"Text preprocessing, representation and visualization from zero to hero.",21.0,21,False,,2021-07-01 16:53:52,1.1.0,4.0,,texthero,,,,,,,https://pypi.org/project/texthero,2230.0,2233.0,,,,,,,,3.0,230.0,,,,,,,,,,
539,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2025-05-06 09:45:18.000000,2025-05-06 09:45:18,560.0,247.0,40.0,142.0,67.0,127.0,2570.0,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,32.0,21,True,,,,2.0,,kubric-nightly,,,,,7.0,7.0,https://pypi.org/project/kubric-nightly,1454.0,1454.0,,,,,,,,3.0,,,,,,,,,,,
540,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,233.0,61.0,33.0,62.0,96.0,2357.0,Fast and Easy Infinite Neural Networks in Python.,30.0,21,False,,2023-12-11 14:10:12,0.6.5,17.0,,neural-tangents,,,,,,,https://pypi.org/project/neural-tangents,3311.0,3319.0,,,,,,,,3.0,557.0,,,,,,,,,,
541,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2024-10-07 11:50:22.000000,2024-09-23 17:14:22,14660.0,94.0,39.0,60.0,15.0,79.0,2246.0,The friendly PIL fork.,435.0,21,True,,,,,,pillow-simd,,,,,,,https://pypi.org/project/pillow-simd,24554.0,24554.0,,,,,,,,3.0,,,,,,,,,,,
542,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2024-06-24 03:38:13.000000,2022-11-13 04:54:45,1941.0,200.0,29.0,424.0,11.0,163.0,1690.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,29.0,21,False,,2022-01-20 18:07:32,0.5.5,3.0,,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,41.0,41.0,,,,,,,,3.0,,,,,,,,,,,
543,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,126.0,27.0,31.0,58.0,50.0,1624.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,8.0,21,False,,,,,,higher,,,,['pytorch'],708.0,708.0,https://pypi.org/project/higher,22282.0,22282.0,,,,,,,,3.0,,,,,,,,,,,
544,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2023-11-04 08:38:31.000000,2023-09-03 19:16:54,508.0,207.0,33.0,88.0,16.0,33.0,1622.0,"A program for financial portfolio management, analysis and optimisation.",7.0,21,False,,,,14.0,,FinQuant,,,,,95.0,95.0,https://pypi.org/project/FinQuant,919.0,919.0,,,,,,,,3.0,,,,,,,,,,,
545,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2025-08-24 13:55:25.000000,2025-08-24 13:55:21,440.0,250.0,70.0,7.0,15.0,29.0,1613.0,Python AutoML for Trading Systems and Sports Betting.,5.0,21,True,1.0,2020-08-29 18:48:20,2.5.0,11.0,,alphapy,,,,,10.0,10.0,https://pypi.org/project/alphapy,236.0,236.0,,,,,,,,3.0,,,,,,,,,,,
546,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2025-04-22 14:58:15.321000,2024-11-14 06:35:15,505.0,138.0,17.0,25.0,12.0,56.0,1447.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,17.0,21,True,,2024-02-04 21:24:35,1.1.0,7.0,,pygod,conda-forge/pygod,,,,52.0,52.0,https://pypi.org/project/pygod,1927.0,2203.0,https://anaconda.org/conda-forge/pygod,2025-04-22 14:58:15.321,11352.0,,,,,3.0,,,,,,,,,,,
547,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2025-09-03 20:38:12.000000,2025-09-03 20:36:02,238.0,121.0,35.0,36.0,28.0,123.0,1324.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,19.0,21,True,6.0,2025-09-03 20:41:30,2.4.5,100.0,,ngt,,,,,,,https://pypi.org/project/ngt,1413.0,1413.0,,,,,,,,3.0,,,,,,,,,,,
548,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2024-10-24 08:18:17.000000,2024-10-24 08:17:36,836.0,305.0,48.0,799.0,11.0,300.0,1216.0,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,60.0,21,True,,2023-03-03 07:44:13,3.1.34,76.0,,sockeye,,,,['pytorch'],,,https://pypi.org/project/sockeye,709.0,709.0,,,,,,,,3.0,21.0,,,,,,,,,,
549,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,GPL-3.0,2018-03-20 15:22:29.000,2025-05-12 16:17:05.000000,2025-05-12 16:17:04,479.0,211.0,52.0,96.0,58.0,219.0,1162.0,Line based ATR Engine based on OCRopy.,23.0,21,True,,2024-11-12 23:21:54,2.3.1,39.0,,calamari_ocr,,,,,,,https://pypi.org/project/calamari_ocr,3526.0,3526.0,,,,,,,,3.0,,,,,,,,,,,
550,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2025-08-31 07:41:27.173000,2025-08-12 12:53:29,742.0,157.0,14.0,118.0,20.0,267.0,1089.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,48.0,21,True,1.0,2023-10-06 08:51:23,0.6.18,28.0,,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,45095.0,59437.0,https://anaconda.org/conda-forge/pytorch_sparse,2025-08-31 07:41:27.173,903548.0,,,,,3.0,,,,,,,,,,,
551,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,248.0,47.0,46.0,26.0,127.0,1082.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,False,,2020-10-12 06:56:40,0.7.6,2.0,,aocr,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/aocr,204.0,204.0,,,,,,,,3.0,,,,,,,,,,,
552,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2025-08-20 15:00:13.000000,2024-02-01 21:38:56,330.0,178.0,31.0,114.0,70.0,56.0,973.0,Source code/webpage/demos for the What-If Tool.,20.0,21,False,,2021-10-12 17:36:36,1.8.1,4.0,,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,8909.0,48305.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2025-04-22 14:57:28.709,2475994.0,,,,,3.0,,,wit-widget,https://www.npmjs.com/package/wit-widget,95.0,,,,,,
553,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2025-06-24 16:30:17.000000,2025-06-24 16:29:10,241.0,86.0,16.0,161.0,21.0,95.0,905.0,Bayesian active learning library for research and industrial usecases.,23.0,21,True,1.0,2025-06-24 16:30:17,2.1.0,17.0,,baal,conda-forge/baal,,,,67.0,67.0,https://pypi.org/project/baal,1451.0,1702.0,https://anaconda.org/conda-forge/baal,2025-04-22 14:57:44.821,14095.0,,,,,3.0,,,,,,,,,,,
554,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2025-08-12 12:52:56.000000,2025-08-12 12:52:56,614.0,154.0,14.0,77.0,29.0,154.0,893.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,40.0,21,True,1.0,2023-10-12 06:54:28,1.6.3,32.0,,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,30591.0,37073.0,https://anaconda.org/conda-forge/pytorch_cluster,2025-04-22 14:57:27.288,414904.0,,,,,3.0,,,,,,,,,,,
555,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2024-10-12 16:36:02.000000,2024-10-12 16:34:55,60.0,74.0,6.0,5.0,2.0,25.0,877.0,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,21,True,,2024-10-12 16:36:50,0.1.9,4.0,,iterative-stratification,,,,['sklearn'],613.0,613.0,https://pypi.org/project/iterative-stratification,37603.0,37603.0,,,,,,,,3.0,,,,,,,,,,,
556,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2024-11-26 19:03:40.000000,2024-10-31 11:39:03,1235.0,133.0,22.0,594.0,63.0,511.0,866.0,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",41.0,21,True,,2022-02-10 15:53:08,0.12.0,41.0,,icevision,,,,,,,https://pypi.org/project/icevision,3050.0,3050.0,,,,,,,,3.0,,,,,,,,,,,
557,larq,larq/larq,ml-frameworks,,https://github.com/larq/larq,https://github.com/larq/larq,Apache-2.0,2019-03-18 21:41:50.000,2024-08-12 15:26:59.000000,2024-08-12 15:26:56,736.0,84.0,29.0,737.0,22.0,124.0,721.0,An Open-Source Library for Training Binarized Neural Networks.,19.0,21,False,,2023-07-12 14:06:25,0.13.3,38.0,,larq,,,,['tensorflow'],63.0,63.0,https://pypi.org/project/larq,1636.0,1636.0,,,,,,,,3.0,,,,,,,,,,,
558,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2025-08-29 16:24:32.000000,2025-08-29 16:24:32,1514.0,78.0,30.0,711.0,22.0,118.0,712.0,Scikit-learn style model finetuning for NLP.,24.0,21,True,1.0,2019-01-18 20:10:51,0.5.14,15.0,,finetune,,,,"['tensorflow', 'sklearn']",16.0,16.0,https://pypi.org/project/finetune,504.0,504.0,,,,,,,,3.0,,,,,,,,,,,
559,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2025-09-11 20:03:09.000000,2025-08-24 13:53:39,756.0,75.0,21.0,11.0,19.0,53.0,623.0,Active Learning for Text Classification in Python.,9.0,21,True,17.0,2025-08-17 13:41:48,2.0.0.de3,18.0,,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",34.0,34.0,https://pypi.org/project/small-text,503.0,970.0,https://anaconda.org/conda-forge/small-text,2025-08-17 14:10:39.360,17751.0,,,,,3.0,,,,,,,,,,,
560,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2025-04-22 14:57:54.494000,2022-02-09 16:35:40,142.0,101.0,22.0,26.0,45.0,62.0,622.0,Build fully-functioning computer vision models with PyTorch.,12.0,21,False,,2022-02-02 00:22:07,1.2.2,12.0,,detecto,conda-forge/detecto,,,['pytorch'],195.0,195.0,https://pypi.org/project/detecto,2787.0,2938.0,https://anaconda.org/conda-forge/detecto,2025-04-22 14:57:54.494,7727.0,,,,,3.0,,,,,,,,,,,
561,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2025-05-04 03:47:16.000000,2022-08-16 17:43:49,1877.0,58.0,18.0,217.0,1.0,316.0,612.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,,2022-08-16 19:54:29,0.8.1,27.0,,neuraxle,,,,,69.0,69.0,https://pypi.org/project/neuraxle,379.0,379.0,,,,,,,,3.0,,,,,,,,,,,
562,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2025-05-05 22:29:18.000000,2025-05-05 22:20:40,774.0,65.0,15.0,117.0,8.0,48.0,576.0,A simplified framework and utilities for PyTorch.,23.0,21,True,,2025-05-05 22:24:01,1.17.4,40.0,,poutyne,,,,['pytorch'],152.0,152.0,https://pypi.org/project/poutyne,4060.0,4060.0,,,,,,,,3.0,,,,,,,,,,,
