,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url,snap_id
595,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2023-11-02 16:41:27.000000,2023-10-26 18:40:16,606.0,23.0,9.0,21.0,288.0,40.0,70.0,276.0,Serverside scaling for Vega and Altair visualizations.,3.0,20,True,2023-10-23 23:36:54,1.4.2,53.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,,,https://pypi.org/project/vegafusion-jupyter,638.0,5243.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2023-10-24 10:52:53.454,78626.0,,,,,3.0,4798.0,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,456.0,hex-inc/vegafusion,,,,,,,,
596,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2023-06-16 19:26:58.237000,2022-12-12 14:53:36,244.0,,24.0,8.0,4.0,19.0,59.0,264.0,Multiple Imputation with LightGBM in Python.,6.0,20,True,2022-12-12 14:01:15,DOI,8.0,miceforest,conda-forge/miceforest,,,,99.0,99.0,https://pypi.org/project/miceforest,24109.0,24509.0,https://anaconda.org/conda-forge/miceforest,2023-06-16 19:26:58.237,11221.0,,,,,3.0,,,,,,,,,,,,,
597,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-10-31 13:51:07.000000,2023-10-30 09:44:35,405.0,19.0,71.0,23.0,420.0,16.0,51.0,261.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,31.0,20,True,2022-06-03 15:51:13,0.2.0,21.0,pipeline-dp,,,,,1.0,1.0,https://pypi.org/project/pipeline-dp,296.0,296.0,,,,,,,,3.0,,,,,,,,,,,,,
598,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,MIT,2020-01-18 19:16:48.000,2023-10-06 13:55:17.000000,2023-10-06 13:55:16,480.0,5.0,62.0,4.0,86.0,3.0,56.0,242.0,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",12.0,20,True,2023-03-15 01:37:40,0.10.1,16.0,sklearn-genetic-opt,,,,,37.0,37.0,https://pypi.org/project/sklearn-genetic-opt,1260.0,1260.0,,,,,,,,3.0,,,,,,,,,,,,,
599,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2023-10-31 23:55:05.000000,2023-01-26 17:04:18,400.0,,99.0,19.0,387.0,65.0,86.0,240.0,An open-source toolkit for large-scale genomic analysis.,24.0,20,True,2022-04-21 00:32:28,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,50865.0,50976.0,https://anaconda.org/conda-forge/glow,2023-06-16 19:24:57.965,3684.0,,,,,3.0,,,,,,,,,,,,,
600,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2023-11-02 06:42:36.000000,2023-07-02 18:02:16,1462.0,,44.0,14.0,151.0,17.0,62.0,228.0,Python Implementation and Extension of RDF2Vec.,7.0,20,True,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,35.0,35.0,https://pypi.org/project/pyrdf2vec,268.0,268.0,,,,,,,,3.0,,,,,,,,,,,,,
601,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,2.0,19.0,20.0,464.0,68.0,76.0,224.0,Functional tensors for probabilistic programming.,11.0,20,True,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,,['pytorch'],57.0,57.0,https://pypi.org/project/funsor,15696.0,15696.0,,,,,,,,3.0,,,,,,,,,,,,,
602,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,CC0-1.0,2015-09-12 14:51:38.000,2023-08-14 21:22:24.000000,2021-10-04 07:54:52,308.0,,3071.0,796.0,82.0,8.0,3.0,14076.0,"machine learning and deep learning tutorials, articles and other resources.",34.0,19,False,,,,,,,,,20.0,20.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
603,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,https://github.com/Hannibal046/Awesome-LLM,https://github.com/Hannibal046/Awesome-LLM,CC0-1.0,2023-02-17 14:12:21.000,2023-11-01 02:09:59.000000,2023-10-24 17:31:40,327.0,47.0,654.0,231.0,70.0,1.0,17.0,9072.0,Awesome-LLM: a curated list of Large Language Model.,53.0,19,True,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
604,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2023-10-19 02:22:22.000000,2023-10-19 02:11:57,190.0,2.0,1089.0,99.0,47.0,362.0,276.0,5966.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,31.0,19,True,,,,pyslowfast,,,,['pytorch'],14.0,14.0,https://pypi.org/project/pyslowfast,13.0,13.0,,,,,,,,3.0,,,,,,,,,,,,,
605,graph-nets,deepmind/graph_nets,graph,,https://github.com/google-deepmind/graph_nets,https://github.com/google-deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,774.0,224.0,25.0,7.0,122.0,5294.0,Build Graph Nets in Tensorflow.,11.0,19,True,,,,graph-nets,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/graph-nets,964.0,964.0,,,,,,,,3.0,,,,,google-deepmind/graph_nets,,,,,,,,
606,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,465.0,87.0,180.0,104.0,161.0,3499.0,A high performance and generic framework for distributed DNN training.,21.0,19,False,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,62.0,86.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1315.0,3.0,,,,,,,,,,,,,
607,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,,322.0,75.0,2.0,18.0,7.0,2901.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,19,False,2019-03-06 16:44:42,0.0.5,1.0,adabound,,,,['pytorch'],180.0,180.0,https://pypi.org/project/adabound,1431.0,1431.0,,,,,,,,3.0,,,,,,,,,,,,,
608,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-11-01 16:47:02.000000,2023-11-01 16:46:57,638.0,58.0,349.0,36.0,756.0,85.0,106.0,2585.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,73.0,19,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
609,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-11-01 11:52:33.000000,2023-07-19 02:39:43,450.0,,112.0,19.0,157.0,7.0,105.0,1056.0,A standard framework for modelling Deep Learning Models for tabular data.,16.0,19,True,2023-06-01 06:16:39,1.0.2,4.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,3540.0,3540.0,,,,,,,,3.0,21.0,,,,,,,,,,,,
610,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000000,2022-02-02 20:33:18,124.0,,140.0,17.0,11.0,41.0,43.0,998.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,,['pytorch'],99.0,99.0,https://pypi.org/project/performer-pytorch,2563.0,2563.0,,,,,,,,3.0,,,,,,,,,,,,,
611,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-08-31 02:18:51.000000,2023-08-31 02:18:51,427.0,4.0,180.0,62.0,7.0,13.0,29.0,978.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",5.0,19,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,201.0,201.0,,,,,,,,3.0,,,,,,,,,,,,,
612,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2023-06-16 13:21:24.079000,2022-12-12 08:52:31,580.0,,283.0,95.0,120.0,56.0,95.0,959.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",30.0,19,True,,,6.0,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,992.0,1540.0,https://anaconda.org/conda-forge/astroml,2023-06-16 13:21:24.079,41168.0,,,,,3.0,,,,,,,,,,,,,
613,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,133.0,36.0,16.0,8.0,3.0,919.0,Nudity detection with Python.,12.0,19,False,,,,nudepy,,,,,3543.0,3543.0,https://pypi.org/project/nudepy,1474.0,1474.0,,,,,,,,3.0,,,,,,,,,,,,,
614,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2023-07-24 18:18:54.000000,2022-05-13 18:48:12,83.0,,175.0,24.0,58.0,8.0,27.0,907.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",16.0,19,False,,,,saliency,,,,['tensorflow'],69.0,69.0,https://pypi.org/project/saliency,3662.0,3662.0,,,,,,,,3.0,,,,,,,,,,,,,
615,PDPbox,SauceCat/PDPbox,interpretability,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228.0,,127.0,17.0,24.0,26.0,39.0,786.0,python partial dependence plot toolbox.,7.0,19,True,2023-06-05 02:44:20,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,,,https://pypi.org/project/pdpbox,24191.0,24563.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,19351.0,,,,,3.0,,,,,,,,,,,,,
616,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,26.0,37.0,23.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,19,False,2019-06-29 19:21:43,0.64,3.0,test_tube,,,,,,,https://pypi.org/project/test_tube,91349.0,91349.0,,,,,,,,3.0,18.0,,,,,,,,,,,,
617,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-10-03 19:59:49.000000,2023-08-29 06:49:30,294.0,3.0,58.0,24.0,47.0,10.0,17.0,707.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,19,True,,,19.0,evojax,conda-forge/evojax,,,['jax'],14.0,14.0,https://pypi.org/project/evojax,380.0,1396.0,https://anaconda.org/conda-forge/evojax,2023-08-29 10:08:55.843,21340.0,,,,,3.0,,,,,,,,,,,,,
618,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-09-22 14:57:35.000000,2023-09-22 14:57:01,815.0,6.0,38.0,15.0,17.0,,20.0,578.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,19,True,2023-09-22 14:58:06,3.1.3,27.0,opytimizer,,,,,15.0,15.0,https://pypi.org/project/opytimizer,217.0,217.0,,,,,,,,3.0,,,,,,,,,,,,,
619,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2023-11-02 16:35:41.000000,2023-08-20 23:36:18,861.0,1.0,98.0,44.0,70.0,42.0,23.0,575.0,Bias and Fairness Audit Toolkit.,18.0,19,True,,,,aequitas,,,,,142.0,142.0,https://pypi.org/project/aequitas,1541.0,1541.0,,,,,,,,3.0,,,,,,,,,,,,,
620,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2023-06-16 16:12:33.889000,2022-06-08 03:46:02,305.0,,103.0,10.0,14.0,5.0,16.0,563.0,Make Waffle Charts in Python.,6.0,19,False,,,5.0,pywaffle,conda-forge/pywaffle,,,,284.0,284.0,https://pypi.org/project/pywaffle,4287.0,4473.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,11027.0,,,,,3.0,,,,,,,,,,,,,
621,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,71.0,40.0,17.0,13.0,22.0,554.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,20.0,19,True,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,30.0,30.0,https://pypi.org/project/n2,378.0,378.0,,,,,,,,3.0,,,,,,,,,,,,,
622,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2023-09-06 11:08:57.000000,2021-11-18 21:06:54,172.0,,46.0,10.0,9.0,12.0,20.0,480.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,19,False,2020-02-28 17:43:07,0.5.0,1.0,apricot-select,,,,,75.0,75.0,https://pypi.org/project/apricot-select,4166.0,4166.0,,,,,,,,3.0,27.0,,,,,,,,,,,,
623,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-09-12 10:58:23.000000,2023-09-12 10:58:23,69.0,3.0,56.0,8.0,10.0,7.0,13.0,345.0,TextAugment: Text Augmentation Library.,8.0,19,True,2020-11-05 15:04:26,1.3.4,8.0,textaugment,,,,,65.0,65.0,https://pypi.org/project/textaugment,3394.0,3395.0,,,,,,,,3.0,62.0,,,,,,,,,,,,
624,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,872.0,108.0,51.0,43.0,159.0,6121.0,Model parallel transformers in JAX and Haiku.,23.0,18,True,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
625,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,307.0,60.0,242.0,171.0,109.0,2958.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,18,True,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,1713.0,1727.0,,,,,,,,3.0,671.0,,,,,,,,,,,,
626,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,413.0,110.0,83.0,62.0,48.0,2911.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,110.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8537.0,,,,,3.0,,,,,,,,,,,,,
627,awesome-python-data-science,krzjoa/awesome-python-data-science,data-science,,https://github.com/krzjoa/awesome-python-data-science,https://github.com/krzjoa/awesome-python-data-science,CC-BY-4.0,2017-12-21 10:17:53.000,2023-10-30 13:35:16.000000,2023-10-30 13:35:16,481.0,49.0,279.0,55.0,49.0,,4.0,2126.0,Probably the best curated list of data science software in Python.,31.0,18,True,,,,,,,,,8.0,8.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
628,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2023-08-26 21:36:44.000000,2023-08-26 20:55:56,106.0,1.0,230.0,62.0,105.0,24.0,56.0,2084.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,18,True,2021-05-21 00:29:47,0.2,2.0,pycls,,,,['pytorch'],16.0,16.0,https://pypi.org/project/pycls,776.0,776.0,,,,,,,,3.0,,,,,,,,,,,,,
629,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,96.0,41.0,13.0,13.0,9.0,1263.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,104.0,104.0,https://pypi.org/project/doc2text,3277.0,3277.0,,,,,,,,3.0,,,,,,,,,,,,,
630,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000000,2023-04-01 08:26:45,5080.0,,95.0,20.0,58.0,2.0,13.0,720.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,True,2021-10-06 07:29:20,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,3264.0,3264.0,,,,,,,,3.0,28.0,,,,,,,,,,,,
631,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,136.0,59.0,72.0,18.0,71.0,523.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,17.0,17.0,https://pypi.org/project/atm,86.0,86.0,,,,,,,,3.0,,,,,,,,,,,,,
632,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-10-04 01:35:07.000000,2023-09-04 05:41:43,372.0,1.0,95.0,28.0,21.0,37.0,10.0,465.0,A python library for Bayesian time series modeling.,6.0,18,True,2023-05-07 06:30:08,0.1.1.12,1.0,pydlm,,,,,32.0,32.0,https://pypi.org/project/pydlm,31824.0,31824.0,,,,,,,,3.0,,,,,,,,,,,,,
633,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2023-08-12 16:28:59.000000,2023-08-12 16:28:59,266.0,1.0,104.0,19.0,56.0,27.0,20.0,459.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,18,True,2023-03-15 20:10:41,0.4.4,7.0,rrcf,,,,,53.0,53.0,https://pypi.org/project/rrcf,6143.0,6143.0,,,,,,,,3.0,,,,,,,,,,,,,
634,NeuralCompression,facebookresearch/NeuralCompression,image,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2023-10-26 15:28:06.000000,2023-10-26 15:28:00,133.0,20.0,37.0,19.0,162.0,3.0,63.0,405.0,A collection of tools for neural compression enthusiasts.,9.0,18,True,2023-10-03 14:25:36,0.3.1,6.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,536.0,536.0,,,,,,,,3.0,,,,,,,,,,,,,
635,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-12-09 05:56:02.000000,2021-08-18 06:06:51,1404.0,,17.0,6.0,217.0,2.0,26.0,341.0,Camphr - NLP libary for creating pipeline components.,7.0,18,False,2020-08-21 04:45:06,0.7.0,21.0,camphr,,,,['spacy'],13.0,13.0,https://pypi.org/project/camphr,177.0,177.0,,,,,,,,3.0,,,,,,,,,,,,,
636,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,17.0,41.0,325.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,31.0,31.0,https://pypi.org/project/parameter-sherpa,171.0,171.0,,,,,,,,3.0,,,,,,,,,,,,,
637,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2023-10-26 18:04:17.000000,2023-08-16 21:27:14,316.0,1.0,74.0,26.0,326.0,6.0,9.0,324.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,18,True,2023-05-03 22:54:39,0.44.0,23.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,4348.0,4348.0,,,,,,,,3.0,,,,,,,,,,,,,
638,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,3.0,32.0,18.0,6.0,18.0,21.0,302.0,,28.0,18,False,,,,dm-launchpad,,,,['tensorflow'],71.0,71.0,https://pypi.org/project/dm-launchpad,1983.0,1983.0,,,,,,,,3.0,,,,,google-deepmind/launchpad,,,,,,,,
639,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,https://github.com/mrgloom/awesome-semantic-segmentation,https://github.com/mrgloom/awesome-semantic-segmentation,,2015-10-03 10:07:34.000,2021-05-08 13:40:11.000000,2021-03-08 14:36:09,417.0,,2355.0,443.0,41.0,6.0,19.0,10113.0,awesome-semantic-segmentation.,16.0,17,False,,,,,,,,,20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
640,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,117.0,28.0,31.0,58.0,50.0,1556.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,17,False,,,,higher,,,,['pytorch'],,,https://pypi.org/project/higher,51289.0,51289.0,,,,,,,,3.0,,,,,,,,,,-4.0,,,
641,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,85.0,34.0,72.0,25.0,30.0,1090.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,17,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,4118.0,4118.0,,,,,,,,3.0,,,,,,,,,,,,,
642,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,55.0,13.0,10.0,26.0,17.0,719.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,17,False,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,37.0,37.0,https://pypi.org/project/parallelformers,1911.0,1911.0,,,,,,,,3.0,,,,,,,,,,,,,
643,dabl,dabl/dabl,sklearn-utils,,https://github.com/dabl/dabl,https://github.com/dabl/dabl,BSD-3-Clause,2018-09-14 19:11:47.000,2023-10-11 03:48:51.000000,2023-02-28 19:20:03,302.0,,90.0,25.0,187.0,74.0,73.0,712.0,Data Analysis Baseline Library.,23.0,17,True,,,,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,943.0,943.0,,,,,,,,3.0,,,,,,,,,,,,,
644,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,93.0,18.0,19.0,3.0,29.0,619.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,17,False,2022-03-15 07:18:19,0.1.0,5.0,textflint,,,,,11.0,11.0,https://pypi.org/project/textflint,156.0,156.0,,,,,,,,3.0,,,,,,,,,,,,,
