,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
593,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,MIT,2020-01-18 19:16:48.000,2024-05-07 15:32:16.000000,2024-05-07 15:32:16,486.0,,73.0,5.0,89.0,3.0,60.0,294.0,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",14.0,20,True,2023-03-15 01:37:40,0.10.1,16.0,sklearn-genetic-opt,,,,,2343.0,49.0,49.0,https://pypi.org/project/sklearn-genetic-opt,2343.0,,,,3.0,,,,,,,,,,,,,,,,
594,orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2023-12-11 19:25:59.000000,2023-11-17 21:43:05,4051.0,,49.0,14.0,712.0,194.0,204.0,282.0,Asynchronous Distributed Hyperparameter Optimization.,32.0,20,True,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,409.0,108.0,108.0,https://pypi.org/project/orion,409.0,,,,3.0,,,,,,,,,,,,,,,,
595,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2024-08-02 14:28:42.000000,2024-08-02 14:28:42,423.0,3.0,74.0,22.0,439.0,18.0,51.0,270.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,32.0,20,True,2022-06-03 15:51:13,0.2.0,23.0,pipeline-dp,,,,,166.0,3.0,3.0,https://pypi.org/project/pipeline-dp,166.0,,,,3.0,,,,,,,,,,,,,,,,
596,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,21.0,18.0,464.0,69.0,76.0,234.0,Functional tensors for probabilistic programming.,11.0,20,True,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,['pytorch'],,5388.0,70.0,70.0,https://pypi.org/project/funsor,5388.0,,,,3.0,,,,,,,,,,,,,,,,
597,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2024-03-12 11:21:52.000000,2021-06-02 09:45:13,150.0,,731.0,102.0,35.0,103.0,113.0,4589.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,19,False,2020-01-08 15:35:45,2.2.0,1.0,ISR,,,['tensorflow'],,5872.0,,,https://pypi.org/project/ISR,5869.0,,,,3.0,idealo/image-super-resolution-gpu,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,238.0,,,,,,,,,,,
598,tnt,pytorch/tnt,pytorch-utils,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2024-08-19 18:20:20.000000,2024-08-19 18:16:48,975.0,39.0,264.0,45.0,813.0,5.0,66.0,1649.0,A lightweight library for PyTorch training tools and utilities.,132.0,19,True,,,,torchtnt,,,['pytorch'],,5515.0,,,https://pypi.org/project/torchtnt,5515.0,,,,3.0,,,,,,,,,,,,,,,,
599,tts-generation-webui,rsxdalv/tts-generation-webui,audio,,https://github.com/rsxdalv/tts-generation-webui,https://github.com/rsxdalv/tts-generation-webui,MIT,2023-04-27 18:32:26.000,2024-08-19 23:15:15.000000,2024-08-19 23:15:00,200.0,50.0,167.0,30.0,119.0,35.0,169.0,1576.0,"TTS Generation Web UI (Bark, MusicGen + AudioGen, Tortoise, RVC, Vocos, Demucs, SeamlessM4T, MAGNet, StyleTTS2, MMS).",7.0,19,True,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
600,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2024-04-17 19:59:55.000000,2024-04-17 19:59:46,779.0,,182.0,18.0,262.0,73.0,94.0,1328.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,19,True,2023-10-26 11:36:48,0.11,12.0,dice-ml,,,"['tensorflow', 'pytorch']",,43906.0,,,https://pypi.org/project/dice-ml,43906.0,,,,3.0,,,,,,,,,,,,,,,,
601,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,88.0,33.0,72.0,25.0,30.0,1100.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,['pytorch'],,17498.0,,,https://pypi.org/project/torch-struct,17498.0,,,,3.0,,,,,,,,,,,,,,,,
602,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000000,2022-02-02 20:33:18,124.0,,138.0,17.0,11.0,41.0,43.0,1074.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,['pytorch'],,3435.0,148.0,148.0,https://pypi.org/project/performer-pytorch,3435.0,,,,3.0,,,,,,,,,,,,,,,,
603,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2024-05-25 09:25:40.000000,2024-01-04 20:41:21,582.0,,294.0,96.0,123.0,59.0,97.0,1042.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,19,True,,,6.0,astroML,conda-forge/astroml,,['sklearn'],,2381.0,,,https://pypi.org/project/astroML,1829.0,https://anaconda.org/conda-forge/astroml,2023-06-16 13:21:24.079,46432.0,3.0,,,,,,,,,,,,,,,,
604,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2024-06-27 07:32:19.000000,2024-06-27 07:26:43,298.0,4.0,74.0,23.0,47.0,11.0,17.0,822.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,19,True,,,20.0,evojax,conda-forge/evojax,,['jax'],,1905.0,23.0,23.0,https://pypi.org/project/evojax,971.0,https://anaconda.org/conda-forge/evojax,2024-06-18 11:07:15.191,28048.0,3.0,,,,,,,,,,,,,,,,
605,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2024-08-15 11:12:26.000000,2024-08-15 11:12:26,601.0,1.0,139.0,15.0,62.0,30.0,133.0,796.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,34.0,19,True,2023-10-12 06:54:28,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,['pytorch'],,17878.0,,,https://pypi.org/project/torch-cluster,14814.0,https://anaconda.org/conda-forge/pytorch_cluster,2024-05-17 11:31:45.001,156283.0,3.0,,,,,,,,,,,,,,,,
606,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,107.0,30.0,1.0,14.0,3.0,641.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,19,False,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,"['sklearn', 'xgboost']",,37005.0,647.0,647.0,https://pypi.org/project/combo,37005.0,,,,3.0,,,,,,,,,,,,,,,,
607,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2024-08-18 17:08:08.000000,2024-08-18 17:07:49,821.0,2.0,40.0,15.0,18.0,,22.0,599.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,19,True,2024-08-18 17:09:46,3.1.4,28.0,opytimizer,,,,,463.0,17.0,17.0,https://pypi.org/project/opytimizer,463.0,,,,3.0,,,,,,,,,,,2.0,,,,,
608,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2024-06-16 04:23:17.000000,2024-06-16 04:23:17,307.0,2.0,104.0,9.0,15.0,6.0,16.0,578.0,Make Waffle Charts in Python.,6.0,19,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,5012.0,394.0,394.0,https://pypi.org/project/pywaffle,4822.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,12933.0,3.0,,,,,,,,,,,,,,,,
609,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2024-08-15 15:58:10.000000,2024-07-27 08:09:44,3033.0,11.0,63.0,11.0,265.0,3.0,110.0,435.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,24.0,19,True,2023-07-13 11:37:48,0.1.2,12.0,pykale,,,['pytorch'],,75.0,2.0,2.0,https://pypi.org/project/pykale,75.0,,,,3.0,,,,,,,,,,,,,,,,
610,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,873.0,112.0,51.0,45.0,160.0,6261.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,['jax'],,,20.0,20.0,,,,,,3.0,,,,,,,,,,,,,,,,
611,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,477.0,85.0,180.0,106.0,161.0,3607.0,A high performance and generic framework for distributed DNN training.,21.0,18,False,2020-02-19 23:44:20,0.2,1.0,byteps,,,,,112.0,2.0,2.0,https://pypi.org/project/byteps,91.0,,,,3.0,bytepsimage/tensorflow,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1344.0,,,,,,,,,,,
612,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,319.0,59.0,242.0,175.0,111.0,3151.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,20.0,18,False,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,687.0,3544.0,,,https://pypi.org/project/lightseq,3532.0,,,,3.0,,,,,,,,,,,,,,,,
613,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,413.0,106.0,83.0,62.0,48.0,2965.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,['pytorch'],,100.0,,,,,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8603.0,3.0,,,,,,,,,,,,,,,,
614,benchmark_VAE,clementchadebec/benchmark_VAE,pytorch-utils,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2024-07-31 12:13:28.000000,2024-07-17 07:59:47,373.0,2.0,159.0,18.0,74.0,22.0,41.0,1755.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,18.0,18,True,2023-09-06 15:43:22,0.1.2,11.0,,,,['pytorch'],,,30.0,30.0,,,,,,3.0,,,,,,,,,,,,,,,,
615,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,95.0,39.0,13.0,13.0,9.0,1271.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,2707.0,156.0,156.0,https://pypi.org/project/doc2text,2707.0,,,,3.0,,,,,,,,,,,,,,,,
616,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,130.0,36.0,16.0,9.0,4.0,921.0,Nudity detection with Python.,12.0,18,False,,,,nudepy,,,,,496.0,3635.0,3635.0,https://pypi.org/project/nudepy,496.0,,,,3.0,,,,,,,,,,,,,,,,
617,PDPbox,SauceCat/PDPbox,interpretability,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228.0,,129.0,18.0,24.0,28.0,39.0,840.0,python partial dependence plot toolbox.,7.0,18,False,2023-06-05 02:44:20,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,13177.0,,,https://pypi.org/project/pdpbox,12830.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,21216.0,3.0,,,,,,,,,,,,,,,,
618,luminaire,zillow/luminaire,time-series-data,,https://github.com/zillow/luminaire,https://github.com/zillow/luminaire,Apache-2.0,2020-07-08 19:22:50.000,2024-01-31 19:15:42.000000,2024-01-31 19:05:51,258.0,,57.0,23.0,80.0,24.0,28.0,760.0,Luminaire is a python package that provides ML driven solutions for monitoring time series data.,9.0,18,True,2024-01-31 19:15:42,0.4.3,32.0,luminaire,,,,,191.0,4.0,4.0,https://pypi.org/project/luminaire,191.0,,,,3.0,,,,,,,,,,,,,,,,
619,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,73.0,25.0,37.0,23.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,18,False,2019-06-29 19:21:43,0.64,3.0,test_tube,,,,25.0,42365.0,,,https://pypi.org/project/test_tube,42365.0,,,,3.0,,,,,,,,,,,,,,,,
620,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,,97.0,15.0,53.0,9.0,16.0,561.0,A library of metrics for evaluating recommender systems.,20.0,18,True,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,7.0,3958.0,56.0,56.0,https://pypi.org/project/recmetrics,3958.0,,,,3.0,,,,,,,,,,,,,,,,
621,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,140.0,56.0,72.0,18.0,71.0,524.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,18,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,117.0,21.0,21.0,https://pypi.org/project/atm,117.0,,,,3.0,,,,,,,,,,,,,,,,
622,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2024-01-10 20:36:33.000000,2021-11-25 23:08:43,204.0,,91.0,22.0,19.0,6.0,20.0,475.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,False,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,['sklearn'],,580.0,13.0,13.0,https://pypi.org/project/caserecommender,580.0,,,,3.0,,,,,,,,,,,,,,,,
623,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2024-02-20 11:57:52.000000,2023-11-17 08:50:12,72.0,,60.0,8.0,12.0,5.0,18.0,388.0,TextAugment: Text Augmentation Library.,8.0,18,True,2023-11-16 20:54:10,2.0.0,9.0,textaugment,,,,92.0,7779.0,121.0,121.0,https://pypi.org/project/textaugment,7778.0,,,,3.0,,,,,,,,,,,,,,,,
624,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2024-04-26 21:09:50.000000,2024-04-26 20:31:49,327.0,,78.0,26.0,345.0,5.0,10.0,339.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,18,True,2024-04-26 21:09:50,0.46.0,24.0,fairness-indicators,,,"['tensorflow', 'jupyter']",,819.0,,,https://pypi.org/project/fairness-indicators,819.0,,,,3.0,,,,,,,,,,,,,,,,
625,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,52.0,11.0,60.0,17.0,41.0,331.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,176.0,37.0,37.0,https://pypi.org/project/parameter-sherpa,176.0,,,,3.0,,,,,,,,,,,,,,,,
626,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/vega/vegafusion,https://github.com/vega/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2024-08-15 00:23:47.000000,2024-08-14 15:39:49,663.0,2.0,16.0,24.0,353.0,47.0,87.0,313.0,Serverside scaling for Vega and Altair visualizations.,4.0,18,True,2024-05-09 19:19:11,1.6.9,69.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,5830.0,7843.0,,,https://pypi.org/project/vegafusion-jupyter,771.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2024-05-10 13:02:13.580,195177.0,3.0,,,,,,vega/vegafusion,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,154.0,,,,,,,
627,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,35.0,19.0,6.0,19.0,21.0,310.0,,28.0,18,False,,,,dm-launchpad,,,['tensorflow'],,1467.0,110.0,110.0,https://pypi.org/project/dm-launchpad,1467.0,,,,3.0,,,,,,google-deepmind/launchpad,,,,,,,,,,
628,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2024-07-25 10:59:34.000000,2023-03-28 03:38:13,1094.0,,69.0,28.0,59.0,27.0,32.0,291.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,18,False,2021-05-15 01:38:40,0.3.0,6.0,bluefog,,,['pytorch'],180.0,89.0,4.0,4.0,https://pypi.org/project/bluefog,86.0,,,,3.0,,,,,,,,,,,,,,,,
629,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,,2015-10-27 12:28:45.000,2024-07-11 16:39:33.824000,2024-03-27 08:46:27,190.0,,40.0,19.0,3.0,10.0,8.0,283.0,Analyze Data with Pandas-based Networks. Documentation:.,3.0,18,True,2024-03-26 14:42:33,0.2.4,13.0,deepgraph,conda-forge/deepgraph,,['pandas'],,5275.0,10.0,10.0,https://pypi.org/project/deepgraph,730.0,https://anaconda.org/conda-forge/deepgraph,2024-07-11 16:39:33.824,209079.0,3.0,,,,,,,,,,,,,,,,
630,Elephas,danielenricocahall/elephas,distributed-ml,,https://github.com/danielenricocahall/elephas,https://github.com/danielenricocahall/elephas,MIT,2019-08-19 17:33:26.070,2024-08-10 03:07:29.000000,2024-08-04 13:44:44,710.0,47.0,5.0,1.0,19.0,12.0,7.0,17.0,Distributed Deep learning with Keras & Spark.,28.0,18,False,2024-08-04 13:42:55,6.1.0,18.0,elephas,conda-forge/elephas,,"['keras', 'spark']",,38479.0,,,https://pypi.org/project/elephas,38233.0,https://anaconda.org/conda-forge/elephas,2023-06-16 16:16:35.554,14811.0,3.0,,,,,,,,,,,,,,,,
631,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,https://github.com/mrgloom/awesome-semantic-segmentation,https://github.com/mrgloom/awesome-semantic-segmentation,,2015-10-03 10:07:34.000,2021-05-08 13:40:11.000000,2021-03-08 14:36:09,417.0,,2361.0,441.0,41.0,6.0,19.0,10435.0,awesome-semantic-segmentation.,16.0,17,False,,,,,,,,,,20.0,20.0,,,,,,3.0,,,,,,,,,,,,,,,,
632,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2024-08-22 18:00:58.000000,2024-08-09 23:09:34,699.0,6.0,421.0,39.0,848.0,132.0,117.0,3209.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,83.0,17,True,,,,,,,['jax'],,,,,,,,,,3.0,,,,,,,,,,,,,,,,
633,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,162.0,43.0,5.0,4.0,7.0,1093.0,XAI - An eXplainability toolbox for machine learning.,3.0,17,False,2021-10-30 06:35:19,0.1.0,1.0,xai,,,,,271.0,31.0,31.0,https://pypi.org/project/xai,271.0,,,,3.0,,,,,,,,,,,,,,,,
634,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2024-01-16 09:15:43.000000,2024-01-16 09:12:58,32.0,,84.0,14.0,35.0,3.0,24.0,813.0,Leave One Feature Out Importance.,6.0,17,True,2024-01-16 09:15:43,0.3.4,1.0,lofo-importance,,,,,2962.0,33.0,33.0,https://pypi.org/project/lofo-importance,2962.0,,,,3.0,,,,,,,,,,,,,,,,
635,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,57.0,15.0,10.0,26.0,17.0,773.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,17,False,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,308.0,51.0,51.0,https://pypi.org/project/parallelformers,308.0,,,,3.0,,,,,,,,,,,,,,,,
636,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000000,2023-04-01 08:26:45,5080.0,,99.0,19.0,58.0,2.0,13.0,765.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,False,2021-10-06 07:29:20,2.0.3,13.0,caer,,https://caer.rtfd.io,,34.0,5006.0,,,https://pypi.org/project/caer,5006.0,,,,3.0,,,,,,,,,,,,,,,,
637,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2024-08-12 20:48:27.000000,2024-08-12 20:48:27,72.0,7.0,45.0,11.0,11.0,1.0,15.0,736.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",8.0,17,True,,,,rliable,,,,,1876.0,144.0,144.0,https://pypi.org/project/rliable,1876.0,,,,3.0,,,,,,,,,,,,,,,,
638,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,98.0,23.0,101.0,32.0,84.0,702.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,17,False,2019-08-06 09:09:45,3.0.0,16.0,hyperparameter-hunter,,,,468.0,172.0,,,https://pypi.org/project/hyperparameter-hunter,166.0,,,,3.0,,,,,,,,,,,,,,,,
639,TensorLayerx,tensorlayer/tensorlayerx,reinforcement-learning,,https://github.com/tensorlayer/TensorLayerX,https://github.com/tensorlayer/TensorLayerX,,2021-12-03 07:41:20.000,2024-08-12 10:25:22.000000,2024-08-12 10:25:22,390.0,13.0,40.0,16.0,47.0,14.0,17.0,533.0,"TensorLayerX: A Unified Deep Learning and Reinforcement Learning Framework for All Hardwares, Backends and OS.",10.0,17,True,2023-02-03 08:05:46,0.5.8,8.0,tensorlayerx,,,['tensorflow'],,370.0,29.0,29.0,https://pypi.org/project/tensorlayerx,370.0,,,,3.0,,,,,,,,,,,,,,,,
640,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2024-08-11 17:21:13.000000,2024-08-11 17:21:13,1772.0,1.0,73.0,9.0,217.0,48.0,81.0,523.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,20.0,17,True,2023-12-05 11:42:07,0.5.3,25.0,quantus,,,,173.0,722.0,31.0,31.0,https://pypi.org/project/quantus,717.0,,,,3.0,,,,,,,,,,,,,,,,
641,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,,2018-04-13 21:00:31.000,2024-07-19 18:44:12.000000,2024-07-19 16:10:42,70.0,1.0,52.0,18.0,10.0,4.0,18.0,515.0,Topological Data Analysis for Python.,6.0,17,True,2024-07-19 18:44:12,1.1.1,6.0,scikit-tda,,,['sklearn'],,1253.0,60.0,60.0,https://pypi.org/project/scikit-tda,1253.0,,,,3.0,,,,,,,,,,,,,,,,
