,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,trending,maven_id,maven_url,snap_id
557,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2023-09-01 16:34:21.000000,2023-08-25 22:11:00,340.0,,252.0,40.0,252.0,51.0,192.0,1397.0,A framework for Privacy Preserving Machine Learning.,33.0,21,True,2020-04-21 13:59:37,0.1,1.0,crypten,,,,['pytorch'],33.0,33.0,https://pypi.org/project/crypten,391.0,391.0,,,,,,,,3.0,,,,,,,,,,,,,
558,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2023-10-17 15:42:35.000000,2023-10-17 15:42:30,833.0,2.0,305.0,51.0,791.0,4.0,300.0,1194.0,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,60.0,21,True,2023-03-03 07:44:13,3.1.34,76.0,sockeye,,,,['mxnet'],,,https://pypi.org/project/sockeye,590.0,590.0,,,,,,,,3.0,17.0,,,,,,,,,,,,
559,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2023-12-06 23:24:36.000000,2023-12-06 23:22:36,184.0,3.0,105.0,37.0,25.0,15.0,113.0,1144.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,14.0,21,True,2023-12-06 23:27:18,2.1.6,79.0,ngt,,,,,,,https://pypi.org/project/ngt,5336.0,5336.0,,,,,,,,3.0,,,,,,,,,,,,,
560,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,2.0,246.0,48.0,46.0,26.0,127.0,1021.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,True,2020-10-12 06:56:40,0.7.6,2.0,aocr,,,,['tensorflow'],28.0,28.0,https://pypi.org/project/aocr,207.0,207.0,,,,,,,,3.0,,,,,,,,,,,,,
561,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2023-12-12 19:09:25.594000,2023-11-09 15:26:22,727.0,2.0,139.0,16.0,100.0,27.0,229.0,902.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,44.0,21,True,2023-10-06 08:51:23,0.6.18,28.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,28693.0,34426.0,https://anaconda.org/conda-forge/pytorch_sparse,2023-12-12 19:09:25.594,240798.0,,,,,3.0,,,,,,,,,,,,,
562,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-10-11 00:13:45.000000,2023-04-27 23:44:02,329.0,,156.0,29.0,108.0,65.0,56.0,861.0,Source code/webpage/demos for the What-If Tool.,20.0,21,True,2021-10-12 17:36:36,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,,,https://pypi.org/project/witwidget,3153.0,54455.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2110836.0,,,,,3.0,,,wit-widget,https://www.npmjs.com/package/wit-widget,1044.0,,,,,,,,
563,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2022-06-06 22:38:33.000000,2022-06-06 22:38:33,57.0,,73.0,6.0,5.0,2.0,23.0,807.0,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,21,False,2021-10-03 18:24:15,0.1.7,3.0,iterative-stratification,,,,['sklearn'],389.0,389.0,https://pypi.org/project/iterative-stratification,57622.0,57622.0,,,,,,,,3.0,,,,,,,,,,,,,
564,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2023-12-21 13:39:44.625000,2023-10-11 13:01:19,594.0,3.0,123.0,16.0,53.0,27.0,121.0,723.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,32.0,21,True,2023-10-12 06:54:28,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,13445.0,15385.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-12-21 13:39:44.625,83458.0,,,,,3.0,,,,,,,,,,,,,
565,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2023-12-21 14:57:46.000000,2023-10-17 14:50:08,1502.0,4.0,78.0,36.0,645.0,22.0,118.0,695.0,Scikit-learn style model finetuning for NLP.,22.0,21,True,2019-01-18 20:10:51,0.5.14,15.0,finetune,,,,"['tensorflow', 'sklearn']",11.0,11.0,https://pypi.org/project/finetune,70.0,70.0,,,,,,,,3.0,,,,,,,,,,,,,
566,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2023-12-17 01:04:25.000000,2023-12-16 08:40:11,489.0,5.0,96.0,31.0,556.0,188.0,244.0,640.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,21,True,2023-12-16 12:29:07,23.12.00,9.0,merlin-core,,,,,,,https://pypi.org/project/merlin-core,4257.0,4257.0,,,,,,,,3.0,,,,,,,,,,,,,
567,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,19.0,216.0,15.0,301.0,591.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29,0.8.1,27.0,neuraxle,,,,,58.0,58.0,https://pypi.org/project/neuraxle,219.0,219.0,,,,,,,,3.0,,,,,,,,,,,,,
568,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,3.0,54.0,60.0,9.0,23.0,25.0,512.0,Python library assists deep learning on graphs.,18.0,21,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,79.0,79.0,https://pypi.org/project/deepsnap,523.0,523.0,,,,,,,,3.0,10.0,,,,,,,,,,,,
569,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2023-12-20 21:09:00.000000,2023-12-20 21:03:03,455.0,9.0,54.0,25.0,8.0,11.0,32.0,507.0,Active Learning for Text Classification in Python.,5.0,21,True,2023-08-19 18:16:36,1.3.2,12.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",25.0,25.0,https://pypi.org/project/small-text,660.0,952.0,https://anaconda.org/conda-forge/small-text,2023-08-19 18:38:17.816,4964.0,,,,,3.0,,,,,,,,,,,,,
570,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2023-08-01 17:51:43.000000,2023-07-18 10:24:07,542.0,,34.0,14.0,222.0,13.0,40.0,477.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,21,True,2023-07-18 10:06:08,1.4.6,34.0,popmon,,,,"['pandas', 'spark']",20.0,20.0,https://pypi.org/project/popmon,8117.0,8120.0,,,,,,,,3.0,138.0,,,,,,,,,,,,
571,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2023-12-07 15:40:04.000000,2023-12-05 11:38:02,1689.0,116.0,61.0,6.0,197.0,42.0,77.0,440.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,19.0,21,True,2023-12-05 11:42:07,0.5.3,25.0,quantus,,,,,21.0,21.0,https://pypi.org/project/quantus,946.0,952.0,,,,,,,,3.0,148.0,,,,,,,,,,,,
572,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2023-12-11 13:52:55.000000,2023-12-01 23:20:05,2811.0,143.0,60.0,12.0,254.0,4.0,109.0,410.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,22.0,21,True,2023-07-13 11:37:48,0.1.2,12.0,pykale,,,,['pytorch'],1.0,1.0,https://pypi.org/project/pykale,60.0,60.0,,,,,,,,3.0,,,,,,,,,,,,,
573,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-09-06 17:29:29.000000,2023-09-06 17:29:29,2412.0,,50.0,24.0,231.0,57.0,195.0,377.0,Studio: Simplify and expedite model building process.,24.0,21,True,2020-02-19 22:50:45,0.0.15,4.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,387.0,387.0,,,,,,,,3.0,,,,,,,,,,,,,
574,TimeSide,Parisson/TimeSide,audio,,https://github.com/yomguy/TimeSide,https://github.com/yomguy/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2023-10-24 10:20:08.000000,2023-02-01 10:38:52,3728.0,,60.0,27.0,110.0,32.0,184.0,359.0,scalable audio processing framework and server written in Python.,22.0,21,True,2023-01-03 17:34:09,1.1.3,6.0,TimeSide,,,,,16.0,16.0,https://pypi.org/project/TimeSide,89.0,89.0,,,,,,,,3.0,,yomguy/TimeSide,,,,,,,,,,,
575,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2023-11-16 02:17:24.000000,2023-11-16 02:17:17,251.0,6.0,24.0,8.0,4.0,22.0,59.0,276.0,Multiple Imputation with LightGBM in Python.,6.0,21,True,2022-12-12 14:01:15,DOI,8.0,miceforest,conda-forge/miceforest,,,,113.0,113.0,https://pypi.org/project/miceforest,27961.0,28359.0,https://anaconda.org/conda-forge/miceforest,2023-06-16 19:26:58.237,11549.0,,,,,3.0,,,,,,,,,,,,,
576,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-12-20 13:53:22.000000,2023-12-20 13:53:21,661.0,46.0,22.0,4.0,258.0,,,258.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML pipeline from..,10.0,21,True,2023-09-08 15:06:42,1.1.186,81.0,upgini,,,,,5.0,5.0,https://pypi.org/project/upgini,5476.0,5476.0,,,,,,,,3.0,,,,,,,,,,,,,
577,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2023-12-15 09:12:01.000000,2023-12-15 09:12:00,580.0,5.0,33.0,25.0,633.0,14.0,127.0,231.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,21,True,2023-08-10 09:15:06,0.13.0,20.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,1227.0,1248.0,,,,,,,,3.0,979.0,,,,,,,,,,,,
578,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,19.0,20.0,464.0,68.0,76.0,225.0,Functional tensors for probabilistic programming.,11.0,21,True,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,,['pytorch'],62.0,62.0,https://pypi.org/project/funsor,37627.0,37627.0,,,,,,,,3.0,,,,,,,,,,,,,
579,ML in production,eugeneyan/applied-ml,data-science,,https://github.com/eugeneyan/applied-ml,https://github.com/eugeneyan/applied-ml,MIT,2020-07-04 18:57:47.000,2023-10-18 01:12:59.000000,2023-10-18 01:12:59,482.0,2.0,3356.0,904.0,228.0,3.0,20.0,25075.0,Papers & tech blogs by companies sharing their work on data science & machine learning in production.,53.0,20,True,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
580,graph-nets,deepmind/graph_nets,graph,,https://github.com/google-deepmind/graph_nets,https://github.com/google-deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,772.0,224.0,25.0,7.0,122.0,5311.0,Build Graph Nets in Tensorflow.,11.0,20,True,,,,graph-nets,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/graph-nets,1332.0,1332.0,,,,,,,,3.0,,google-deepmind/graph_nets,,,,,,,,,,,
581,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2023-12-09 10:48:21.000000,2023-01-15 11:37:16,279.0,,836.0,108.0,92.0,112.0,349.0,4370.0,Backtest trading strategies in Python.,19.0,20,True,,,,backtesting,,,,,,,https://pypi.org/project/backtesting,11378.0,11378.0,,,,,,,,3.0,,,,,,,,,,,,,
582,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2023-04-26 19:35:05.000000,2023-04-26 19:32:49,683.0,,463.0,216.0,16.0,24.0,4.0,3256.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,14.0,20,True,2023-04-26 19:35:05,0.11.12,13.0,finmarketpy,,,,,11.0,11.0,https://pypi.org/project/finmarketpy,125.0,125.0,,,,,,,,3.0,49.0,,,,,,,,,,,,
583,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2023-12-15 22:52:18.000000,2023-12-15 22:50:38,766.0,1.0,356.0,93.0,547.0,83.0,92.0,2740.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,20,True,2019-05-09 10:06:22,1.0.0,1.0,tensorflow-graphics,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-graphics,5854.0,5854.0,,,,,,,,3.0,,,,,,,,,,,,,
584,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2023-08-26 21:36:44.000000,2023-08-26 20:55:56,106.0,,231.0,62.0,105.0,24.0,56.0,2091.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,20,True,2021-05-21 00:29:47,0.2,2.0,pycls,,,,['pytorch'],16.0,16.0,https://pypi.org/project/pycls,1403.0,1403.0,,,,,,,,3.0,,,,,,,,,,,,,
585,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557000,2021-09-30 21:51:09,8208.0,,176.0,55.0,895.0,129.0,586.0,1870.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",50.0,20,False,2021-08-16 15:40:43,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,19.0,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1019.0,,,,,3.0,,,,,,,,,,,,,
586,orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,,2020-01-07 18:20:37.000,2023-12-19 05:59:30.209000,2023-09-26 02:48:50,872.0,1.0,128.0,33.0,407.0,57.0,334.0,1763.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,20,True,2023-01-29 22:05:17,1.1.4.2,23.0,orbit-ml,conda-forge/orbit-ml,,,,42.0,42.0,https://pypi.org/project/orbit-ml,31023.0,31226.0,https://anaconda.org/conda-forge/orbit-ml,2023-12-19 05:59:30.209,4681.0,,,,,3.0,,,,,,,,,,,,,
587,tnt,pytorch/tnt,pytorch-utils,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2023-12-21 17:06:25.000000,2023-12-21 03:11:36,773.0,106.0,243.0,46.0,596.0,3.0,63.0,1582.0,A lightweight library for PyTorch training tools and utilities.,108.0,20,True,,,,torchtnt,,,,['pytorch'],,,https://pypi.org/project/torchtnt,3256.0,3256.0,,,,,,,,3.0,,,,,,,,,,,,,
588,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-06-16 19:27:46.249000,2022-08-31 13:13:15,103.0,,79.0,40.0,14.0,8.0,27.0,1259.0,A Graph Neural Network Library in Jax.,17.0,20,False,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],124.0,124.0,https://pypi.org/project/jraph,7400.0,7556.0,https://anaconda.org/conda-forge/jraph,2023-06-16 19:27:46.249,4069.0,,,,,3.0,,google-deepmind/jraph,,,,,,,,,,,
589,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-12-13 18:40:36.000000,2023-12-13 18:40:36,436.0,9.0,187.0,61.0,7.0,13.0,29.0,1006.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",5.0,20,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,177.0,177.0,,,,,,,,3.0,,,,,,,,,,,,,
590,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2023-12-19 05:15:05.000000,2020-04-17 02:27:44,79.0,,126.0,26.0,75.0,43.0,36.0,985.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,246726.0,246897.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,7695.0,,,,,3.0,,,,,,,,,,,,,
591,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2023-09-04 22:14:55.000000,2023-09-04 22:14:55,303.0,,87.0,18.0,72.0,18.0,42.0,922.0,Audio processing by using pytorch 1D convolution network.,15.0,20,True,2020-11-08 10:18:26,0.2.0,2.0,nnAudio,,,,,148.0,148.0,https://pypi.org/project/nnAudio,3671.0,3671.0,,,,,,,,3.0,,,,,,,,,,,,,
592,gmaps,pbugnion/gmaps,geospatial-data,,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,74.0,137.0,760.0,Google maps for Jupyter notebooks.,16.0,20,False,2016-01-02 19:06:03,0.2,20.0,gmaps,conda-forge/gmaps,,,['jupyter'],3.0,3.0,https://pypi.org/project/gmaps,4397.0,9433.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,309740.0,,,,,3.0,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1116.0,,,,,,,,
593,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,105.0,30.0,1.0,13.0,3.0,633.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,20,True,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",595.0,595.0,https://pypi.org/project/combo,59997.0,59997.0,,,,,,,,3.0,,,,,,,,,,,,,
594,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2023-07-28 19:05:13.000000,2022-02-09 16:35:40,142.0,,105.0,24.0,25.0,43.0,61.0,606.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07,1.2.2,12.0,detecto,conda-forge/detecto,,,['pytorch'],154.0,154.0,https://pypi.org/project/detecto,2147.0,2261.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,3442.0,,,,,3.0,,,,,,,,,,,,,
595,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-07-09 16:15:44.000000,2023-07-09 16:09:49,767.0,,63.0,18.0,111.0,8.0,48.0,556.0,A simplified framework and utilities for PyTorch.,20.0,20,True,2023-07-09 16:15:44,1.17.1,37.0,poutyne,,,,['pytorch'],128.0,128.0,https://pypi.org/project/poutyne,3699.0,3699.0,,,,,,,,3.0,,,,,,,,,,,,,
596,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2023-12-05 18:45:44.000000,2023-10-04 12:31:54,297.0,4.0,95.0,15.0,51.0,10.0,15.0,542.0,A library of metrics for evaluating recommender systems.,20.0,20,True,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,,47.0,47.0,https://pypi.org/project/recmetrics,10931.0,10931.0,,,,,,,,3.0,5.0,,,,,,,,,,,,
597,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2023-06-16 16:14:43.440000,2021-12-19 09:41:43,133.0,,53.0,11.0,20.0,11.0,37.0,508.0,Joyplots in Python with matplotlib & pandas.,6.0,20,False,,,5.0,joypy,conda-forge/joypy,,,,330.0,330.0,https://pypi.org/project/joypy,10414.0,10826.0,https://anaconda.org/conda-forge/joypy,2023-06-16 16:14:43.440,23490.0,,,,,3.0,,,,,,,,,,,,,
598,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,79.0,20.0,247.0,7.0,23.0,394.0,A toolkit that streamlines and automates the generation of model cards.,22.0,20,True,2023-04-03 17:58:08,2.0.0,9.0,model-card-toolkit,,,,,22.0,22.0,https://pypi.org/project/model-card-toolkit,1824.0,1824.0,,,,,,,,3.0,16.0,,,,,,,,,,,,
599,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-11-17 08:50:12.000000,2023-11-17 08:50:12,72.0,3.0,57.0,8.0,10.0,4.0,18.0,351.0,TextAugment: Text Augmentation Library.,8.0,20,True,2023-11-16 20:54:10,2.0.0,9.0,textaugment,,,,,71.0,71.0,https://pypi.org/project/textaugment,4747.0,4748.0,,,,,,,,3.0,64.0,,,,,,,,,,,,
600,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2023-12-21 17:25:57.000000,2023-12-21 17:16:19,628.0,32.0,9.0,22.0,312.0,37.0,77.0,279.0,Serverside scaling for Vega and Altair visualizations.,3.0,20,True,2023-12-19 14:29:44,1.5.1,58.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,,,https://pypi.org/project/vegafusion-jupyter,1377.0,6180.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2023-12-19 18:29:32.863,84816.0,,,,,3.0,4958.0,hex-inc/vegafusion,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,550.0,,,,,,,,
601,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-12-04 13:11:50.000000,2023-12-04 13:11:50,418.0,20.0,72.0,22.0,431.0,16.0,51.0,263.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,31.0,20,True,2022-06-03 15:51:13,0.2.0,23.0,pipeline-dp,,,,,1.0,1.0,https://pypi.org/project/pipeline-dp,195.0,195.0,,,,,,,,3.0,,,,,,,,,,,,,
602,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2023-12-20 21:11:16.000000,2023-01-26 17:04:18,400.0,,101.0,19.0,389.0,67.0,86.0,249.0,An open-source toolkit for large-scale genomic analysis.,24.0,20,True,2022-04-21 00:32:28,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,27973.0,28083.0,https://anaconda.org/conda-forge/glow,2023-06-16 19:24:57.965,3768.0,,,,,3.0,,,,,,,,,,,,,
603,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2023-12-02 13:39:03.000000,2023-07-02 18:02:16,1462.0,,45.0,15.0,156.0,18.0,62.0,232.0,Python Implementation and Extension of RDF2Vec.,7.0,20,True,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,39.0,39.0,https://pypi.org/project/pyrdf2vec,316.0,316.0,,,,,,,,3.0,,,,,,,,,,,,,
604,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,CC0-1.0,2015-09-12 14:51:38.000,2023-08-14 21:22:24.000000,2021-10-04 07:54:52,308.0,,3120.0,800.0,82.0,8.0,3.0,14404.0,"machine learning and deep learning tutorials, articles and other resources.",34.0,19,False,,,,,,,,,20.0,20.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
