,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,trending
531,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2025-04-22 14:56:38.480000,2024-12-24 16:12:08,6798.0,,139.0,34.0,415.0,31.0,141.0,395.0,Neuroimaging in Python FMRI analysis package.,70.0,22,True,,,3.0,,nipy,conda-forge/nipy,,,,17062.0,246.0,246.0,https://pypi.org/project/nipy,3245.0,https://anaconda.org/conda-forge/nipy,2025-04-22 14:56:38.480,165813.0,3.0,,,,,,,,,,,,,,,
532,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2025-04-22 14:57:57.911000,2024-08-02 00:21:15,339.0,,32.0,8.0,7.0,10.0,80.0,384.0,Multiple Imputation with LightGBM in Python.,8.0,22,True,2024-07-27 14:28:57,6.0.1,8.0,,miceforest,conda-forge/miceforest,,,,20802.0,253.0,253.0,https://pypi.org/project/miceforest,20379.0,https://anaconda.org/conda-forge/miceforest,2025-04-22 14:57:57.911,20324.0,3.0,,,,,,,,,,,,,,,
533,Elephas,danielenricocahall/elephas,distributed-ml,,https://github.com/danielenricocahall/elephas,https://github.com/danielenricocahall/elephas,MIT,2019-08-19 17:33:26.070,2025-07-05 03:40:34.000000,2025-06-24 02:07:13,783.0,57.0,7.0,,25.0,8.0,11.0,19.0,Distributed Deep learning with Keras & Spark.,29.0,22,False,2025-06-24 02:08:56,7.1.0,21.0,,elephas,conda-forge/elephas,,"['keras', 'spark']",,31643.0,79.0,79.0,https://pypi.org/project/elephas,31388.0,https://anaconda.org/conda-forge/elephas,2025-04-22 14:57:10.644,18122.0,3.0,,,,,,,,,,,,,,,
534,ML in production,eugeneyan/applied-ml,data-science,,https://github.com/eugeneyan/applied-ml,https://github.com/eugeneyan/applied-ml,MIT,2020-07-04 18:57:47.000,2024-07-18 22:41:02.000000,2024-05-02 14:44:23,485.0,,3664.0,957.0,229.0,2.0,22.0,28146.0,Papers & tech blogs by companies sharing their work on data science & machine learning in production.,53.0,21,False,,,,,,,,,,,21.0,21.0,,,,,,2.0,,,,,,,,,,,,,,,
535,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-03-12 15:58:25.000000,2024-03-12 15:58:25,48.0,,2497.0,149.0,89.0,240.0,286.0,14542.0,End-to-End Object Detection with Transformers.,27.0,21,False,2020-06-29 16:41:01,0.2,1.0,,,,,['pytorch'],,,21.0,21.0,,,,,,3.0,,,,,,,,,,,,,,,
536,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2024-11-26 11:06:14.000000,2024-11-26 10:38:20,194.0,,1203.0,93.0,54.0,422.0,293.0,7033.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,34.0,21,True,,,,,pyslowfast,,,['pytorch'],,36.0,23.0,23.0,https://pypi.org/project/pyslowfast,36.0,,,,3.0,,,,,,,,,,,,,,,
537,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2024-06-17 09:17:33.000000,2024-03-11 13:23:01,3347.0,,819.0,228.0,111.0,57.0,622.0,5017.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,69.0,21,False,2022-01-13 09:55:14,1.1.1,12.0,,,,,,1546.0,18.0,,,,,,,,3.0,,,,,,,,,,,,,,,
538,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,,2018-10-01 20:41:16.000,2024-03-03 01:42:05.000000,2024-03-03 01:31:19,175.0,,448.0,88.0,78.0,59.0,137.0,3412.0,Generate embeddings from large-scale graph-structured data.,32.0,21,False,2019-10-14 16:45:11,1.0.0,3.0,,torchbiggraph,,,['pytorch'],225.0,213978.0,,,https://pypi.org/project/torchbiggraph,213975.0,,,,3.0,,,,,,,,,,,,,,,
539,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2023-08-29 08:45:13.000000,2023-08-29 08:45:10,277.0,,238.0,43.0,110.0,56.0,64.0,2903.0,"Text preprocessing, representation and visualization from zero to hero.",21.0,21,False,2021-07-01 16:53:52,1.1.0,4.0,,texthero,,,,220.0,1163.0,,,https://pypi.org/project/texthero,1160.0,,,,3.0,,,,,,,,,,,,,,,
540,torchinfo,TylerYep/torchinfo,pytorch-utils,,https://github.com/TylerYep/torchinfo,https://github.com/TylerYep/torchinfo,MIT,2020-03-16 21:41:29.000,2025-07-21 18:51:00.000000,2025-05-17 17:59:28,443.0,1.0,131.0,15.0,181.0,54.0,123.0,2826.0,View model summaries in PyTorch!.,23.0,21,True,2023-05-14 20:54:46,1.8.0,31.0,,torchinfo,,,['pytorch'],249.0,366194.0,,,https://pypi.org/project/torchinfo,366191.0,,,,3.0,,,,,,,,,,,,,,,
541,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,,231.0,61.0,33.0,62.0,96.0,2356.0,Fast and Easy Infinite Neural Networks in Python.,30.0,21,False,2023-12-11 14:10:12,0.6.5,17.0,,neural-tangents,,,,552.0,2394.0,,,https://pypi.org/project/neural-tangents,2385.0,,,,3.0,,,,,,,,,,,,,,,
542,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2024-10-07 11:50:22.000000,2024-09-23 17:14:22,14660.0,,93.0,39.0,59.0,14.0,79.0,2240.0,The friendly PIL fork.,434.0,21,True,,,,,pillow-simd,,,,,18346.0,,,https://pypi.org/project/pillow-simd,18346.0,,,,3.0,,,,,,,,,,,,,,,
543,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2025-04-22 14:58:08.015000,2024-08-15 19:08:06,312.0,,168.0,24.0,34.0,33.0,31.0,2044.0,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",12.0,21,True,2022-01-09 21:17:53,0.1.2,10.0,,ecco,conda-forge/ecco,,['pytorch'],141.0,360.0,34.0,34.0,https://pypi.org/project/ecco,191.0,https://anaconda.org/conda-forge/ecco,2025-04-22 14:58:08.015,7198.0,3.0,,,,,,,,,,,,,,,
544,orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,,2020-01-07 18:20:37.000,2025-06-05 05:20:57.000000,2025-06-05 05:20:56,937.0,10.0,139.0,34.0,451.0,53.0,354.0,1984.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,21.0,21,True,2024-04-01 00:44:51,1.1.4.9,32.0,,orbit-ml,conda-forge/orbit-ml,,,,21336.0,,,https://pypi.org/project/orbit-ml,20657.0,https://anaconda.org/conda-forge/orbit-ml,2025-04-22 14:58:09.074,28538.0,3.0,,,,,,,,,,,,,,,
545,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2025-02-20 22:01:53.000000,2025-02-20 22:01:53,29.0,,105.0,39.0,34.0,10.0,100.0,1848.0,"A flexible, intuitive and fast forecasting library.",10.0,21,True,2024-01-18 18:33:20,1.0.0,6.0,,greykite,,,,39.0,6287.0,46.0,46.0,https://pypi.org/project/greykite,6287.0,,,,3.0,,,,,,,,,,,,,,,
546,tnt,pytorch/tnt,pytorch-utils,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2025-07-23 17:49:38.000000,2025-07-23 17:46:20,1094.0,22.0,287.0,42.0,944.0,6.0,66.0,1701.0,A lightweight library for PyTorch training tools and utilities.,149.0,21,True,,,,,torchtnt,,,['pytorch'],,45916.0,,,https://pypi.org/project/torchtnt,45916.0,,,,3.0,,,,,,,,,,,,,,,
547,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2024-06-24 03:38:13.000000,2022-11-13 04:54:45,1941.0,,200.0,29.0,424.0,9.0,163.0,1687.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,29.0,21,False,2022-01-20 18:07:32,0.5.5,3.0,,graph4nlp,,,['pytorch'],,91.0,,,https://pypi.org/project/graph4nlp,91.0,,,,3.0,,,,,,,,,,,,,,,
548,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2024-04-08 12:49:27.000000,2021-09-29 18:48:52,239.0,,203.0,36.0,7.0,15.0,33.0,1678.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,21,False,2020-10-23 22:45:52,0.3,4.0,,antialiased-cnns,,,['pytorch'],,7483.0,81.0,81.0,https://pypi.org/project/antialiased-cnns,7483.0,,,,3.0,,,,,,,,,,,,,,,
549,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-12-15 17:30:26.000000,2024-12-15 17:30:23,439.0,,249.0,70.0,7.0,15.0,29.0,1593.0,Python AutoML for Trading Systems and Sports Betting.,5.0,21,True,2020-08-29 18:48:20,2.5.0,11.0,,alphapy,,,,,304.0,10.0,10.0,https://pypi.org/project/alphapy,304.0,,,,3.0,,,,,,,,,,,,,,,
550,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2023-11-04 08:38:31.000000,2023-09-03 19:16:54,508.0,,204.0,33.0,88.0,16.0,33.0,1588.0,"A program for financial portfolio management, analysis and optimisation.",7.0,21,False,,,14.0,,FinQuant,,,,,735.0,95.0,95.0,https://pypi.org/project/FinQuant,735.0,,,,3.0,,,,,,,,,,,,,,,
551,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2025-04-22 14:58:15.321000,2024-11-14 06:35:15,505.0,,137.0,17.0,25.0,12.0,56.0,1437.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,17.0,21,True,2024-02-04 21:24:35,1.1.0,7.0,,pygod,conda-forge/pygod,,,,1387.0,50.0,50.0,https://pypi.org/project/pygod,1110.0,https://anaconda.org/conda-forge/pygod,2025-04-22 14:58:15.321,10809.0,3.0,,,,,,,,,,,,,,,
552,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2024-10-24 08:18:17.000000,2024-10-24 08:17:36,836.0,,305.0,48.0,799.0,11.0,300.0,1216.0,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,60.0,21,True,2023-03-03 07:44:13,3.1.34,76.0,,sockeye,,,['pytorch'],21.0,871.0,,,https://pypi.org/project/sockeye,871.0,,,,3.0,,,,,,,,,,,,,,,
553,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2025-04-22 14:57:22.632000,2020-04-17 02:27:44,79.0,,145.0,24.0,77.0,44.0,37.0,1169.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,21,False,2020-04-17 02:17:35,0.6.2,12.0,,adtk,conda-forge/adtk,,,,518807.0,,,https://pypi.org/project/adtk,518642.0,https://anaconda.org/conda-forge/adtk,2025-04-22 14:57:22.632,10594.0,3.0,,,,,,,,,,,,,,,
554,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,GPL-3.0,2018-03-20 15:22:29.000,2025-05-12 16:17:05.000000,2025-05-12 16:17:04,479.0,1.0,211.0,52.0,96.0,57.0,219.0,1158.0,Line based ATR Engine based on OCRopy.,22.0,21,True,2024-11-12 23:21:54,2.3.1,39.0,,calamari_ocr,,,,,3222.0,,,https://pypi.org/project/calamari_ocr,3222.0,,,,3.0,,,,,,,,,,,,,,,
555,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000000,2022-02-02 20:33:18,124.0,,143.0,17.0,11.0,43.0,43.0,1139.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,21,False,2022-02-02 20:33:33,1.1.4,80.0,,performer-pytorch,,,['pytorch'],,5507.0,210.0,210.0,https://pypi.org/project/performer-pytorch,5507.0,,,,3.0,,,,,,,,,,,,,,,
556,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2024-10-12 16:36:02.000000,2024-10-12 16:34:55,60.0,,75.0,6.0,5.0,2.0,25.0,872.0,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,21,True,2024-10-12 16:36:50,0.1.9,4.0,,iterative-stratification,,,['sklearn'],,32832.0,609.0,609.0,https://pypi.org/project/iterative-stratification,32832.0,,,,3.0,,,,,,,,,,,,,,,
557,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2024-11-26 19:03:40.000000,2024-10-31 11:39:03,1235.0,,133.0,22.0,594.0,63.0,511.0,860.0,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",41.0,21,True,2022-02-10 15:53:08,0.12.0,41.0,,icevision,,,,,2784.0,,,https://pypi.org/project/icevision,2784.0,,,,3.0,,,,,,,,,,,,,,,
558,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2025-04-28 08:19:30.000000,2025-04-28 08:19:30,625.0,1.0,116.0,16.0,206.0,118.0,141.0,782.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",38.0,21,True,2025-01-25 09:09:06,0.13.1,17.0,,soundfile,anaconda/pysoundfile,,,21241.0,6737919.0,,,https://pypi.org/project/soundfile,6737764.0,https://anaconda.org/anaconda/pysoundfile,,,3.0,,,,,,,,,,,,,,,-2.0
559,larq,larq/larq,ml-frameworks,,https://github.com/larq/larq,https://github.com/larq/larq,Apache-2.0,2019-03-18 21:41:50.000,2024-08-12 15:26:59.000000,2024-08-12 15:26:56,736.0,,85.0,28.0,737.0,22.0,124.0,719.0,An Open-Source Library for Training Binarized Neural Networks.,19.0,21,True,2023-07-12 14:06:25,0.13.3,38.0,,larq,,,['tensorflow'],,3887.0,63.0,63.0,https://pypi.org/project/larq,3887.0,,,,3.0,,,,,,,,,,,,,,,
560,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2025-07-23 16:39:25.000000,2025-05-20 13:13:27,1513.0,1.0,79.0,30.0,707.0,22.0,118.0,712.0,Scikit-learn style model finetuning for NLP.,24.0,21,True,2019-01-18 20:10:51,0.5.14,15.0,,finetune,,,"['tensorflow', 'sklearn']",,149.0,16.0,16.0,https://pypi.org/project/finetune,149.0,,,,3.0,,,,,,,,,,,,,,,
561,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2025-04-22 14:57:54.494000,2022-02-09 16:35:40,142.0,,101.0,22.0,26.0,45.0,62.0,621.0,Build fully-functioning computer vision models with PyTorch.,12.0,21,False,2022-02-02 00:22:07,1.2.2,12.0,,detecto,conda-forge/detecto,,['pytorch'],,1289.0,195.0,195.0,https://pypi.org/project/detecto,1139.0,https://anaconda.org/conda-forge/detecto,2025-04-22 14:57:54.494,7369.0,3.0,,,,,,,,,,,,,,,
562,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2025-05-04 03:47:16.000000,2022-08-16 17:43:49,1877.0,,57.0,18.0,217.0,1.0,316.0,613.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29,0.8.1,27.0,,neuraxle,,,,,114.0,69.0,69.0,https://pypi.org/project/neuraxle,114.0,,,,3.0,,,,,,,,,,,,,,,
563,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2025-05-05 22:29:18.000000,2025-05-05 22:20:40,774.0,1.0,65.0,15.0,117.0,8.0,48.0,574.0,A simplified framework and utilities for PyTorch.,23.0,21,True,2025-05-05 22:24:01,1.17.4,40.0,,poutyne,,,['pytorch'],,2546.0,152.0,152.0,https://pypi.org/project/poutyne,2546.0,,,,3.0,,,,,,,,,,,,,,,
564,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2024-07-06 00:47:45.000000,2023-09-06 17:29:29,2412.0,,52.0,22.0,232.0,57.0,195.0,382.0,Studio: Simplify and expedite model building process.,24.0,21,False,2020-02-19 22:50:45,0.0.15,4.0,,studioml,,,,,677.0,7.0,7.0,https://pypi.org/project/studioml,677.0,,,,3.0,,,,,,,,,,,,,,,
565,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2025-07-12 01:25:25.000000,2025-01-29 14:59:43,578.0,,90.0,27.0,322.0,60.0,27.0,380.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,28.0,21,True,2021-06-16 20:29:30,0.1.16,17.0,,tensorflow-cloud,,,['tensorflow'],,21273.0,,,https://pypi.org/project/tensorflow-cloud,21273.0,,,,3.0,,,,,,,,,,,,,,,
566,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2025-07-23 18:15:59.000000,2025-07-23 18:15:59,362.0,25.0,85.0,23.0,369.0,6.0,10.0,353.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,38.0,21,True,2025-06-25 20:45:58,0.48.0,26.0,,fairness-indicators,,,"['tensorflow', 'jupyter']",,1470.0,,,https://pypi.org/project/fairness-indicators,1470.0,,,,3.0,,,,,,,,,,,,,,,2.0
567,tf-keras-vis,keisen/tf-keras-vis,interpretability,,https://github.com/keisen/tf-keras-vis,https://github.com/keisen/tf-keras-vis,MIT,2019-10-31 06:47:41.000,2025-03-12 03:55:24.000000,2025-03-12 03:55:16,401.0,,43.0,7.0,28.0,32.0,43.0,330.0,Neural network visualization toolkit for tf.keras.,3.0,21,True,2024-03-25 11:49:03,0.8.7,30.0,,tf-keras-vis,,,['tensorflow'],,6886.0,225.0,225.0,https://pypi.org/project/tf-keras-vis,6886.0,,,,3.0,,,,,,,,,,,,,,,
568,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,,2015-10-27 12:28:45.000,2025-07-02 07:48:37.631000,2025-07-01 21:34:17,288.0,69.0,42.0,18.0,6.0,8.0,10.0,299.0,Analyze Data with Pandas-based Networks. Documentation:.,3.0,21,True,2025-07-01 21:49:25,1.2.0,16.0,,deepgraph,conda-forge/deepgraph,,['pandas'],,11060.0,12.0,12.0,https://pypi.org/project/deepgraph,5841.0,https://anaconda.org/conda-forge/deepgraph,2025-07-02 07:48:37.631,297488.0,3.0,,,,,,,,,,,,,,,
569,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/predict-idlab/pyRDF2Vec,https://github.com/predict-idlab/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2025-06-11 08:21:14.000000,2023-07-02 18:02:16,1462.0,,50.0,14.0,233.0,24.0,64.0,256.0,Python Implementation and Extension of RDF2Vec.,7.0,21,False,2021-06-09 10:55:19,0.2.3,6.0,predict-idlab/pyRDF2Vec,pyrdf2vec,,,,,296.0,48.0,48.0,https://pypi.org/project/pyrdf2vec,296.0,,,,3.0,,,,,,,,,,,,,,,3.0
570,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2025-06-19 03:19:33.000000,2025-04-14 06:29:04,594.0,,36.0,22.0,652.0,17.0,131.0,251.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,21,True,2024-06-21 06:39:45,0.16.0,21.0,,larq-compute-engine,,,,1331.0,1203.0,10.0,10.0,https://pypi.org/project/larq-compute-engine,1183.0,,,,3.0,,,,,,,,,,,,,,,
571,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,https://github.com/Hannibal046/Awesome-LLM,https://github.com/Hannibal046/Awesome-LLM,CC0-1.0,2023-02-17 14:12:21.000,2025-07-21 03:06:31.000000,2025-07-21 03:06:31,535.0,10.0,2029.0,470.0,193.0,8.0,26.0,24362.0,Awesome-LLM: a curated list of Large Language Model.,133.0,20,True,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
572,awesome-quant,wilsonfreitas/awesome-quant,data-science,,https://github.com/wilsonfreitas/awesome-quant,https://github.com/wilsonfreitas/awesome-quant,,2015-09-30 09:53:49.000,2025-07-24 01:32:14.000000,2025-04-09 10:30:51,517.0,,2757.0,733.0,140.0,15.0,59.0,21361.0,"A curated list of insanely awesome libraries, packages and resources for Quants (Quantitative Finance).",102.0,20,True,,,,,,,,,,,21.0,21.0,,,,,,2.0,,,,,,,,,,,,,,,
573,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2025-03-21 14:29:57.000000,2025-03-21 14:29:54,960.0,,614.0,174.0,48.0,28.0,28.0,4926.0,High-performance TensorFlow library for quantitative finance.,48.0,20,True,,,4.0,,tf-quant-finance,,,['tensorflow'],,710.0,,,https://pypi.org/project/tf-quant-finance,710.0,,,,3.0,,,,,,,,,,,,,,,
574,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,,332.0,70.0,2.0,18.0,7.0,2916.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42,0.0.5,1.0,,adabound,,,['pytorch'],,1663.0,231.0,231.0,https://pypi.org/project/adabound,1663.0,,,,3.0,,,,,,,,,,,,,,,
575,Pearl,facebookresearch/Pearl,reinforcement-learning,,https://github.com/facebookresearch/Pearl,https://github.com/facebookresearch/Pearl,MIT,2023-04-07 21:21:56.000,2025-07-16 05:38:22.000000,2025-07-16 05:35:06,297.0,49.0,191.0,40.0,56.0,11.0,53.0,2888.0,A Production-ready Reinforcement Learning AI Agent Library brought by the Applied Reinforcement Learning team at Meta.,39.0,20,True,,,,,pearl,,,,,141.0,,,https://pypi.org/project/pearl,141.0,,,,3.0,,,,,,,,,,,,,,,
576,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,323.0,100.0,1000.0,84.0,263.0,2874.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51,3.5.0,28.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
577,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2025-03-25 16:26:10.601000,2021-09-30 21:51:09,8208.0,,182.0,57.0,895.0,129.0,586.0,1981.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",51.0,20,False,2021-08-16 15:40:43,21.08.00,19.0,,,blazingsql/blazingsql-protocol,,,,15.0,,,,,https://anaconda.org/blazingsql/blazingsql-protocol,2025-03-25 16:26:10.601,1110.0,3.0,,,,,,,,,,,,,,,
578,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-07-15 07:18:56.000000,2024-02-04 20:37:53,1083.0,,286.0,30.0,42.0,37.0,177.0,1975.0,A library for graph deep learning research.,50.0,20,False,2023-04-07 20:33:15,1.1.0,10.0,,dig,,,,,472.0,,,https://pypi.org/project/dig,472.0,,,,3.0,,,,,,,,,,,,,,,
579,fast-bert,utterworks/fast-bert,nlp,,https://github.com/appvision-ai/fast-bert,https://github.com/appvision-ai/fast-bert,Apache-2.0,2019-04-18 22:01:20.000,2024-08-19 09:41:38.000000,2024-08-19 09:41:36,346.0,,337.0,40.0,68.0,157.0,95.0,1899.0,Super easy library for BERT based NLP models.,37.0,20,True,2020-07-09 12:05:40,1.8.0,5.0,appvision-ai/fast-bert,fast-bert,,,,,790.0,,,https://pypi.org/project/fast-bert,790.0,,,,3.0,,,,,,,,,,,,,,,
580,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2025-04-22 14:56:39.232000,2024-01-04 20:41:21,582.0,,298.0,95.0,123.0,59.0,99.0,1103.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,20,False,,,6.0,,astroML,conda-forge/astroml,,['sklearn'],,2895.0,,,https://pypi.org/project/astroML,1497.0,https://anaconda.org/conda-forge/astroml,2025-04-22 14:56:39.232,58734.0,3.0,,,,,,,,,,,,,,,
