,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
498,BioPandas,rasbt/biopandas,others,,https://github.com/BioPandas/biopandas,https://github.com/BioPandas/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2025-04-22 14:56:30.745000,2024-08-01 17:33:11,360.0,,118.0,15.0,84.0,22.0,38.0,730.0,Working with molecular structures in pandas DataFrames.,18.0,23,True,2024-08-01 17:34:27,0.5.1,18.0,biopandas,conda-forge/biopandas,,,['pandas'],383.0,383.0,https://pypi.org/project/biopandas,10237.0,13403.0,https://anaconda.org/conda-forge/biopandas,2025-04-22 14:56:30.745,183652.0,,,,,3.0,,,,,BioPandas/biopandas,,,,,,,
499,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2025-05-13 22:48:38.000000,2025-03-25 10:51:37,923.0,,119.0,42.0,119.0,43.0,48.0,723.0,Bias Auditing & Fair ML Toolkit.,23.0,23,True,,,,aequitas,,,,,195.0,195.0,https://pypi.org/project/aequitas,17287.0,17287.0,,,,,,,,3.0,,,,,,,,,,,,
500,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2025-06-17 15:21:18.000000,2025-05-23 15:36:11,878.0,6.0,77.0,25.0,432.0,108.0,245.0,616.0,"Simple, concise geographical visualization in Python.",33.0,23,True,2024-12-18 08:38:32,1.14.0,36.0,geoviews,conda-forge/geoviews,,,,5.0,5.0,https://pypi.org/project/geoviews,13397.0,18858.0,https://anaconda.org/conda-forge/geoviews,2025-04-22 14:56:48.733,311283.0,,,,,3.0,,,,,,,,,,,,
501,MedPy,loli/medpy,medical-data,,https://github.com/loli/medpy,https://github.com/loli/medpy,GPL-3.0,2012-05-11 10:57:34.000,2025-04-22 14:57:56.027000,2024-07-23 14:46:53,413.0,,143.0,20.0,49.0,1.0,87.0,602.0,Medical image processing in Python.,20.0,23,True,2024-07-23 14:18:16,0.5.2,11.0,MedPy,conda-forge/medpy,,,,2871.0,2871.0,https://pypi.org/project/MedPy,25852.0,28319.0,https://anaconda.org/conda-forge/medpy,2025-04-22 14:57:56.027,118420.0,,,,,3.0,,,,,,,,,,,,
502,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2025-04-22 04:13:27.000000,2025-03-22 19:05:46,1220.0,,69.0,6.0,218.0,21.0,109.0,534.0,Happy Transformer makes it easy to fine-tune and perform inference with NLP Transformer models.,14.0,23,True,2023-08-07 03:02:27,3.0.0,40.0,happytransformer,,,,['huggingface'],333.0,333.0,https://pypi.org/project/happytransformer,2147.0,2147.0,,,,,,,,3.0,,,,,,,,,,,,
503,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2025-06-23 18:23:18.000000,2025-06-23 18:23:18,2637.0,185.0,49.0,9.0,47.0,22.0,66.0,524.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,12.0,23,True,2024-08-14 15:06:05,4.8.0,31.0,hyperactive,,,,,38.0,38.0,https://pypi.org/project/hyperactive,2034.0,2038.0,,,,,,,,3.0,315.0,,,,,,,,,,,
504,NIPY,nipy/nipy,medical-data,,https://github.com/nipy/nipy,https://github.com/nipy/nipy,,2010-05-02 10:00:33.000,2025-04-22 14:56:38.480000,2024-12-24 16:12:08,6798.0,,140.0,34.0,415.0,31.0,141.0,393.0,Neuroimaging in Python FMRI analysis package.,70.0,23,True,,,3.0,nipy,conda-forge/nipy,,,,246.0,246.0,https://pypi.org/project/nipy,2120.0,16388.0,https://anaconda.org/conda-forge/nipy,2025-04-22 14:56:38.480,156948.0,,,,,3.0,,,,,,,,,,,,
505,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2025-04-22 14:57:57.911000,2024-08-02 00:21:15,339.0,,30.0,8.0,7.0,10.0,80.0,382.0,Multiple Imputation with LightGBM in Python.,8.0,23,True,2024-07-27 14:28:57,6.0.1,8.0,miceforest,conda-forge/miceforest,,,,252.0,252.0,https://pypi.org/project/miceforest,18488.0,18909.0,https://anaconda.org/conda-forge/miceforest,2025-04-22 14:57:57.911,19830.0,,,,,3.0,,,,,,,,,,,,
506,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2024-11-19 08:19:11.000000,2024-11-19 08:19:11,13850.0,,1558.0,137.0,3625.0,77.0,2001.0,5902.0,An Industrial Grade Federated Learning Framework.,102.0,22,True,2024-07-31 11:47:02,2.2.0,51.0,ETAF,,,,,,,https://pypi.org/project/ETAF,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,
507,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2024-08-15 06:26:34.000000,2022-08-06 21:47:18,182.0,,493.0,75.0,63.0,96.0,57.0,5321.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,22,False,2022-04-06 04:37:32,0.3.4,10.0,layoutparser,,,,,,,https://pypi.org/project/layoutparser,159219.0,159219.0,,,,,,,,3.0,,,,,,,,,,,,
508,deep-daze,lucidrains/deep-daze,image,,https://github.com/lucidrains/deep-daze,https://github.com/lucidrains/deep-daze,MIT,2021-01-17 06:00:50.000,2022-03-13 19:09:13.000000,2022-03-13 19:08:59,231.0,,313.0,75.0,37.0,89.0,77.0,4359.0,Simple command line tool for text to image generation using OpenAIs CLIP and Siren (Implicit neural representation..,14.0,22,False,2022-03-13 19:09:13,0.11.1,67.0,deep-daze,,,,,56.0,56.0,https://pypi.org/project/deep-daze,357.0,357.0,,,,,,,,3.0,,,,,,,,,,,,
509,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2025-03-10 17:58:00.000000,2025-03-10 17:52:42,755.0,,494.0,212.0,24.0,29.0,4.0,3601.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,19.0,22,True,2025-03-10 17:58:01,0.11.19,18.0,finmarketpy,,,,,16.0,16.0,https://pypi.org/project/finmarketpy,157.0,157.0,,,,,,,,3.0,57.0,,,,,,,,,,,
510,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2024-03-03 01:41:37.000000,2024-03-03 01:31:19,412.0,,331.0,52.0,414.0,67.0,106.0,3284.0,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",38.0,22,False,2021-11-02 17:21:02,0.1.6,2.0,vissl,,,,['pytorch'],61.0,61.0,https://pypi.org/project/vissl,148.0,148.0,,,,,,,,3.0,,,,,,,,,,,,
511,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2025-05-30 04:06:03.000000,2025-05-30 03:23:16,750.0,2.0,238.0,52.0,38.0,72.0,126.0,3229.0,A GUI for Pandas DataFrames.,15.0,22,True,,,2.0,pandasgui,conda-forge/pandasgui,,,['pandas'],523.0,523.0,https://pypi.org/project/pandasgui,5494.0,6166.0,https://anaconda.org/conda-forge/pandasgui,2025-04-22 14:57:45.598,35643.0,,,,,3.0,,,,,,,,,,,,
512,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2025-06-25 12:37:13.000000,2025-02-03 12:43:27,770.0,,361.0,77.0,586.0,83.0,95.0,2773.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,22,True,2019-05-09 10:06:22,1.0.0,1.0,tensorflow-graphics,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-graphics,15263.0,15263.0,,,,,,,,3.0,,,,,,,,,,,,
513,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2024-02-26 15:38:11.000000,2023-06-01 12:18:23,739.0,,321.0,44.0,44.0,93.0,56.0,2295.0,A modular active learning framework for Python.,20.0,22,False,,,13.0,modAL,,,,['sklearn'],,,https://pypi.org/project/modAL,1317533.0,1317533.0,,,,,,,,3.0,55.0,,,,,,,,,,,
514,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2025-04-22 14:58:08.015000,2024-08-15 19:08:06,312.0,,168.0,24.0,34.0,33.0,31.0,2040.0,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",12.0,22,True,2022-01-09 21:17:53,0.1.2,10.0,ecco,conda-forge/ecco,,,['pytorch'],34.0,34.0,https://pypi.org/project/ecco,173.0,342.0,https://anaconda.org/conda-forge/ecco,2025-04-22 14:58:08.015,7032.0,,,,,3.0,140.0,,,,,,,,,,,
515,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,126.0,27.0,31.0,58.0,50.0,1621.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,8.0,22,False,,,,higher,,,,['pytorch'],702.0,702.0,https://pypi.org/project/higher,71948.0,71948.0,,,,,,,,3.0,,,,,,,,,,,,
516,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2025-06-22 15:34:53.000000,2025-06-22 14:39:02,1243.0,5.0,122.0,27.0,75.0,4.0,29.0,1548.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,8.0,22,True,2024-11-21 20:06:36,0.8.0,30.0,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,11429.0,11431.0,,,,,,,,3.0,176.0,,,,,,,,,,,
517,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2025-06-23 21:10:09.000000,2025-04-19 05:05:49,592.0,7.0,151.0,18.0,354.0,11.0,159.0,1539.0,A standard framework for modelling Deep Learning Models for tabular data.,27.0,22,True,2024-11-29 01:07:50,1.1.1,6.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,7284.0,7285.0,,,,,,,,3.0,62.0,,,,,,,,,,,
518,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2025-04-22 14:58:15.321000,2024-11-14 06:35:15,505.0,,136.0,17.0,25.0,12.0,56.0,1427.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,17.0,22,True,2024-02-04 21:24:35,1.1.0,7.0,pygod,conda-forge/pygod,,,,50.0,50.0,https://pypi.org/project/pygod,913.0,1187.0,https://anaconda.org/conda-forge/pygod,2025-04-22 14:58:15.321,10412.0,,,,,3.0,,,,,,,,,,,,
519,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2025-06-23 20:40:49.000000,2025-06-23 20:39:06,235.0,13.0,121.0,35.0,36.0,26.0,122.0,1310.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,19.0,22,True,2025-06-23 20:42:53,2.4.3,100.0,ngt,,,,,,,https://pypi.org/project/ngt,2697.0,2697.0,,,,,,,,3.0,,,,,,,,,,,,
520,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2024-08-04 22:39:35.000000,2024-08-04 17:00:39,437.0,,151.0,87.0,122.0,29.0,47.0,1234.0,PFRL: a PyTorch-based deep reinforcement learning library.,20.0,22,True,2023-07-16 15:19:48,0.4.0,5.0,pfrl,,,,,126.0,126.0,https://pypi.org/project/pfrl,462.0,462.0,,,,,,,,3.0,,,,,,,,,,,,
521,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2024-09-25 05:32:38.000000,2024-09-25 05:32:38,605.0,,207.0,51.0,461.0,144.0,296.0,1230.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,22,True,,,,tf-encrypted,,,,['tensorflow'],68.0,68.0,https://pypi.org/project/tf-encrypted,357.0,357.0,,,,,,,,3.0,,,,,,,,,,,,
522,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2025-04-22 14:57:22.632000,2020-04-17 02:27:44,79.0,,144.0,24.0,77.0,44.0,37.0,1164.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,22,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,501991.0,502156.0,https://anaconda.org/conda-forge/adtk,2025-04-22 14:57:22.632,10407.0,,,,,3.0,,,,,,,,,,,,
523,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2025-05-31 01:06:33.000000,2025-05-31 01:06:31,741.0,6.0,156.0,14.0,116.0,21.0,266.0,1070.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,47.0,22,True,2023-10-06 08:51:23,0.6.18,28.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,27058.0,40992.0,https://anaconda.org/conda-forge/pytorch_sparse,2025-05-30 10:08:45.165,836049.0,,,,,3.0,,,,,,,,,,,,
524,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2024-06-03 10:38:45.000000,2022-06-30 08:14:18,208.0,,109.0,47.0,99.0,42.0,51.0,1029.0,Interpretability Methods for tf.keras models with Tensorflow 2.x.,18.0,22,False,2021-11-18 20:27:53,0.3.1,7.0,tf-explain,,,,['tensorflow'],290.0,290.0,https://pypi.org/project/tf-explain,3857.0,3857.0,,,,,,,,3.0,,,,,,,,,,,,
525,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2024-04-10 17:11:06.000000,2023-03-06 07:52:05,311.0,,113.0,24.0,36.0,35.0,69.0,886.0,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,22,False,2021-04-11 17:42:31,0.5.5,5.0,pandas-bokeh,,,,['pandas'],734.0,734.0,https://pypi.org/project/pandas-bokeh,6612.0,6612.0,,,,,,,,3.0,,,,,,,,,,,,
526,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2025-04-29 19:09:51.000000,2025-04-29 19:09:48,5779.0,2.0,88.0,13.0,77.0,222.0,218.0,880.0,"Experiment tracking, ML developer tools.",30.0,22,True,2022-05-11 01:13:36,0.8.1,2.0,guildai,,,,,106.0,106.0,https://pypi.org/project/guildai,951.0,951.0,,,,,,,,3.0,31.0,,,,,,,,,,,
527,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2025-05-31 01:05:53.000000,2025-05-31 01:05:53,613.0,6.0,153.0,13.0,75.0,28.0,153.0,879.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,39.0,22,True,2023-10-12 06:54:28,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,17398.0,23648.0,https://anaconda.org/conda-forge/pytorch_cluster,2025-04-22 14:57:27.288,381257.0,,,,,3.0,,,,,,,,,,,,
528,MONAILabel,Project-MONAI/MONAILabel,medical-data,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2025-06-19 03:45:06.000000,2025-06-17 18:20:02,1022.0,6.0,221.0,21.0,894.0,137.0,408.0,730.0,MONAI Label is an intelligent open source image labeling and learning tool.,68.0,22,True,2024-10-17 22:32:00,0.8.4,17.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,391.0,2979.0,,,,,,,,3.0,121646.0,,,,,,,,,,,
529,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2025-04-22 14:57:54.494000,2022-02-09 16:35:40,142.0,,101.0,22.0,26.0,45.0,62.0,620.0,Build fully-functioning computer vision models with PyTorch.,12.0,22,False,2022-02-02 00:22:07,1.2.2,12.0,detecto,conda-forge/detecto,,,['pytorch'],195.0,195.0,https://pypi.org/project/detecto,1820.0,1968.0,https://anaconda.org/conda-forge/detecto,2025-04-22 14:57:54.494,7127.0,,,,,3.0,,,,,,,,,,,,
530,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,,2013-08-02 14:31:46.000,2025-06-12 18:18:57.000000,2024-12-27 14:53:55,3774.0,,66.0,44.0,362.0,18.0,399.0,555.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,39.0,22,True,2024-12-27 15:07:05,5.1.0,72.0,skll,conda-forge/skll,,,['sklearn'],50.0,50.0,https://pypi.org/project/skll,310.0,834.0,https://anaconda.org/conda-forge/skll,2025-04-22 14:58:06.094,22547.0,,,,,3.0,16.0,,,,,,,,,,,
531,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2025-06-26 15:40:20.000000,2025-06-26 10:38:35,3415.0,272.0,66.0,9.0,291.0,3.0,120.0,462.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,26.0,22,True,2023-07-13 11:37:48,0.1.2,12.0,pykale,,,,['pytorch'],6.0,6.0,https://pypi.org/project/pykale,73.0,73.0,,,,,,,,3.0,,,,,,,,,,,,
532,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2025-06-23 16:22:55.000000,2025-03-30 13:15:01,1086.0,1.0,9.0,3.0,265.0,14.0,39.0,231.0,Beautiful ridgeline plots in Python.,4.0,22,True,2025-03-30 13:17:50,0.3.2,23.0,ridgeplot,conda-forge/ridgeplot,,,,268.0,268.0,https://pypi.org/project/ridgeplot,16351.0,16573.0,https://anaconda.org/conda-forge/ridgeplot,2025-04-22 14:59:25.487,1337.0,,,,,3.0,40.0,,,,,,,,,,,
533,Elephas,danielenricocahall/elephas,distributed-ml,,https://github.com/danielenricocahall/elephas,https://github.com/danielenricocahall/elephas,MIT,2019-08-19 17:33:26.070,2025-06-24 12:11:09.000000,2025-06-24 02:07:13,783.0,57.0,7.0,,25.0,8.0,11.0,19.0,Distributed Deep learning with Keras & Spark.,29.0,22,False,2025-06-24 02:08:56,7.1.0,21.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",79.0,79.0,https://pypi.org/project/elephas,31313.0,31567.0,https://anaconda.org/conda-forge/elephas,2025-04-22 14:57:10.644,17844.0,,,,,3.0,,,,,,,,,,,,
534,ML in production,eugeneyan/applied-ml,data-science,,https://github.com/eugeneyan/applied-ml,https://github.com/eugeneyan/applied-ml,MIT,2020-07-04 18:57:47.000,2024-07-18 22:41:02.000000,2024-05-02 14:44:23,485.0,,3655.0,956.0,229.0,2.0,22.0,28061.0,Papers & tech blogs by companies sharing their work on data science & machine learning in production.,53.0,21,False,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,,
535,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-03-12 15:58:25.000000,2024-03-12 15:58:25,48.0,,2481.0,149.0,89.0,240.0,286.0,14462.0,End-to-End Object Detection with Transformers.,27.0,21,False,2020-06-29 16:41:01,0.2,1.0,,,,,['pytorch'],21.0,21.0,,,,,,,,,,,3.0,,,,,,,,,,,,
536,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2024-06-17 09:17:33.000000,2024-03-11 13:23:01,3347.0,,818.0,228.0,111.0,57.0,622.0,5012.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,69.0,21,False,2022-01-13 09:55:14,1.1.1,12.0,,,,,,,,,,18.0,,,,,,,,3.0,1545.0,,,,,,,,,,,
537,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,,2018-10-01 20:41:16.000,2024-03-03 01:42:05.000000,2024-03-03 01:31:19,175.0,,448.0,88.0,78.0,59.0,137.0,3413.0,Generate embeddings from large-scale graph-structured data.,32.0,21,False,2019-10-14 16:45:11,1.0.0,3.0,torchbiggraph,,,,['pytorch'],,,https://pypi.org/project/torchbiggraph,187016.0,187018.0,,,,,,,,3.0,221.0,,,,,,,,,,,
538,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2023-08-29 08:45:13.000000,2023-08-29 08:45:10,277.0,,239.0,43.0,110.0,56.0,64.0,2905.0,"Text preprocessing, representation and visualization from zero to hero.",21.0,21,False,2021-07-01 16:53:52,1.1.0,4.0,texthero,,,,,,,https://pypi.org/project/texthero,1718.0,1721.0,,,,,,,,3.0,219.0,,,,,,,,,,,
539,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2025-05-06 09:45:18.000000,2025-05-06 09:45:18,560.0,1.0,240.0,39.0,142.0,64.0,127.0,2521.0,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,32.0,21,True,,,2.0,kubric-nightly,,,,,7.0,7.0,https://pypi.org/project/kubric-nightly,6009.0,6009.0,,,,,,,,3.0,,,,,,,,,,,,
540,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,,231.0,61.0,33.0,62.0,96.0,2347.0,Fast and Easy Infinite Neural Networks in Python.,30.0,21,False,2023-12-11 14:10:12,0.6.5,17.0,neural-tangents,,,,,,,https://pypi.org/project/neural-tangents,2699.0,2708.0,,,,,,,,3.0,551.0,,,,,,,,,,,
541,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2024-10-07 11:50:22.000000,2024-09-23 17:14:22,14660.0,,93.0,39.0,59.0,14.0,79.0,2235.0,The friendly PIL fork.,434.0,21,True,,,,pillow-simd,,,,,,,https://pypi.org/project/pillow-simd,19998.0,19998.0,,,,,,,,3.0,,,,,,,,,,,,
542,orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,,2020-01-07 18:20:37.000,2025-06-05 05:20:57.000000,2025-06-05 05:20:56,937.0,10.0,139.0,34.0,451.0,53.0,354.0,1981.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,21.0,21,True,2024-04-01 00:44:51,1.1.4.9,32.0,orbit-ml,conda-forge/orbit-ml,,,,,,https://pypi.org/project/orbit-ml,22229.0,22897.0,https://anaconda.org/conda-forge/orbit-ml,2025-04-22 14:58:09.074,27427.0,,,,,3.0,,,,,,,,,,,,
543,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2025-02-20 22:01:53.000000,2025-02-20 22:01:53,29.0,,105.0,39.0,34.0,10.0,100.0,1843.0,"A flexible, intuitive and fast forecasting library.",10.0,21,True,2024-01-18 18:33:20,1.0.0,6.0,greykite,,,,,45.0,45.0,https://pypi.org/project/greykite,6353.0,6353.0,,,,,,,,3.0,37.0,,,,,,,,,,,
544,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2024-06-24 03:38:13.000000,2022-11-13 04:54:45,1941.0,,199.0,29.0,424.0,9.0,163.0,1682.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,29.0,21,False,2022-01-20 18:07:32,0.5.5,3.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,77.0,77.0,,,,,,,,3.0,,,,,,,,,,,,
545,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2024-04-08 12:49:27.000000,2021-09-29 18:48:52,239.0,,203.0,36.0,7.0,15.0,33.0,1677.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,21,False,2020-10-23 22:45:52,0.3,4.0,antialiased-cnns,,,,['pytorch'],81.0,81.0,https://pypi.org/project/antialiased-cnns,7554.0,7554.0,,,,,,,,3.0,,,,,,,,,,,,
