,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
564,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2024-09-29 00:11:53.000,2024-09-14 23:54:15,492.0,3.0,109.0,19.0,548.0,35.0,126.0,266.0,An open-source toolkit for large-scale genomic analysis.,28.0,21,True,2024-03-12 01:16:02,2.0.0,16.0,glow.py,conda-forge/glow,,,109.0,60741.0,,,https://pypi.org/project/glow.py,60627.0,https://anaconda.org/conda-forge/glow,2024-03-13 03:00:18.463,5013.0,3.0,,,,,,,,,,,,,,,,
565,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/predict-idlab/pyRDF2Vec,https://github.com/predict-idlab/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2024-10-01 21:27:00.000,2023-07-02 18:02:16,1462.0,,47.0,15.0,213.0,21.0,64.0,245.0,Python Implementation and Extension of RDF2Vec.,7.0,21,False,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,538.0,44.0,44.0,https://pypi.org/project/pyrdf2vec,538.0,,,,3.0,,,,,,,predict-idlab/pyRDF2Vec,,,,,,,,,
566,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2024-08-09 06:53:19.000,2024-08-09 06:53:17,591.0,3.0,34.0,24.0,644.0,16.0,129.0,242.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,21,True,2024-06-21 06:39:45,0.16.0,21.0,larq-compute-engine,,,,1210.0,2276.0,9.0,9.0,https://pypi.org/project/larq-compute-engine,2255.0,,,,3.0,,,,,,,,,,,,,,,,
567,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2024-10-03 18:16:07.000,2024-10-02 22:00:05,590.0,31.0,3.0,4.0,175.0,10.0,14.0,65.0,Beautiful ridgeline plots in python.,2.0,21,False,2024-09-18 22:19:16,0.1.26,15.0,ridgeplot,conda-forge/ridgeplot,,,,76823.0,106.0,106.0,https://pypi.org/project/ridgeplot,76823.0,https://anaconda.org/conda-forge/ridgeplot,,,3.0,,,,,,,,,,,,,,,,
568,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,https://github.com/Hannibal046/Awesome-LLM,https://github.com/Hannibal046/Awesome-LLM,CC0-1.0,2023-02-17 14:12:21.000,2024-10-02 07:23:41.000,2024-10-02 07:23:41,471.0,35.0,1434.0,369.0,142.0,,24.0,18010.0,Awesome-LLM: a curated list of Large Language Model.,107.0,20,True,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
569,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-03-12 15:58:25.000,2024-03-12 15:58:25,48.0,,2340.0,148.0,89.0,240.0,286.0,13426.0,End-to-End Object Detection with Transformers.,27.0,20,True,2020-06-29 16:41:01,0.2,1.0,,,,['pytorch'],,,21.0,21.0,,,,,,3.0,,,,,,,,,,,,,,,,
570,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2024-08-06 12:05:27.000,2023-01-15 11:37:16,279.0,,1021.0,119.0,105.0,143.0,356.0,5386.0,Backtest trading strategies in Python.,19.0,20,False,,,,backtesting,,,,,16424.0,,,https://pypi.org/project/backtesting,16424.0,,,,3.0,,,,,,,,,,,,,,,,
571,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2024-05-20 22:36:46.000,2023-08-15 07:38:22,956.0,,559.0,168.0,47.0,26.0,28.0,4495.0,High-performance TensorFlow library for quantitative finance.,47.0,20,False,,,4.0,tf-quant-finance,,,['tensorflow'],,890.0,,,https://pypi.org/project/tf-quant-finance,890.0,,,,3.0,,,,,,,,,,,,,,,,
572,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000,2019-03-06 17:01:45,27.0,,324.0,72.0,2.0,18.0,7.0,2904.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42,0.0.5,1.0,adabound,,,['pytorch'],,2978.0,207.0,207.0,https://pypi.org/project/adabound,2978.0,,,,3.0,,,,,,,,,,,,,,,,
573,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000,2022-07-20 20:54:36,1904.0,,324.0,101.0,1000.0,84.0,263.0,2853.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51,3.5.0,28.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
574,Pearl,facebookresearch/Pearl,reinforcement-learning,,https://github.com/facebookresearch/Pearl,https://github.com/facebookresearch/Pearl,MIT,2023-04-07 21:21:56.000,2024-09-22 18:29:18.000,2024-09-22 17:50:35,167.0,16.0,156.0,33.0,46.0,14.0,43.0,2598.0,A Production-ready Reinforcement Learning AI Agent Library brought by the Applied Reinforcement Learning team at Meta.,27.0,20,True,,,,pearl,,,,,299.0,,,https://pypi.org/project/pearl,299.0,,,,3.0,,,,,,,,,,,,,,,,
575,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557,2021-09-30 21:51:09,8208.0,,181.0,55.0,895.0,129.0,586.0,1930.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",52.0,20,False,2021-08-16 15:40:43,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,17.0,,,,,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1055.0,3.0,,,,,,,,,,,,,,,,
576,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-07-15 07:18:56.000,2024-02-04 20:37:53,1083.0,,278.0,31.0,41.0,32.0,176.0,1853.0,A library for graph deep learning research.,50.0,20,True,2023-04-07 20:33:15,1.1.0,10.0,dig,,,,,440.0,,,https://pypi.org/project/dig,440.0,,,,3.0,,,,,,,,,,,,,,,,
577,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2024-06-13 10:11:03.000,2024-01-16 17:27:35,27.0,,103.0,39.0,31.0,27.0,79.0,1815.0,"A flexible, intuitive and fast forecasting library.",10.0,20,True,2024-01-18 18:33:20,1.0.0,6.0,greykite,,,,35.0,6137.0,33.0,33.0,https://pypi.org/project/greykite,6136.0,,,,3.0,,,,,,,,,,,,,,,,
578,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,,2012-01-11 13:53:52.000,2023-07-18 11:41:11.000,2022-01-30 01:22:30,743.0,,191.0,38.0,111.0,49.0,42.0,1723.0,"Large-scale linear classification, regression and ranking in Python.",17.0,20,False,2022-01-30 01:10:13,0.6.2.post0,4.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,['sklearn'],671.0,5695.0,162.0,162.0,https://pypi.org/project/sklearn-contrib-lightning,3323.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2023-06-16 13:18:02.734,233280.0,3.0,,,,,,,,,,,,,,,,
579,tnt,pytorch/tnt,pytorch-utils,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2024-10-02 04:20:21.000,2024-10-02 04:14:30,999.0,47.0,266.0,43.0,845.0,5.0,66.0,1658.0,A lightweight library for PyTorch training tools and utilities.,132.0,20,True,,,,torchtnt,,,['pytorch'],,6990.0,,,https://pypi.org/project/torchtnt,6990.0,,,,3.0,,,,,,,,,,,,,,,,
580,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2024-09-20 18:28:50.000,2024-09-20 18:28:46,493.0,3.0,127.0,16.0,23.0,5.0,55.0,1305.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,16.0,20,True,2024-02-04 21:24:35,1.1.0,7.0,pygod,conda-forge/pygod,,,,1095.0,34.0,34.0,https://pypi.org/project/pygod,875.0,https://anaconda.org/conda-forge/pygod,2024-02-05 17:00:36.529,6621.0,3.0,,,,,,,,,,,,,,,,
581,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-02-10 16:41:21.000,2024-02-10 16:41:20,438.0,,201.0,62.0,7.0,13.0,29.0,1140.0,Python AutoML for Trading Systems and Sports Betting.,5.0,20,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,821.0,5.0,5.0,https://pypi.org/project/alphapy,821.0,,,,3.0,,,,,,,,,,,,,,,,
582,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2024-08-01 11:53:43.000,2020-04-17 02:27:44,79.0,,132.0,25.0,77.0,44.0,36.0,1082.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,248046.0,,,https://pypi.org/project/adtk,247886.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,8837.0,3.0,,,,,,,,,,,,,,,,
583,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2024-09-18 16:19:21.851,2024-08-15 16:03:59,733.0,1.0,147.0,15.0,107.0,30.0,249.0,997.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,45.0,20,True,2023-10-06 08:51:23,0.6.18,28.0,torch-sparse,conda-forge/pytorch_sparse,,['pytorch'],,34158.0,,,https://pypi.org/project/torch-sparse,25335.0,https://anaconda.org/conda-forge/pytorch_sparse,2024-09-18 16:19:21.851,458808.0,3.0,,,,,,,,,,,,,,,,
584,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-07-28 01:04:48.000,2024-07-22 10:16:42,493.0,1.0,112.0,34.0,561.0,196.0,246.0,758.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,20,True,2024-06-14 12:19:07,24.06.00,10.0,merlin-core,,,,,9456.0,,,https://pypi.org/project/merlin-core,9456.0,,,,3.0,,,,,,,,,,,,,,,,
585,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2024-07-25 11:20:23.000,2022-02-09 16:35:40,142.0,,103.0,23.0,26.0,44.0,61.0,613.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07,1.2.2,12.0,detecto,conda-forge/detecto,,['pytorch'],,4839.0,182.0,182.0,https://pypi.org/project/detecto,4720.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,4774.0,3.0,,,,,,,,,,,,,,,,
586,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000,2023-06-27 16:54:13,266.0,,70.0,39.0,17.0,14.0,22.0,569.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,22.0,20,False,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,305.0,33.0,33.0,https://pypi.org/project/n2,305.0,,,,3.0,,,,,,,,,,,,,,,,
587,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000,2023-11-11 03:23:44,413.0,,57.0,60.0,9.0,23.0,25.0,543.0,Python library assists deep learning on graphs.,18.0,20,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,13.0,419.0,110.0,110.0,https://pypi.org/project/deepsnap,419.0,,,,3.0,,,,,,,,,,,,,,,,
588,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2024-02-24 12:21:01.000,2023-08-12 16:28:59,266.0,,109.0,20.0,57.0,26.0,21.0,495.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,20,False,2023-03-15 20:10:41,0.4.4,7.0,rrcf,,,,,5490.0,74.0,74.0,https://pypi.org/project/rrcf,5490.0,,,,3.0,,,,,,,,,,,,,,,,
589,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2024-02-25 19:17:18.000,2024-02-25 19:17:13,576.0,,85.0,29.0,318.0,61.0,27.0,372.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,20,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,['tensorflow'],,31536.0,,,https://pypi.org/project/tensorflow-cloud,31536.0,,,,3.0,,,,,,,,,,,,,,,,
590,tf-keras-vis,keisen/tf-keras-vis,interpretability,,https://github.com/keisen/tf-keras-vis,https://github.com/keisen/tf-keras-vis,MIT,2019-10-31 06:47:41.000,2024-03-25 11:49:03.000,2024-03-25 10:58:15,395.0,,43.0,8.0,28.0,32.0,43.0,313.0,Neural network visualization toolkit for tf.keras.,3.0,20,True,2024-03-25 11:49:03,0.8.7,30.0,tf-keras-vis,,,['tensorflow'],,3403.0,161.0,161.0,https://pypi.org/project/tf-keras-vis,3403.0,,,,3.0,,,,,,,,,,,,,,,,
591,orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2023-12-11 19:25:59.000,2023-11-17 21:43:05,4051.0,,49.0,14.0,712.0,194.0,204.0,283.0,Asynchronous Distributed Hyperparameter Optimization.,32.0,20,True,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,768.0,109.0,109.0,https://pypi.org/project/orion,768.0,,,,3.0,,,,,,,,,,,,,,,,
592,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2024-09-13 15:25:32.000,2024-09-13 15:25:31,427.0,5.0,76.0,21.0,443.0,18.0,51.0,274.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,32.0,20,True,2022-06-03 15:51:13,0.2.0,23.0,pipeline-dp,,,,,308.0,3.0,3.0,https://pypi.org/project/pipeline-dp,308.0,,,,3.0,,,,,,,,,,,,,,,,
593,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,CC0-1.0,2015-09-12 14:51:38.000,2024-06-12 08:11:59.000,2021-10-04 07:54:52,308.0,,3210.0,799.0,88.0,9.0,3.0,15429.0,"machine learning and deep learning tutorials, articles and other resources.",34.0,19,False,,,,,,,,,,20.0,20.0,,,,,,3.0,,,,,,,,,,,,,,,,
594,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2024-03-12 11:21:52.000,2021-06-02 09:45:13,150.0,,735.0,102.0,35.0,103.0,113.0,4623.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,19,False,2020-01-08 15:35:45,2.2.0,1.0,ISR,,,['tensorflow'],,5110.0,,,https://pypi.org/project/ISR,5107.0,,,,3.0,idealo/image-super-resolution-gpu,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,240.0,,,,,,,,,,,
595,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000,2022-02-10 07:36:23,432.0,,475.0,85.0,180.0,106.0,161.0,3620.0,A high performance and generic framework for distributed DNN training.,21.0,19,False,2020-02-19 23:44:20,0.2,1.0,byteps,,,,,159.0,2.0,2.0,https://pypi.org/project/byteps,138.0,,,,3.0,bytepsimage/tensorflow,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1349.0,,,,,,,,,,,
596,tts-generation-webui,rsxdalv/tts-generation-webui,audio,,https://github.com/rsxdalv/tts-generation-webui,https://github.com/rsxdalv/tts-generation-webui,MIT,2023-04-27 18:32:26.000,2024-10-03 12:57:49.000,2024-10-03 12:57:23,215.0,57.0,182.0,30.0,127.0,42.0,173.0,1686.0,"TTS Generation Web UI (Bark, MusicGen + AudioGen, Tortoise, RVC, Vocos, Demucs, SeamlessM4T, MAGNet, StyleTTS2, MMS).",8.0,19,True,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
597,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2024-04-17 19:59:55.000,2024-04-17 19:59:46,779.0,,182.0,19.0,262.0,75.0,94.0,1344.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,19,True,2023-10-26 11:36:48,0.11,12.0,dice-ml,,,"['tensorflow', 'pytorch']",,37440.0,,,https://pypi.org/project/dice-ml,37440.0,,,,3.0,,,,,,,,,,,,,,,,
598,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2023-05-09 00:52:44.000,2023-05-09 00:52:44,72.0,,213.0,65.0,29.0,26.0,12.0,1183.0,Anomaly Detection and Correlation library.,9.0,19,False,,,,luminol,,,,,7855.0,79.0,79.0,https://pypi.org/project/luminol,7855.0,,,,3.0,,,,,,,,,,,,,,,,
599,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000,2022-01-30 19:49:08,271.0,,89.0,33.0,72.0,25.0,30.0,1107.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,['pytorch'],,10314.0,,,https://pypi.org/project/torch-struct,10314.0,,,,3.0,,,,,,,,,,,,,,,,
600,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000,2022-02-02 20:33:18,124.0,,138.0,17.0,11.0,42.0,43.0,1085.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,['pytorch'],,5634.0,155.0,155.0,https://pypi.org/project/performer-pytorch,5634.0,,,,3.0,,,,,,,,,,,,,,,,
601,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2024-05-25 09:25:40.000,2024-01-04 20:41:21,582.0,,294.0,96.0,123.0,59.0,97.0,1051.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,19,True,,,6.0,astroML,conda-forge/astroml,,['sklearn'],,2251.0,,,https://pypi.org/project/astroML,1699.0,https://anaconda.org/conda-forge/astroml,2023-06-16 13:21:24.079,47489.0,3.0,,,,,,,,,,,,,,,,
602,PDPbox,SauceCat/PDPbox,interpretability,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2024-09-03 22:24:30.000,2023-06-05 01:35:02,228.0,,129.0,18.0,25.0,28.0,39.0,841.0,python partial dependence plot toolbox.,7.0,19,False,2023-06-05 02:44:20,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,15105.0,,,https://pypi.org/project/pdpbox,14762.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,21640.0,3.0,,,,,,,,,,,,,,,,
603,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2024-09-10 02:55:22.000,2024-09-10 02:55:22,602.0,2.0,142.0,15.0,63.0,29.0,137.0,815.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,35.0,19,True,2023-10-12 06:54:28,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,['pytorch'],,18169.0,,,https://pypi.org/project/torch-cluster,14388.0,https://anaconda.org/conda-forge/pytorch_cluster,2024-08-28 13:26:28.147,200395.0,3.0,,,,,,,,,,,,,,,,
604,tinytag,devsnd/tinytag,audio,,https://github.com/tinytag/tinytag,https://github.com/tinytag/tinytag,MIT,2014-01-27 15:27:01.000,2024-08-29 13:38:23.000,2024-08-29 13:37:57,573.0,8.0,101.0,23.0,102.0,4.0,112.0,692.0,Python library for reading audio file metadata.,27.0,19,True,,,,tinytag,,,,,27342.0,,,https://pypi.org/project/tinytag,27342.0,,,,3.0,,,,,,,tinytag/tinytag,,,,,,,,,
605,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000,2023-01-14 04:46:24,210.0,,107.0,30.0,1.0,14.0,3.0,641.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,19,False,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,"['sklearn', 'xgboost']",,22588.0,659.0,659.0,https://pypi.org/project/combo,22588.0,,,,3.0,,,,,,,,,,,,,,,,
606,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2024-08-18 17:08:08.000,2024-08-18 17:07:49,821.0,2.0,40.0,15.0,18.0,,22.0,599.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,19,True,2024-08-18 17:09:46,3.1.4,28.0,opytimizer,,,,,701.0,18.0,18.0,https://pypi.org/project/opytimizer,701.0,,,,3.0,,,,,,,,,,,,,,,,
607,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2024-06-16 04:23:17.000,2024-06-16 04:23:17,307.0,,104.0,9.0,15.0,6.0,16.0,580.0,Make Waffle Charts in Python.,6.0,19,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,7279.0,406.0,406.0,https://pypi.org/project/pywaffle,7089.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,13331.0,3.0,,,,,,,,,,,,,,,,
608,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000,2020-02-21 17:40:58,775.0,,140.0,56.0,72.0,18.0,71.0,525.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,19,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,410.0,21.0,21.0,https://pypi.org/project/atm,410.0,,,,3.0,,,,,,,,,,,,,,,,
609,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2024-10-03 08:28:42.000,2024-07-16 08:32:27,987.0,5.0,84.0,30.0,98.0,15.0,27.0,450.0,A Python implementation of active inference for Markov Decision Processes.,18.0,19,True,2023-03-25 17:58:52,0.0.7.1,6.0,inferactively-pymdp,,,,,443.0,12.0,12.0,https://pypi.org/project/inferactively-pymdp,443.0,,,,3.0,,,,,,,,,,,,,,,,
610,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2024-08-28 17:11:07.000,2024-04-26 20:31:49,327.0,,78.0,25.0,345.0,5.0,10.0,341.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,19,True,2024-04-26 21:09:50,0.46.0,24.0,fairness-indicators,,,"['tensorflow', 'jupyter']",,1578.0,,,https://pypi.org/project/fairness-indicators,1578.0,,,,3.0,,,,,,,,,,,,,,,,
611,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/vega/vegafusion,https://github.com/vega/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2024-10-01 00:51:05.000,2024-08-14 15:39:49,663.0,2.0,15.0,23.0,357.0,50.0,87.0,317.0,Serverside scaling for Vega and Altair visualizations.,4.0,19,True,2024-05-09 19:19:11,1.6.9,69.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,7519.0,9202.0,,,https://pypi.org/project/vegafusion-jupyter,1106.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2024-05-10 13:02:13.580,238573.0,3.0,,,,,,,vega/vegafusion,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,174.0,,,,,,
612,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000,2023-08-31 18:34:42,577.0,,20.0,18.0,464.0,69.0,76.0,235.0,Functional tensors for probabilistic programming.,11.0,19,False,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,['pytorch'],,7838.0,71.0,71.0,https://pypi.org/project/funsor,7838.0,,,,3.0,,,,,,,,,,,,,,,,
