,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
538,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,,2018-10-01 20:41:16.000,2024-03-03 01:42:05.000000,2024-03-03 01:31:19,175.0,450.0,88.0,78.0,59.0,137.0,3412.0,Generate embeddings from large-scale graph-structured data.,32.0,21,False,,2019-10-14 16:45:11,1.0.0,3.0,,torchbiggraph,,,,['pytorch'],,,https://pypi.org/project/torchbiggraph,159144.0,159147.0,,,,,,,,3.0,232.0,,,,,,,,,,
539,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2023-08-29 08:45:13.000000,2023-08-29 08:45:10,277.0,238.0,43.0,110.0,56.0,64.0,2908.0,"Text preprocessing, representation and visualization from zero to hero.",21.0,21,False,,2021-07-01 16:53:52,1.1.0,4.0,,texthero,,,,,,,https://pypi.org/project/texthero,2315.0,2318.0,,,,,,,,3.0,230.0,,,,,,,,,,
540,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2025-05-06 09:45:18.000000,2025-05-06 09:45:18,560.0,248.0,40.0,142.0,67.0,127.0,2571.0,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,32.0,21,True,,,,2.0,,kubric-nightly,,,,,7.0,7.0,https://pypi.org/project/kubric-nightly,3427.0,3427.0,,,,,,,,3.0,,,,,,,,,,,
541,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,233.0,61.0,33.0,62.0,96.0,2358.0,Fast and Easy Infinite Neural Networks in Python.,30.0,21,False,,2023-12-11 14:10:12,0.6.5,17.0,,neural-tangents,,,,,,,https://pypi.org/project/neural-tangents,5646.0,5654.0,,,,,,,,3.0,557.0,,,,,,,,,,
542,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2024-10-07 11:50:22.000000,2024-09-23 17:14:22,14660.0,95.0,39.0,60.0,15.0,79.0,2247.0,The friendly PIL fork.,435.0,21,True,,,,,,pillow-simd,,,,,,,https://pypi.org/project/pillow-simd,26821.0,26821.0,,,,,,,,3.0,,,,,,,,,,,
543,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2024-06-24 03:38:13.000000,2022-11-13 04:54:45,1941.0,200.0,29.0,424.0,11.0,163.0,1690.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,29.0,21,False,,2022-01-20 18:07:32,0.5.5,3.0,,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,76.0,76.0,,,,,,,,3.0,,,,,,,,,,,
544,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,126.0,27.0,31.0,58.0,50.0,1624.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,8.0,21,False,,,,,,higher,,,,['pytorch'],708.0,708.0,https://pypi.org/project/higher,26311.0,26311.0,,,,,,,,3.0,,,,,,,,,,,
545,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2025-08-24 13:55:25.000000,2025-08-24 13:55:21,440.0,250.0,70.0,7.0,15.0,29.0,1614.0,Python AutoML for Trading Systems and Sports Betting.,5.0,21,True,1.0,2020-08-29 18:48:20,2.5.0,11.0,,alphapy,,,,,10.0,10.0,https://pypi.org/project/alphapy,308.0,308.0,,,,,,,,3.0,,,,,,,,,,,
546,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2025-09-12 16:01:41.000000,2025-09-12 16:01:38,1245.0,122.0,27.0,75.0,4.0,29.0,1556.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,8.0,21,True,2.0,2024-11-21 20:06:36,0.8.0,30.0,,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,10231.0,10233.0,,,,,,,,3.0,177.0,,,,,,,,,,
547,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2025-04-22 14:58:15.321000,2024-11-14 06:35:15,505.0,138.0,17.0,25.0,13.0,56.0,1450.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,17.0,21,True,,2024-02-04 21:24:35,1.1.0,7.0,,pygod,conda-forge/pygod,,,,52.0,52.0,https://pypi.org/project/pygod,3340.0,3618.0,https://anaconda.org/conda-forge/pygod,2025-04-22 14:58:15.321,11433.0,,,,,3.0,,,,,,,,,,,
548,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2025-09-03 20:38:12.000000,2025-09-03 20:36:02,238.0,121.0,35.0,36.0,28.0,123.0,1325.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,19.0,21,True,3.0,2025-09-03 20:41:30,2.4.5,100.0,,ngt,,,,,,,https://pypi.org/project/ngt,2197.0,2197.0,,,,,,,,3.0,,,,,,,,,,,
549,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2024-10-24 08:18:17.000000,2024-10-24 08:17:36,836.0,305.0,48.0,799.0,11.0,300.0,1215.0,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,60.0,21,True,,2023-03-03 07:44:13,3.1.34,76.0,,sockeye,,,,['pytorch'],,,https://pypi.org/project/sockeye,869.0,869.0,,,,,,,,3.0,21.0,,,,,,,,,,
550,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,GPL-3.0,2018-03-20 15:22:29.000,2025-05-12 16:17:05.000000,2025-05-12 16:17:04,479.0,212.0,52.0,96.0,58.0,219.0,1165.0,Line based ATR Engine based on OCRopy.,23.0,21,True,,2024-11-12 23:21:54,2.3.1,39.0,,calamari_ocr,,,,,,,https://pypi.org/project/calamari_ocr,3700.0,3700.0,,,,,,,,3.0,,,,,,,,,,,
551,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2025-04-22 14:56:39.232000,2024-01-04 20:41:21,582.0,301.0,95.0,124.0,59.0,99.0,1117.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,21,False,,,,6.0,,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,10528.0,12096.0,https://anaconda.org/conda-forge/astroml,2025-04-22 14:56:39.232,69031.0,,,,,3.0,,,,,,,,,,,
552,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,248.0,47.0,46.0,26.0,127.0,1082.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,False,,2020-10-12 06:56:40,0.7.6,2.0,,aocr,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/aocr,193.0,193.0,,,,,,,,3.0,,,,,,,,,,,
553,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2025-08-20 15:00:13.000000,2024-02-01 21:38:56,330.0,178.0,31.0,114.0,70.0,56.0,973.0,Source code/webpage/demos for the What-If Tool.,20.0,21,False,,2021-10-12 17:36:36,1.8.1,4.0,,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,8812.0,48268.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2025-04-22 14:57:28.709,2479884.0,,,,,3.0,,wit-widget,https://www.npmjs.com/package/wit-widget,93.0,,,,,,,
554,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2025-09-22 17:46:00.947000,2025-08-12 12:52:56,614.0,154.0,14.0,77.0,28.0,155.0,894.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,40.0,21,True,1.0,2023-10-12 06:54:28,1.6.3,32.0,,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,35003.0,41539.0,https://anaconda.org/conda-forge/pytorch_cluster,2025-09-22 17:46:00.947,418352.0,,,,,3.0,,,,,,,,,,,
555,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2024-10-12 16:36:02.000000,2024-10-12 16:34:55,60.0,74.0,6.0,5.0,2.0,25.0,878.0,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,21,True,,2024-10-12 16:36:50,0.1.9,4.0,,iterative-stratification,,,,['sklearn'],613.0,613.0,https://pypi.org/project/iterative-stratification,41037.0,41037.0,,,,,,,,3.0,,,,,,,,,,,
556,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2024-11-26 19:03:40.000000,2024-10-31 11:39:03,1235.0,132.0,22.0,594.0,63.0,511.0,867.0,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",41.0,21,True,,2022-02-10 15:53:08,0.12.0,41.0,,icevision,,,,,,,https://pypi.org/project/icevision,3997.0,3997.0,,,,,,,,3.0,,,,,,,,,,,
557,larq,larq/larq,ml-frameworks,,https://github.com/larq/larq,https://github.com/larq/larq,Apache-2.0,2019-03-18 21:41:50.000,2024-08-12 15:26:59.000000,2024-08-12 15:26:56,736.0,84.0,29.0,737.0,22.0,124.0,721.0,An Open-Source Library for Training Binarized Neural Networks.,19.0,21,False,,2023-07-12 14:06:25,0.13.3,38.0,,larq,,,,['tensorflow'],63.0,63.0,https://pypi.org/project/larq,2774.0,2774.0,,,,,,,,3.0,,,,,,,,,,,
558,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2025-09-25 17:57:23.000000,2025-08-29 16:24:32,1514.0,78.0,30.0,711.0,22.0,118.0,714.0,Scikit-learn style model finetuning for NLP.,24.0,21,True,1.0,2019-01-18 20:10:51,0.5.14,15.0,,finetune,,,,"['tensorflow', 'sklearn']",16.0,16.0,https://pypi.org/project/finetune,678.0,678.0,,,,,,,,3.0,,,,,,,,,,,
559,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2025-09-11 20:03:09.000000,2025-08-24 13:53:39,756.0,76.0,21.0,11.0,19.0,53.0,626.0,Active Learning for Text Classification in Python.,9.0,21,True,16.0,2025-08-17 13:41:48,2.0.0.de3,18.0,,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",34.0,34.0,https://pypi.org/project/small-text,616.0,1087.0,https://anaconda.org/conda-forge/small-text,2025-08-17 14:10:39.360,17929.0,,,,,3.0,,,,,,,,,,,
560,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2025-04-22 14:57:54.494000,2022-02-09 16:35:40,142.0,101.0,22.0,26.0,45.0,62.0,622.0,Build fully-functioning computer vision models with PyTorch.,12.0,21,False,,2022-02-02 00:22:07,1.2.2,12.0,,detecto,conda-forge/detecto,,,['pytorch'],195.0,195.0,https://pypi.org/project/detecto,1809.0,1961.0,https://anaconda.org/conda-forge/detecto,2025-04-22 14:57:54.494,7770.0,,,,,3.0,,,,,,,,,,,
561,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2025-05-04 03:47:16.000000,2022-08-16 17:43:49,1877.0,58.0,18.0,217.0,1.0,316.0,612.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,,2022-08-16 19:54:29,0.8.1,27.0,,neuraxle,,,,,69.0,69.0,https://pypi.org/project/neuraxle,428.0,428.0,,,,,,,,3.0,,,,,,,,,,,
562,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2025-05-05 22:29:18.000000,2025-05-05 22:20:40,774.0,65.0,15.0,117.0,8.0,48.0,576.0,A simplified framework and utilities for PyTorch.,23.0,21,True,,2025-05-05 22:24:01,1.17.4,40.0,,poutyne,,,,['pytorch'],152.0,152.0,https://pypi.org/project/poutyne,4702.0,4702.0,,,,,,,,3.0,,,,,,,,,,,
563,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,56.0,59.0,9.0,23.0,25.0,566.0,Python library assists deep learning on graphs.,18.0,21,False,,2021-09-05 23:08:21,0.2.1,3.0,,deepsnap,,,,,132.0,132.0,https://pypi.org/project/deepsnap,1656.0,1656.0,,,,,,,,3.0,15.0,,,,,,,,,,
564,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2024-11-27 12:27:25.000000,2023-03-05 00:16:57,419.0,116.0,35.0,277.0,77.0,175.0,523.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",20.0,21,False,,2019-09-11 11:25:15,0.6,5.0,,tick,,,,,94.0,94.0,https://pypi.org/project/tick,1908.0,1912.0,,,,,,,,3.0,443.0,,,,,,,,,,
565,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2025-09-25 15:49:02.000000,2025-09-08 08:24:25,3578.0,70.0,8.0,315.0,2.0,124.0,476.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,28.0,21,True,160.0,2023-07-13 11:37:48,0.1.2,12.0,,pykale,,,,['pytorch'],6.0,6.0,https://pypi.org/project/pykale,61.0,61.0,,,,,,,,3.0,,,,,,,,,,,
566,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2024-10-14 17:26:35.000000,2024-10-14 15:20:39,3847.0,58.0,28.0,110.0,33.0,184.0,386.0,scalable audio processing framework and server written in Python.,23.0,21,True,,2023-01-03 17:34:09,1.1.3,6.0,,TimeSide,,,,,20.0,20.0,https://pypi.org/project/TimeSide,203.0,203.0,,,,,,,,3.0,,,,,,,,,,,
567,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2025-09-13 06:10:13.000000,2025-01-29 14:59:43,578.0,91.0,27.0,324.0,60.0,27.0,381.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,28.0,21,True,,2021-06-16 20:29:30,0.1.16,17.0,,tensorflow-cloud,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-cloud,21902.0,21902.0,,,,,,,,3.0,,,,,,,,,,,
568,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2024-07-06 00:47:45.000000,2023-09-06 17:29:29,2412.0,52.0,22.0,232.0,57.0,195.0,380.0,Studio: Simplify and expedite model building process.,24.0,21,False,,2020-02-19 22:50:45,0.0.15,4.0,,studioml,,,,,7.0,7.0,https://pypi.org/project/studioml,531.0,531.0,,,,,,,,3.0,,,,,,,,,,,
569,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2025-08-04 23:15:10.000000,2025-08-04 23:14:37,397.0,86.0,23.0,369.0,6.0,10.0,353.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,39.0,21,True,13.0,2025-06-25 20:45:58,0.48.0,26.0,,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,1303.0,1303.0,,,,,,,,3.0,,,,,,,,,,,
570,tf-keras-vis,keisen/tf-keras-vis,interpretability,,https://github.com/keisen/tf-keras-vis,https://github.com/keisen/tf-keras-vis,MIT,2019-10-31 06:47:41.000,2025-03-12 03:55:24.000000,2025-03-12 03:55:16,401.0,44.0,7.0,28.0,32.0,43.0,331.0,Neural network visualization toolkit for tf.keras.,3.0,21,True,,2024-03-25 11:49:03,0.8.7,30.0,,tf-keras-vis,,,,['tensorflow'],228.0,228.0,https://pypi.org/project/tf-keras-vis,8053.0,8053.0,,,,,,,,3.0,,,,,,,,,,,
571,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,21.0,17.0,464.0,69.0,76.0,243.0,Functional tensors for probabilistic programming.,12.0,21,False,,2023-08-31 18:37:22,0.4.6,12.0,,funsor,,,,['pytorch'],98.0,98.0,https://pypi.org/project/funsor,14841.0,14841.0,,,,,,,,3.0,,,,,,,,,,,
572,Elephas,danielenricocahall/elephas,distributed-ml,,https://github.com/danielenricocahall/elephas,https://github.com/danielenricocahall/elephas,MIT,2019-08-19 17:33:26.070,2025-09-13 21:51:08.000000,2025-09-07 02:56:18,823.0,7.0,,30.0,8.0,11.0,21.0,Distributed Deep learning with Keras & Spark.,30.0,21,False,39.0,2025-09-07 02:55:56,7.2.0,22.0,,elephas,conda-forge/elephas,,,"['keras', 'spark']",79.0,79.0,https://pypi.org/project/elephas,2426.0,2680.0,https://anaconda.org/conda-forge/elephas,2025-04-22 14:57:10.644,18546.0,,,,,3.0,4.0,,,,,,,,,,
573,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,https://github.com/Hannibal046/Awesome-LLM,https://github.com/Hannibal046/Awesome-LLM,CC0-1.0,2023-02-17 14:12:21.000,2025-07-31 02:38:24.000000,2025-07-31 02:38:24,544.0,2091.0,481.0,204.0,8.0,26.0,25116.0,Awesome-LLM: a curated list of Large Language Model.,134.0,20,True,13.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
574,awesome-quant,wilsonfreitas/awesome-quant,data-science,,https://github.com/wilsonfreitas/awesome-quant,https://github.com/wilsonfreitas/awesome-quant,,2015-09-30 09:53:49.000,2025-09-25 01:32:24.000000,2025-04-09 10:30:51,517.0,2851.0,745.0,145.0,15.0,59.0,22250.0,"A curated list of insanely awesome libraries, packages and resources for Quants (Quantitative Finance).",103.0,20,True,,,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,
575,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-03-12 15:58:25.000000,2024-03-12 15:58:25,48.0,2513.0,148.0,89.0,240.0,286.0,14718.0,End-to-End Object Detection with Transformers.,27.0,20,False,,2020-06-29 16:41:01,0.2,1.0,,,,,,['pytorch'],21.0,21.0,,,,,,,,,,,3.0,,,,,,,,,,,
576,nebuly,nebuly-ai/nebuly,nlp,,https://github.com/nebuly-ai/optimate,https://github.com/nebuly-ai/optimate,Apache-2.0,2022-02-12 17:17:14.000,2024-07-22 02:07:03.000000,2024-07-22 02:07:02,771.0,628.0,92.0,152.0,100.0,102.0,8368.0,A collection of libraries to optimise AI model performances.,41.0,20,False,,,,24.0,nebuly-ai/optimate,nebuly,,,,,,,https://pypi.org/project/nebuly,352.0,352.0,,,,,,,,3.0,,,,,,,,,,,
577,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2025-03-21 14:29:57.000000,2025-03-21 14:29:54,960.0,623.0,174.0,48.0,28.0,28.0,4992.0,High-performance TensorFlow library for quantitative finance.,48.0,20,True,,,,4.0,,tf-quant-finance,,,,['tensorflow'],,,https://pypi.org/project/tf-quant-finance,617.0,617.0,,,,,,,,3.0,,,,,,,,,,,
578,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,333.0,70.0,2.0,18.0,7.0,2911.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,,2019-03-06 16:44:42,0.0.5,1.0,,adabound,,,,['pytorch'],231.0,231.0,https://pypi.org/project/adabound,2486.0,2486.0,,,,,,,,3.0,,,,,,,,,,,
579,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,322.0,100.0,1000.0,84.0,263.0,2881.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,,2021-11-04 19:07:51,3.5.0,28.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
580,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-07-15 07:18:56.000000,2024-02-04 20:37:53,1083.0,287.0,30.0,42.0,37.0,177.0,1988.0,A library for graph deep learning research.,50.0,20,False,,2023-04-07 20:33:15,1.1.0,10.0,,dig,,,,,,,https://pypi.org/project/dig,545.0,545.0,,,,,,,,3.0,,,,,,,,,,,
581,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2025-03-25 16:26:10.601000,2021-09-30 21:51:09,8208.0,181.0,57.0,895.0,129.0,586.0,1985.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",50.0,20,False,,2021-08-16 15:40:43,21.08.00,19.0,,,blazingsql/blazingsql-protocol,,,,,,,,15.0,https://anaconda.org/blazingsql/blazingsql-protocol,2025-03-25 16:26:10.601,1119.0,,,,,3.0,,,,,,,,,,,
582,fast-bert,utterworks/fast-bert,nlp,,https://github.com/appvision-ai/fast-bert,https://github.com/appvision-ai/fast-bert,Apache-2.0,2019-04-18 22:01:20.000,2024-08-19 09:41:38.000000,2024-08-19 09:41:36,346.0,336.0,40.0,68.0,157.0,95.0,1904.0,Super easy library for BERT based NLP models.,37.0,20,False,,2020-07-09 12:05:40,1.8.0,5.0,appvision-ai/fast-bert,fast-bert,,,,,,,https://pypi.org/project/fast-bert,602.0,602.0,,,,,,,,3.0,,,,,,,,,,,
583,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2025-08-22 23:19:05.000000,2023-05-09 00:52:44,72.0,218.0,63.0,30.0,28.0,14.0,1223.0,Anomaly Detection and Correlation library.,9.0,20,False,,,,,,luminol,,,,,87.0,87.0,https://pypi.org/project/luminol,3913.0,3913.0,,,,,,,,3.0,,,,,,,,,,,
584,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2025-04-22 14:57:22.632000,2020-04-17 02:27:44,79.0,146.0,24.0,77.0,44.0,37.0,1179.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,,2020-04-17 02:17:35,0.6.2,12.0,,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,310744.0,310908.0,https://anaconda.org/conda-forge/adtk,2025-04-22 14:57:22.632,10883.0,,,,,3.0,,,,,,,,,,,
585,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2024-03-20 19:44:13.000000,2024-03-20 19:28:51,85.0,184.0,25.0,58.0,10.0,27.0,984.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",18.0,20,False,,,,,,saliency,,,,['tensorflow'],144.0,144.0,https://pypi.org/project/saliency,11164.0,11164.0,,,,,,,,3.0,,,,,3.0,,,,,,
586,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2025-08-19 21:30:46.000000,2025-08-19 21:29:11,303.0,257.0,44.0,18.0,10.0,92.0,899.0,Data compression in TensorFlow.,24.0,20,True,2.0,2024-08-07 20:25:13,2.17.0,26.0,,tensorflow-compression,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-compression,6315.0,6315.0,,,,,,,,3.0,,,,,,,,,,,
587,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-12-05 20:47:53.000000,2024-07-22 10:16:42,493.0,124.0,29.0,561.0,201.0,247.0,850.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,20,False,,2024-06-14 12:19:07,24.06.00,10.0,,merlin-core,,,,,,,https://pypi.org/project/merlin-core,21266.0,21266.0,,,,,,,,3.0,,,,,,,,,,,
