,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
543,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2025-03-21 14:29:57.000000,2025-03-21 14:29:54,960.0,3.0,593.0,171.0,48.0,28.0,28.0,4778.0,High-performance TensorFlow library for quantitative finance.,48.0,21,True,,,4.0,tf-quant-finance,,,,['tensorflow'],,,https://pypi.org/project/tf-quant-finance,534.0,534.0,,,,,,,,3.0,,,,,,,,,,,,
544,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,,2018-10-01 20:41:16.000,2024-03-03 01:42:05.000000,2024-03-03 01:31:19,175.0,,448.0,88.0,78.0,59.0,137.0,3407.0,Generate embeddings from large-scale graph-structured data.,32.0,21,False,2019-10-14 16:45:11,1.0.0,3.0,torchbiggraph,,,,['pytorch'],,,https://pypi.org/project/torchbiggraph,180573.0,180576.0,,,,,,,,3.0,219.0,,,,,,,,,,,
545,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2023-08-29 08:45:13.000000,2023-08-29 08:45:10,277.0,,238.0,43.0,110.0,56.0,64.0,2905.0,"Text preprocessing, representation and visualization from zero to hero.",21.0,21,False,2021-07-01 16:53:52,1.1.0,4.0,texthero,,,,,,,https://pypi.org/project/texthero,2360.0,2363.0,,,,,,,,3.0,218.0,,,,,,,,,,,
546,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2025-04-01 09:20:47.000000,2025-02-03 12:43:27,770.0,1.0,359.0,77.0,575.0,82.0,95.0,2764.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,21,True,2019-05-09 10:06:22,1.0.0,1.0,tensorflow-graphics,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-graphics,20724.0,20724.0,,,,,,,,3.0,,,,,,,,,,,,
547,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2024-10-07 11:50:22.000000,2024-09-23 17:14:22,14660.0,,92.0,39.0,59.0,12.0,79.0,2215.0,The friendly PIL fork.,433.0,21,True,,,,pillow-simd,,,,,,,https://pypi.org/project/pillow-simd,33136.0,33136.0,,,,,,,,3.0,,,,,,,,,,,,
548,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2025-03-25 16:26:10.601000,2021-09-30 21:51:09,8208.0,,182.0,56.0,895.0,129.0,586.0,1957.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",51.0,21,False,2021-08-16 15:40:43,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,16.0,https://anaconda.org/blazingsql/blazingsql-protocol,2025-03-25 16:26:10.601,1094.0,,,,,3.0,,,,,,,,,,,,
549,fast-bert,utterworks/fast-bert,nlp,,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000,2024-08-19 09:41:38.000000,2024-08-19 09:41:36,346.0,,336.0,40.0,68.0,157.0,95.0,1890.0,Super easy library for BERT based NLP models.,37.0,21,True,2020-07-09 12:05:40,1.8.0,5.0,fast-bert,,,,,,,https://pypi.org/project/fast-bert,1994.0,1994.0,,,,,,,,3.0,,,,,,,,,,,,
550,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2024-04-08 12:49:27.000000,2021-09-29 18:48:52,239.0,,201.0,36.0,7.0,15.0,33.0,1669.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,21,False,2020-10-23 22:45:52,0.3,4.0,antialiased-cnns,,,,['pytorch'],77.0,77.0,https://pypi.org/project/antialiased-cnns,4125.0,4125.0,,,,,,,,3.0,,,,,,,,,,,,
551,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2023-11-04 08:38:31.000000,2023-09-03 19:16:54,508.0,,200.0,32.0,87.0,16.0,33.0,1509.0,"A program for financial portfolio management, analysis and optimisation.",7.0,21,False,,,14.0,FinQuant,,,,,95.0,95.0,https://pypi.org/project/FinQuant,599.0,599.0,,,,,,,,3.0,,,,,,,,,,,,
552,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2025-03-25 16:02:05.369000,2024-11-14 06:35:15,505.0,,134.0,16.0,25.0,10.0,56.0,1402.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,17.0,21,True,2024-02-04 21:24:35,1.1.0,7.0,pygod,conda-forge/pygod,,,,45.0,45.0,https://pypi.org/project/pygod,735.0,987.0,https://anaconda.org/conda-forge/pygod,2025-03-25 16:02:05.369,9105.0,,,,,3.0,,,,,,,,,,,,
553,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2025-03-25 16:01:06.075000,2020-04-17 02:27:44,79.0,,140.0,24.0,77.0,44.0,37.0,1149.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,21,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,302094.0,302256.0,https://anaconda.org/conda-forge/adtk,2025-03-25 16:01:06.075,9887.0,,,,,3.0,,,,,,,,,,,,
554,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,,249.0,47.0,46.0,26.0,127.0,1081.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,False,2020-10-12 06:56:40,0.7.6,2.0,aocr,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/aocr,627.0,627.0,,,,,,,,3.0,,,,,,,,,,,,
555,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2025-03-25 16:01:11.039000,2025-01-10 08:22:15,735.0,1.0,153.0,14.0,110.0,24.0,262.0,1051.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,46.0,21,True,2023-10-06 08:51:23,0.6.18,28.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,41200.0,54125.0,https://anaconda.org/conda-forge/pytorch_sparse,2025-03-25 16:01:11.039,749669.0,,,,,3.0,,,,,,,,,,,,
556,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2024-10-17 08:47:41.000000,2024-10-17 08:43:32,431.0,,123.0,20.0,88.0,10.0,72.0,997.0,An intuitive library to extract features from time series.,20.0,21,True,2024-09-12 10:50:23,0.1.9,13.0,tsfel,,,,,190.0,190.0,https://pypi.org/project/tsfel,10082.0,10082.0,,,,,,,,3.0,,,,,,,,,,,,
557,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2025-03-25 16:01:12.503000,2024-02-01 21:38:56,330.0,,174.0,30.0,113.0,70.0,56.0,944.0,Source code/webpage/demos for the What-If Tool.,20.0,21,False,2021-10-12 17:36:36,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,10930.0,52370.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2025-03-25 16:01:12.503,2385537.0,,,,,3.0,,wit-widget,https://www.npmjs.com/package/wit-widget,311.0,,,,,,,,
558,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2024-10-12 16:36:02.000000,2024-10-12 16:34:55,60.0,,74.0,6.0,5.0,2.0,25.0,861.0,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,21,True,2024-10-12 16:36:50,0.1.9,4.0,iterative-stratification,,,,['sklearn'],562.0,562.0,https://pypi.org/project/iterative-stratification,31950.0,31950.0,,,,,,,,3.0,,,,,,,,,,,,
559,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2025-03-26 00:44:18.906000,2025-01-10 08:26:59,607.0,2.0,149.0,13.0,68.0,28.0,149.0,860.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,38.0,21,True,2023-10-12 06:54:28,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,25719.0,31450.0,https://anaconda.org/conda-forge/pytorch_cluster,2025-03-26 00:44:18.906,338182.0,,,,,3.0,,,,,,,,,,,,
560,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2024-11-26 19:03:40.000000,2024-10-31 11:39:03,1235.0,,132.0,22.0,594.0,63.0,511.0,856.0,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",41.0,21,True,2022-02-10 15:53:08,0.12.0,41.0,icevision,,,,,,,https://pypi.org/project/icevision,3351.0,3351.0,,,,,,,,3.0,,,,,,,,,,,,
561,larq,larq/larq,ml-frameworks,,https://github.com/larq/larq,https://github.com/larq/larq,Apache-2.0,2019-03-18 21:41:50.000,2024-08-12 15:26:59.000000,2024-08-12 15:26:56,736.0,,85.0,28.0,737.0,22.0,124.0,714.0,An Open-Source Library for Training Binarized Neural Networks.,19.0,21,True,2023-07-12 14:06:25,0.13.3,38.0,larq,,,,['tensorflow'],59.0,59.0,https://pypi.org/project/larq,2464.0,2464.0,,,,,,,,3.0,,,,,,,,,,,,
562,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2025-03-25 10:51:49.000000,2025-03-25 10:51:37,923.0,2.0,120.0,42.0,119.0,43.0,48.0,713.0,Bias Auditing & Fair ML Toolkit.,23.0,21,True,,,,aequitas,,,,,185.0,185.0,https://pypi.org/project/aequitas,25574.0,25574.0,,,,,,,,3.0,,,,,,,,,,,,
563,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2025-03-25 16:01:44.587000,2022-02-09 16:35:40,142.0,,101.0,22.0,26.0,45.0,62.0,617.0,Build fully-functioning computer vision models with PyTorch.,12.0,21,False,2022-02-02 00:22:07,1.2.2,12.0,detecto,conda-forge/detecto,,,['pytorch'],189.0,189.0,https://pypi.org/project/detecto,2769.0,2907.0,https://anaconda.org/conda-forge/detecto,2025-03-25 16:01:44.587,6352.0,,,,,3.0,,,,,,,,,,,,
564,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,18.0,217.0,1.0,316.0,610.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29,0.8.1,27.0,neuraxle,,,,,67.0,67.0,https://pypi.org/project/neuraxle,508.0,508.0,,,,,,,,3.0,,,,,,,,,,,,
565,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2025-03-30 20:32:45.000000,2025-01-25 19:51:54,714.0,9.0,68.0,21.0,10.0,17.0,48.0,609.0,Active Learning for Text Classification in Python.,9.0,21,True,2024-11-24 19:15:11,2.0.0.de1,16.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",33.0,33.0,https://pypi.org/project/small-text,943.0,1358.0,https://anaconda.org/conda-forge/small-text,2025-03-25 16:02:11.008,13720.0,,,,,3.0,,,,,,,,,,,,
566,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2025-03-25 16:00:42.430000,2024-06-16 04:23:17,307.0,,106.0,8.0,15.0,6.0,16.0,596.0,Make Waffle Charts in Python.,6.0,21,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,490.0,490.0,https://pypi.org/project/pywaffle,9960.0,10246.0,https://anaconda.org/conda-forge/pywaffle,2025-03-25 16:00:42.430,15497.0,,,,,3.0,,,,,,,,,,,,
567,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2025-02-07 18:03:48.000000,2025-02-05 11:04:30,1822.0,5.0,77.0,10.0,222.0,51.0,84.0,595.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,24.0,21,True,2023-12-05 11:42:07,0.5.3,25.0,quantus,,,,,49.0,49.0,https://pypi.org/project/quantus,1705.0,1712.0,,,,,,,,3.0,285.0,,,,,,,,,,,
568,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2024-12-03 23:28:10.000000,2024-12-03 23:20:00,773.0,,65.0,15.0,116.0,8.0,48.0,572.0,A simplified framework and utilities for PyTorch.,23.0,21,True,2024-12-03 23:22:07,1.17.3,39.0,poutyne,,,,['pytorch'],147.0,147.0,https://pypi.org/project/poutyne,4400.0,4400.0,,,,,,,,3.0,,,,,,,,,,,,
569,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2024-08-20 18:39:53.000000,2021-11-18 21:06:54,172.0,,48.0,8.0,10.0,12.0,21.0,503.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,21,False,2023-11-17 16:33:58,0.6.1,2.0,apricot-select,,,,,183.0,183.0,https://pypi.org/project/apricot-select,10843.0,10843.0,,,,,,,,3.0,32.0,,,,,,,,,,,
570,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2025-01-24 15:49:15.000000,2025-01-24 15:48:14,549.0,7.0,36.0,13.0,230.0,13.0,41.0,501.0,Monitor the stability of a Pandas or Spark dataframe.,19.0,21,True,2025-01-24 15:49:15,1.4.7,35.0,popmon,,,,"['pandas', 'spark']",22.0,22.0,https://pypi.org/project/popmon,12501.0,12505.0,,,,,,,,3.0,255.0,,,,,,,,,,,
571,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2024-11-27 12:27:25.000000,2023-03-05 00:16:57,419.0,,108.0,34.0,277.0,76.0,174.0,501.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",20.0,21,False,2019-09-11 11:25:15,0.6,5.0,tick,,,,,93.0,93.0,https://pypi.org/project/tick,1277.0,1281.0,,,,,,,,3.0,422.0,,,,,,,,,,,
572,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2025-04-03 15:40:25.000000,2025-03-17 13:22:31,3103.0,37.0,64.0,10.0,274.0,2.0,117.0,455.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,26.0,21,True,2023-07-13 11:37:48,0.1.2,12.0,pykale,,,,['pytorch'],6.0,6.0,https://pypi.org/project/pykale,388.0,388.0,,,,,,,,3.0,,,,,,,,,,,,
573,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2024-10-14 17:26:35.000000,2024-10-14 15:20:39,3847.0,,58.0,28.0,110.0,33.0,184.0,385.0,scalable audio processing framework and server written in Python.,23.0,21,True,2023-01-03 17:34:09,1.1.3,6.0,TimeSide,,,,,20.0,20.0,https://pypi.org/project/TimeSide,736.0,736.0,,,,,,,,3.0,,,,,,,,,,,,
574,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2025-04-01 01:40:43.000000,2025-01-01 01:30:41,688.0,,62.0,27.0,510.0,11.0,91.0,379.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,21,True,2023-07-18 13:09:18,4.0.0,29.0,vega,conda-forge/vega,,,['jupyter'],4.0,4.0,https://pypi.org/project/vega,19100.0,31303.0,https://anaconda.org/conda-forge/vega,2025-03-25 16:00:06.255,720006.0,,,,,3.0,,,,,,,,,,,,
575,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2025-04-03 09:36:18.000000,2025-04-02 05:29:35,858.0,47.0,24.0,5.0,318.0,1.0,,330.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,12.0,21,True,2024-09-04 17:23:34,1.2.0,82.0,upgini,,,,,9.0,9.0,https://pypi.org/project/upgini,14995.0,14995.0,,,,,,,,3.0,,,,,,,,,,,,
576,orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2025-01-30 14:12:03.000000,2023-11-17 21:43:05,4051.0,,49.0,13.0,716.0,197.0,203.0,292.0,Asynchronous Distributed Hyperparameter Optimization.,34.0,21,False,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,120.0,120.0,https://pypi.org/project/orion,1330.0,1330.0,,,,,,,,3.0,,,,,,,,,,,,
577,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/predict-idlab/pyRDF2Vec,https://github.com/predict-idlab/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2025-04-02 14:37:36.000000,2023-07-02 18:02:16,1462.0,,50.0,14.0,233.0,23.0,64.0,256.0,Python Implementation and Extension of RDF2Vec.,7.0,21,False,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,47.0,47.0,https://pypi.org/project/pyrdf2vec,675.0,675.0,,,,,,,,3.0,,,,,predict-idlab/pyRDF2Vec,,,,,,,
578,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,https://github.com/Hannibal046/Awesome-LLM,https://github.com/Hannibal046/Awesome-LLM,CC0-1.0,2023-02-17 14:12:21.000,2025-03-26 02:09:26.000000,2025-03-26 02:09:26,519.0,20.0,1840.0,441.0,180.0,6.0,26.0,22537.0,Awesome-LLM: a curated list of Large Language Model.,125.0,20,True,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
579,awesome-quant,wilsonfreitas/awesome-quant,data-science,,https://github.com/wilsonfreitas/awesome-quant,https://github.com/wilsonfreitas/awesome-quant,,2015-09-30 09:53:49.000,2025-04-03 01:30:16.000000,2025-04-01 11:19:58,515.0,9.0,2627.0,718.0,138.0,12.0,59.0,19848.0,"A curated list of insanely awesome libraries, packages and resources for Quants (Quantitative Finance).",101.0,20,True,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,,
580,nebuly,nebuly-ai/nebuly,nlp,,https://github.com/nebuly-ai/optimate,https://github.com/nebuly-ai/optimate,Apache-2.0,2022-02-12 17:17:14.000,2024-07-22 02:07:03.000000,2024-07-22 02:07:02,771.0,,633.0,91.0,152.0,100.0,102.0,8371.0,A collection of libraries to optimise AI model performances.,40.0,20,True,,,24.0,nebuly,,,,,,,https://pypi.org/project/nebuly,919.0,919.0,,,,,,,,3.0,,,,,nebuly-ai/optimate,,,,,,,
581,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,481.0,82.0,180.0,106.0,161.0,3673.0,A high performance and generic framework for distributed DNN training.,21.0,20,False,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,3.0,3.0,https://pypi.org/project/byteps,179.0,198.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1366.0,3.0,,,,,,,,,,,,
582,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,,330.0,70.0,2.0,18.0,7.0,2913.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42,0.0.5,1.0,adabound,,,,['pytorch'],223.0,223.0,https://pypi.org/project/adabound,1434.0,1434.0,,,,,,,,3.0,,,,,,,,,,,,
583,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,327.0,100.0,1000.0,84.0,263.0,2867.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51,3.5.0,28.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
584,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-07-15 07:18:56.000000,2024-02-04 20:37:53,1083.0,,283.0,29.0,41.0,35.0,176.0,1944.0,A library for graph deep learning research.,50.0,20,False,2023-04-07 20:33:15,1.1.0,10.0,dig,,,,,,,https://pypi.org/project/dig,590.0,590.0,,,,,,,,3.0,,,,,,,,,,,,
585,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2025-02-20 22:01:53.000000,2025-02-20 22:01:53,29.0,2.0,106.0,39.0,34.0,9.0,100.0,1834.0,"A flexible, intuitive and fast forecasting library.",10.0,20,True,2024-01-18 18:33:20,1.0.0,6.0,greykite,,,,,40.0,40.0,https://pypi.org/project/greykite,7513.0,7513.0,,,,,,,,3.0,36.0,,,,,,,,,,,
586,tnt,pytorch/tnt,pytorch-utils,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2025-04-03 00:15:19.000000,2025-04-03 00:12:42,1070.0,30.0,280.0,42.0,914.0,6.0,66.0,1687.0,A lightweight library for PyTorch training tools and utilities.,145.0,20,True,,,,torchtnt,,,,['pytorch'],,,https://pypi.org/project/torchtnt,30329.0,30329.0,,,,,,,,3.0,,,,,,,,,,,,
587,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-12-15 17:30:26.000000,2024-12-15 17:30:23,439.0,,232.0,69.0,7.0,15.0,29.0,1451.0,Python AutoML for Trading Systems and Sports Betting.,5.0,20,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,8.0,8.0,https://pypi.org/project/alphapy,722.0,722.0,,,,,,,,3.0,,,,,,,,,,,,
588,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2023-05-09 00:52:44.000000,2023-05-09 00:52:44,72.0,,214.0,64.0,29.0,27.0,12.0,1204.0,Anomaly Detection and Correlation library.,9.0,20,False,,,,luminol,,,,,83.0,83.0,https://pypi.org/project/luminol,11290.0,11290.0,,,,,,,,3.0,,,,,,,,,,,,
589,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000000,2022-02-02 20:33:18,124.0,,142.0,17.0,11.0,43.0,43.0,1120.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,20,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,,['pytorch'],190.0,190.0,https://pypi.org/project/performer-pytorch,6415.0,6415.0,,,,,,,,3.0,,,,,,,,,,,,
590,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2025-03-25 16:00:22.833000,2024-01-04 20:41:21,582.0,,295.0,94.0,123.0,59.0,98.0,1084.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,20,False,,,6.0,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,1511.0,2869.0,https://anaconda.org/conda-forge/astroml,2025-03-25 16:00:22.833,52995.0,,,,,3.0,,,,,,,,,,,,
591,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2024-03-20 19:44:13.000000,2024-03-20 19:28:51,85.0,,181.0,24.0,58.0,10.0,27.0,973.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",18.0,20,False,,,,saliency,,,,['tensorflow'],132.0,132.0,https://pypi.org/project/saliency,32236.0,32236.0,,,,,,,,3.0,,,,,,,,,,,,
592,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-12-05 20:47:53.000000,2024-07-22 10:16:42,493.0,,121.0,31.0,561.0,199.0,247.0,813.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,20,True,2024-06-14 12:19:07,24.06.00,10.0,merlin-core,,,,,,,https://pypi.org/project/merlin-core,24281.0,24281.0,,,,,,,,3.0,,,,,,,,,,,,
