,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
492,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2024-10-23 15:36:38.000000,2023-07-23 14:42:27,191.0,,495.0,37.0,252.0,27.0,292.0,2723.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,23,False,2023-07-23 13:34:05,4.1.0,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,44979.0,45235.0,https://anaconda.org/conda-forge/pytorch-tabnet,2023-12-20 04:10:30.919,10006.0,,,,,2.0,,,,,,,,,,,,
493,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2024-07-17 19:00:35.000000,2024-07-17 19:00:21,2319.0,,243.0,38.0,39.0,7.0,115.0,2209.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,23,True,2022-12-04 19:04:05,_10304,100.0,karateclub,conda-forge/karateclub,,,,292.0,292.0,https://pypi.org/project/karateclub,6480.0,7026.0,https://anaconda.org/conda-forge/karateclub,2023-06-16 19:21:04.092,30589.0,,,,,3.0,,,,,,,,,,,,
494,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,203.0,26.0,65.0,6.0,83.0,2030.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,23,False,,,2.0,checklist,conda-forge/checklist,,,['jupyter'],377.0,377.0,https://pypi.org/project/checklist,1048.0,1227.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,8998.0,,,,,3.0,,,,,,,,,,,,
495,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2025-03-04 18:04:30.000000,2025-03-04 18:04:23,894.0,3.0,442.0,58.0,365.0,92.0,93.0,1954.0,Library for training machine learning models with privacy for training data.,60.0,23,True,2024-02-14 19:18:00,0.9.0,18.0,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,20016.0,20018.0,,,,,,,,2.0,187.0,,,,,,,,,,,
496,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2025-02-15 22:32:23.280000,2025-01-10 08:23:06,1039.0,1.0,181.0,16.0,78.0,20.0,380.0,1620.0,PyTorch Extension Library of Optimized Scatter Operations.,32.0,23,True,2023-10-06 08:48:33,2.1.2,23.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],,,https://pypi.org/project/torch-scatter,52194.0,65781.0,https://anaconda.org/conda-forge/pytorch_scatter,2025-02-15 22:32:23.280,774487.0,,,,,2.0,,,,,,,,,,,,
497,voyager,spotify/voyager,nn-search,,https://github.com/spotify/voyager,https://github.com/spotify/voyager,Apache-2.0,2023-04-13 13:07:27.000,2025-03-05 22:09:10.000000,2025-03-05 13:20:00,111.0,6.0,58.0,12.0,81.0,15.0,23.0,1407.0,"An approximate nearest-neighbor search library for Python and Java with a focus on ease of use, simplicity, and..",8.0,23,True,2024-12-13 19:36:31,2.1.0,15.0,voyager,,,,,168.0,168.0,https://pypi.org/project/voyager,40030.0,40030.0,,,,,,,,3.0,,,,,,,,,,,,
498,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2025-01-23 15:10:02.000000,2025-01-15 20:18:42,210.0,1.0,90.0,33.0,113.0,9.0,18.0,1298.0,,21.0,23,False,2023-06-29 15:03:07,0.1.6,7.0,rlax,,,,['jax'],313.0,313.0,https://pypi.org/project/rlax,25440.0,25440.0,,,,,,,,3.0,,,,,,google-deepmind/rlax,,,,,,
499,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2024-08-02 11:14:24.000000,2024-08-02 11:14:21,90.0,,238.0,20.0,23.0,4.0,88.0,1260.0,Implementation of the node2vec algorithm.,16.0,23,True,2024-08-02 11:13:59,0.5.0,10.0,node2vec,conda-forge/node2vec,,,,842.0,842.0,https://pypi.org/project/node2vec,25474.0,25888.0,https://anaconda.org/conda-forge/node2vec,2023-06-16 16:13:35.056,33997.0,,,,,3.0,,,,,,,,,,,,
500,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,,2016-08-17 10:58:05.000,2025-03-20 15:39:57.000000,2025-02-19 14:28:48,2077.0,3.0,226.0,40.0,635.0,100.0,479.0,1132.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,43.0,23,True,2025-01-23 12:13:15,.2.3.1,46.0,smac,conda-forge/smac,,,,,,https://pypi.org/project/smac,16336.0,16960.0,https://anaconda.org/conda-forge/smac,2025-01-22 17:08:53.011,29990.0,,,,,3.0,,,,,,,,,,,,
501,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,GPL-3.0,2018-03-20 15:22:29.000,2025-03-12 10:44:41.000000,2024-11-12 23:19:10,478.0,,212.0,53.0,94.0,56.0,219.0,1126.0,Line based ATR Engine based on OCRopy.,21.0,23,True,2024-11-12 23:21:54,2.3.1,39.0,calamari_ocr,,,,,,,https://pypi.org/project/calamari_ocr,4867.0,4867.0,,,,,,,,3.0,,,,,,,,,,,,
502,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2025-02-25 01:41:06.000000,2025-02-25 01:41:06,413.0,1.0,185.0,31.0,75.0,2.0,86.0,1056.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,23,True,2021-06-19 16:14:57,4.5.0,10.0,keract,,,,['tensorflow'],243.0,243.0,https://pypi.org/project/keract,7881.0,7881.0,,,,,,,,3.0,,,,,,,,,,,,
503,runhouse,run-house/runhouse,ml-frameworks,,https://github.com/run-house/runhouse,https://github.com/run-house/runhouse,Apache-2.0,2022-05-10 14:10:51.000,2025-03-20 07:30:00.000000,2025-03-20 07:29:58,2221.0,175.0,37.0,8.0,1768.0,9.0,42.0,1014.0,"Distribute and run AI workloads magically in Python, like PyTorch for ML infra.",16.0,23,True,2025-03-10 20:19:35,0.0.42,40.0,runhouse,,,,,,,https://pypi.org/project/runhouse,25088.0,25090.0,,,,,,,,3.0,69.0,,,,,,,,,,,
504,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2025-02-26 10:18:54.494000,2023-02-20 00:24:10,1723.0,,185.0,40.0,176.0,66.0,174.0,963.0,A Jupyter - Three.js bridge.,30.0,23,False,2022-08-31 09:02:38,2.4.1,18.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],,,https://pypi.org/project/pythreejs,80232.0,93826.0,https://anaconda.org/conda-forge/pythreejs,2025-02-26 10:18:54.494,646419.0,,,,,3.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,1398.0,,,,,,,
505,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2024-04-10 17:11:06.000000,2023-03-06 07:52:05,311.0,,113.0,24.0,36.0,35.0,69.0,882.0,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,23,False,2021-04-11 17:42:31,0.5.5,5.0,pandas-bokeh,,,,['pandas'],708.0,708.0,https://pypi.org/project/pandas-bokeh,9469.0,9469.0,,,,,,,,3.0,,,,,,,,,,,,
506,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2023-08-14 08:41:19.000000,2023-08-12 20:19:05,5777.0,,86.0,13.0,77.0,221.0,218.0,875.0,"Experiment tracking, ML developer tools.",30.0,23,False,2022-05-11 01:13:36,0.8.1,2.0,guildai,,,,,105.0,105.0,https://pypi.org/project/guildai,3621.0,3621.0,,,,,,,,3.0,31.0,,,,,,,,,,,
507,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,,2013-08-02 14:31:46.000,2025-01-09 14:24:17.538000,2024-12-27 14:53:55,3774.0,1.0,66.0,44.0,361.0,18.0,399.0,553.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,39.0,23,True,2024-12-27 15:07:05,5.1.0,72.0,skll,conda-forge/skll,,,['sklearn'],47.0,47.0,https://pypi.org/project/skll,635.0,1144.0,https://anaconda.org/conda-forge/skll,2025-01-09 14:24:17.538,20366.0,,,,,3.0,16.0,,,,,,,,,,,
508,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2024-08-02 00:21:20.000000,2024-08-02 00:21:15,339.0,,29.0,8.0,7.0,8.0,80.0,373.0,Multiple Imputation with LightGBM in Python.,8.0,23,True,2024-07-27 14:28:57,6.0.1,8.0,miceforest,conda-forge/miceforest,,,,210.0,210.0,https://pypi.org/project/miceforest,80364.0,80772.0,https://anaconda.org/conda-forge/miceforest,2023-06-16 19:26:58.237,17985.0,,,,,3.0,,,,,,,,,,,,
509,deep-daze,lucidrains/deep-daze,image,,https://github.com/lucidrains/deep-daze,https://github.com/lucidrains/deep-daze,MIT,2021-01-17 06:00:50.000,2022-03-13 19:09:13.000000,2022-03-13 19:08:59,231.0,,314.0,75.0,37.0,90.0,77.0,4364.0,Simple command line tool for text to image generation using OpenAIs CLIP and Siren (Implicit neural representation..,14.0,22,False,2022-03-13 19:09:13,0.11.1,67.0,deep-daze,,,,,56.0,56.0,https://pypi.org/project/deep-daze,592.0,592.0,,,,,,,,3.0,,,,,,,,,,,,
510,PandasGUI,adamerose/pandasgui,data-viz,,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT-0,2019-06-12 02:19:42.000,2023-12-07 20:40:17.000000,2023-12-07 20:40:17,720.0,,234.0,52.0,36.0,72.0,126.0,3223.0,A GUI for Pandas DataFrames.,14.0,22,False,,,2.0,pandasgui,conda-forge/pandasgui,,,['pandas'],473.0,473.0,https://pypi.org/project/pandasgui,5847.0,6499.0,https://anaconda.org/conda-forge/pandasgui,2023-06-16 19:24:31.206,32644.0,,,,,3.0,,,,,,,,,,,,
511,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2023-06-16 13:18:29.838000,2020-01-22 07:39:36,1198.0,,319.0,67.0,168.0,145.0,113.0,2768.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,22,False,,,11.0,eli5,conda-forge/eli5,,,,,,https://pypi.org/project/eli5,130996.0,132885.0,https://anaconda.org/conda-forge/eli5,2023-06-16 13:18:29.838,177589.0,,,,,3.0,,,,,,,,,,,,
512,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2024-02-26 15:38:11.000000,2023-06-01 12:18:23,739.0,,323.0,44.0,44.0,93.0,56.0,2267.0,A modular active learning framework for Python.,20.0,22,False,,,13.0,modAL,,,,['sklearn'],,,https://pypi.org/project/modAL,977253.0,977253.0,,,,,,,,3.0,54.0,,,,,,,,,,,
513,orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,,2020-01-07 18:20:37.000,2025-03-06 03:49:47.000000,2024-07-10 23:00:11,927.0,,135.0,34.0,448.0,50.0,354.0,1958.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,20.0,22,True,2024-04-01 00:44:51,1.1.4.9,32.0,orbit-ml,conda-forge/orbit-ml,,,,68.0,68.0,https://pypi.org/project/orbit-ml,14820.0,15424.0,https://anaconda.org/conda-forge/orbit-ml,2025-01-03 20:42:03.994,22963.0,,,,,3.0,,,,,,,,,,,,
514,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2024-06-24 03:38:13.000000,2022-11-13 04:54:45,1941.0,,200.0,28.0,424.0,9.0,163.0,1680.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,29.0,22,False,2022-01-20 18:07:32,0.5.5,3.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,233.0,233.0,,,,,,,,3.0,,,,,,,,,,,,
515,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,125.0,27.0,31.0,58.0,50.0,1611.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,8.0,22,False,,,,higher,,,,['pytorch'],632.0,632.0,https://pypi.org/project/higher,61142.0,61142.0,,,,,,,,3.0,,,,,,,,,,,,
516,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2024-11-23 22:25:52.000000,2024-11-23 22:09:12,359.0,,278.0,42.0,260.0,68.0,198.0,1582.0,A framework for Privacy Preserving Machine Learning.,39.0,22,True,2020-04-21 13:59:37,0.1,1.0,crypten,,,,['pytorch'],55.0,55.0,https://pypi.org/project/crypten,638.0,638.0,,,,,,,,3.0,,3.0,,,,,,,,,,
517,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2024-12-25 18:07:02.406000,2022-08-31 13:13:15,103.0,,93.0,37.0,15.0,12.0,27.0,1413.0,A Graph Neural Network Library in Jax.,17.0,22,False,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],275.0,275.0,https://pypi.org/project/jraph,35028.0,35234.0,https://anaconda.org/conda-forge/jraph,2024-12-25 18:07:02.406,8449.0,,,,,3.0,,,,,,google-deepmind/jraph,,,,,,
518,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2025-02-27 22:15:38.000000,2025-02-27 22:14:51,221.0,11.0,118.0,35.0,34.0,22.0,122.0,1292.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,17.0,22,True,2025-02-27 22:20:03,2.3.13,97.0,ngt,,,,,,,https://pypi.org/project/ngt,3128.0,3128.0,,,,,,,,3.0,,,,,,,,,,,,
519,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2024-08-04 22:39:35.000000,2024-08-04 17:00:39,437.0,,152.0,89.0,122.0,29.0,46.0,1223.0,PFRL: a PyTorch-based deep reinforcement learning library.,20.0,22,True,2023-07-16 15:19:48,0.4.0,5.0,pfrl,,,,,120.0,120.0,https://pypi.org/project/pfrl,402.0,402.0,,,,,,,,3.0,,,,,,,,,,,,
520,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2024-09-25 05:32:38.000000,2024-09-25 05:32:38,605.0,,207.0,51.0,461.0,144.0,296.0,1222.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,22,True,,,,tf-encrypted,,,,['tensorflow'],68.0,68.0,https://pypi.org/project/tf-encrypted,778.0,778.0,,,,,,,,3.0,,,,,,,,,,,,
521,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2024-02-13 05:55:38.000000,2024-02-13 05:55:37,305.0,,90.0,19.0,73.0,18.0,45.0,1054.0,Audio processing by using pytorch 1D convolution network.,15.0,22,False,2020-11-08 10:18:26,0.2.0,2.0,nnAudio,,,,,311.0,311.0,https://pypi.org/project/nnAudio,46991.0,46991.0,,,,,,,,3.0,,,,,,,,,,,,
522,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2024-06-03 10:38:45.000000,2022-06-30 08:14:18,208.0,,109.0,48.0,99.0,42.0,51.0,1024.0,Interpretability Methods for tf.keras models with Tensorflow 2.x.,18.0,22,False,2021-11-18 20:27:53,0.3.1,7.0,tf-explain,,,,['tensorflow'],276.0,276.0,https://pypi.org/project/tf-explain,4775.0,4775.0,,,,,,,,3.0,,,,,,,,,,,,
523,YouTokenToMe,vkcom/youtokentome,nlp,,https://github.com/VKCOM/YouTokenToMe,https://github.com/VKCOM/YouTokenToMe,MIT,2019-06-06 11:38:28.000,2024-03-29 10:21:35.000000,2023-03-29 07:39:45,85.0,,87.0,25.0,55.0,32.0,28.0,965.0,Unsupervised text tokenizer focused on computational efficiency.,8.0,22,False,2020-02-13 09:57:47,1.0.6,4.0,youtokentome,conda-forge/youtokentome,,,,797.0,797.0,https://pypi.org/project/youtokentome,26047.0,28162.0,https://anaconda.org/conda-forge/youtokentome,2023-09-27 19:23:04.851,88865.0,,,,,3.0,,,,,,,,,,,,
524,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2024-10-12 16:36:02.000000,2024-10-12 16:34:55,60.0,,74.0,6.0,5.0,2.0,25.0,861.0,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,22,True,2024-10-12 16:36:50,0.1.9,4.0,iterative-stratification,,,,['sklearn'],557.0,557.0,https://pypi.org/project/iterative-stratification,26344.0,26344.0,,,,,,,,3.0,,,,,,,,,,,,
525,BioPandas,rasbt/biopandas,others,,https://github.com/BioPandas/biopandas,https://github.com/BioPandas/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2024-12-28 06:54:56.927000,2024-08-01 17:33:11,360.0,,119.0,15.0,84.0,22.0,38.0,721.0,Working with molecular structures in pandas DataFrames.,18.0,22,True,2024-08-01 17:34:27,0.5.1,18.0,biopandas,conda-forge/biopandas,,,['pandas'],352.0,352.0,https://pypi.org/project/biopandas,11666.0,14861.0,https://anaconda.org/conda-forge/biopandas,2024-12-28 06:54:56.927,175741.0,,,,,3.0,,,,,,BioPandas/biopandas,,,,,,
526,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2025-03-13 02:11:43.000000,2025-02-10 20:52:07,1511.0,3.0,79.0,30.0,702.0,22.0,118.0,709.0,Scikit-learn style model finetuning for NLP.,23.0,22,True,2019-01-18 20:10:51,0.5.14,15.0,finetune,,,,"['tensorflow', 'sklearn']",14.0,14.0,https://pypi.org/project/finetune,646.0,646.0,,,,,,,,3.0,,,,,,,,,,,,
527,MONAILabel,Project-MONAI/MONAILabel,medical-data,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2025-02-20 21:50:51.000000,2025-02-18 02:57:52,1016.0,2.0,206.0,21.0,889.0,133.0,405.0,671.0,MONAI Label is an intelligent open source image labeling and learning tool.,66.0,22,True,2024-10-17 22:32:00,0.8.4,17.0,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,1286.0,3829.0,,,,,,,,3.0,111916.0,,,,,,,,,,,
528,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2025-03-15 22:10:01.000000,2025-01-25 19:51:54,714.0,11.0,68.0,21.0,10.0,17.0,48.0,608.0,Active Learning for Text Classification in Python.,9.0,22,True,2024-11-24 19:15:11,2.0.0.de1,16.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",33.0,33.0,https://pypi.org/project/small-text,749.0,1169.0,https://anaconda.org/conda-forge/small-text,2025-01-05 17:19:16.066,13450.0,,,,,3.0,,,,,,,,,,,,
529,MedPy,loli/medpy,medical-data,,https://github.com/loli/medpy,https://github.com/loli/medpy,GPL-3.0,2012-05-11 10:57:34.000,2024-09-18 15:23:28.852000,2024-07-23 14:46:53,413.0,,140.0,20.0,49.0,1.0,87.0,588.0,Medical image processing in Python.,20.0,22,True,2024-07-23 14:18:16,0.5.2,11.0,MedPy,conda-forge/medpy,,,,2624.0,2624.0,https://pypi.org/project/MedPy,32686.0,34975.0,https://anaconda.org/conda-forge/medpy,2024-09-18 15:23:28.852,103025.0,,,,,3.0,,,,,,,,,,,,
530,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2024-08-01 23:26:59.000000,2024-03-19 15:52:03,1216.0,,68.0,6.0,211.0,21.0,109.0,529.0,Happy Transformer makes it easy to fine-tune and perform inference with NLP Transformer models.,14.0,22,True,2023-08-07 03:02:27,3.0.0,40.0,happytransformer,,,,['huggingface'],312.0,312.0,https://pypi.org/project/happytransformer,2882.0,2882.0,,,,,,,,3.0,,,,,,,,,,,,
531,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2025-03-20 07:56:24.000000,2025-03-20 07:56:23,2416.0,26.0,44.0,10.0,28.0,15.0,64.0,514.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,10.0,22,True,2024-08-14 15:06:05,4.8.0,31.0,hyperactive,,,,,37.0,37.0,https://pypi.org/project/hyperactive,2778.0,2782.0,,,,,,,,3.0,305.0,,,,,,,,,,,
532,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2025-01-24 15:49:15.000000,2025-01-24 15:48:14,549.0,7.0,36.0,13.0,230.0,13.0,41.0,499.0,Monitor the stability of a Pandas or Spark dataframe.,19.0,22,True,2025-01-24 15:49:15,1.4.7,35.0,popmon,,,,"['pandas', 'spark']",22.0,22.0,https://pypi.org/project/popmon,9884.0,9888.0,,,,,,,,3.0,255.0,,,,,,,,,,,
533,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2024-07-06 00:47:45.000000,2023-09-06 17:29:29,2412.0,,51.0,22.0,232.0,57.0,195.0,381.0,Studio: Simplify and expedite model building process.,24.0,22,False,2020-02-19 22:50:45,0.0.15,4.0,studioml,,,,,7.0,7.0,https://pypi.org/project/studioml,2287.0,2287.0,,,,,,,,3.0,,,,,,,,,,,,
534,formulaic,matthewwardrop/formulaic,probabilistics,,https://github.com/matthewwardrop/formulaic,https://github.com/matthewwardrop/formulaic,MIT,2019-09-02 03:23:35.000,2025-01-09 23:18:47.000000,2025-01-09 19:34:52,406.0,3.0,28.0,11.0,107.0,16.0,108.0,375.0,A high-performance implementation of Wilkinson formulas for Python.,12.0,22,True,2024-12-20 19:43:52,1.1.1,26.0,formulaic,,,,,,,https://pypi.org/project/formulaic,3171309.0,3171309.0,,,,,,,,3.0,,,,,,,,,,,,
535,tf-keras-vis,keisen/tf-keras-vis,interpretability,,https://github.com/keisen/tf-keras-vis,https://github.com/keisen/tf-keras-vis,MIT,2019-10-31 06:47:41.000,2025-03-12 03:55:24.000000,2025-03-12 03:55:16,401.0,6.0,43.0,7.0,28.0,32.0,43.0,322.0,Neural network visualization toolkit for tf.keras.,3.0,22,True,2024-03-25 11:49:03,0.8.7,30.0,tf-keras-vis,,,,['tensorflow'],192.0,192.0,https://pypi.org/project/tf-keras-vis,4951.0,4951.0,,,,,,,,3.0,,,,,,,,,,,,
536,orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2025-01-30 14:12:03.000000,2023-11-17 21:43:05,4051.0,,49.0,13.0,716.0,197.0,203.0,292.0,Asynchronous Distributed Hyperparameter Optimization.,34.0,22,False,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,119.0,119.0,https://pypi.org/project/orion,1215.0,1215.0,,,,,,,,3.0,,,,,,,,,,,,
537,ML in production,eugeneyan/applied-ml,data-science,,https://github.com/eugeneyan/applied-ml,https://github.com/eugeneyan/applied-ml,MIT,2020-07-04 18:57:47.000,2024-07-18 22:41:02.000000,2024-05-02 14:44:23,485.0,,3618.0,950.0,229.0,2.0,22.0,27831.0,Papers & tech blogs by companies sharing their work on data science & machine learning in production.,53.0,21,True,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,,
538,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-03-12 15:58:25.000000,2024-03-12 15:58:25,48.0,,2449.0,149.0,89.0,240.0,286.0,14135.0,End-to-End Object Detection with Transformers.,27.0,21,True,2020-06-29 16:41:01,0.2,1.0,,,,,['pytorch'],21.0,21.0,,,,,,,,,,,3.0,,,,,,,,,,,,
539,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2024-11-26 11:06:14.000000,2024-11-26 10:38:20,194.0,,1179.0,94.0,51.0,414.0,292.0,6850.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,34.0,21,True,,,,pyslowfast,,,,['pytorch'],23.0,23.0,https://pypi.org/project/pyslowfast,75.0,75.0,,,,,,,,3.0,,,,,,,,,,,,
