,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
557,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2025-02-20 22:01:53.000000,2025-02-20 22:01:53,29.0,2.0,106.0,39.0,34.0,9.0,100.0,1838.0,"A flexible, intuitive and fast forecasting library.",10.0,21,True,2024-01-18 18:33:20,1.0.0,6.0,greykite,,,,,44.0,44.0,https://pypi.org/project/greykite,9085.0,9085.0,,,,,,,,3.0,36.0,,,,,,,,,,,
558,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2023-11-04 08:38:31.000000,2023-09-03 19:16:54,508.0,,201.0,32.0,88.0,16.0,33.0,1535.0,"A program for financial portfolio management, analysis and optimisation.",7.0,21,False,,,14.0,FinQuant,,,,,95.0,95.0,https://pypi.org/project/FinQuant,567.0,567.0,,,,,,,,3.0,,,,,,,,,,,,
559,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2025-04-22 14:58:15.321000,2024-11-14 06:35:15,505.0,,135.0,17.0,25.0,11.0,56.0,1416.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,17.0,21,True,2024-02-04 21:24:35,1.1.0,7.0,pygod,conda-forge/pygod,,,,49.0,49.0,https://pypi.org/project/pygod,788.0,1048.0,https://anaconda.org/conda-forge/pygod,2025-04-22 14:58:15.321,9628.0,,,,,3.0,,,,,,,,,,,,
560,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2025-04-22 14:57:22.632000,2020-04-17 02:27:44,79.0,,141.0,24.0,77.0,44.0,37.0,1154.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,21,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,325555.0,325717.0,https://anaconda.org/conda-forge/adtk,2025-04-22 14:57:22.632,10093.0,,,,,3.0,,,,,,,,,,,,
561,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000000,2022-02-02 20:33:18,124.0,,143.0,17.0,11.0,43.0,43.0,1129.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,21,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,,['pytorch'],198.0,198.0,https://pypi.org/project/performer-pytorch,6875.0,6875.0,,,,,,,,3.0,,,,,,,,,,,,
562,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,,249.0,47.0,46.0,26.0,127.0,1082.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,False,2020-10-12 06:56:40,0.7.6,2.0,aocr,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/aocr,511.0,511.0,,,,,,,,3.0,,,,,,,,,,,,
563,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2024-10-17 08:47:41.000000,2024-10-17 08:43:32,431.0,,124.0,20.0,88.0,10.0,72.0,1006.0,An intuitive library to extract features from time series.,20.0,21,True,2024-09-12 10:50:23,0.1.9,13.0,tsfel,,,,,205.0,205.0,https://pypi.org/project/tsfel,6631.0,6631.0,,,,,,,,3.0,,,,,,,,,,,,
564,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2025-04-22 14:57:28.709000,2024-02-01 21:38:56,330.0,,174.0,30.0,113.0,70.0,56.0,947.0,Source code/webpage/demos for the What-If Tool.,20.0,21,False,2021-10-12 17:36:36,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,12712.0,53903.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2025-04-22 14:57:28.709,2408574.0,,,,,3.0,,wit-widget,https://www.npmjs.com/package/wit-widget,368.0,,,,,,,,
565,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2024-10-12 16:36:02.000000,2024-10-12 16:34:55,60.0,,74.0,6.0,5.0,2.0,25.0,863.0,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,21,True,2024-10-12 16:36:50,0.1.9,4.0,iterative-stratification,,,,['sklearn'],584.0,584.0,https://pypi.org/project/iterative-stratification,46547.0,46547.0,,,,,,,,3.0,,,,,,,,,,,,
566,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2024-11-26 19:03:40.000000,2024-10-31 11:39:03,1235.0,,132.0,22.0,594.0,63.0,511.0,857.0,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",41.0,21,True,2022-02-10 15:53:08,0.12.0,41.0,icevision,,,,,,,https://pypi.org/project/icevision,4306.0,4306.0,,,,,,,,3.0,,,,,,,,,,,,
567,larq,larq/larq,ml-frameworks,,https://github.com/larq/larq,https://github.com/larq/larq,Apache-2.0,2019-03-18 21:41:50.000,2024-08-12 15:26:59.000000,2024-08-12 15:26:56,736.0,,85.0,28.0,737.0,22.0,124.0,717.0,An Open-Source Library for Training Binarized Neural Networks.,19.0,21,True,2023-07-12 14:06:25,0.13.3,38.0,larq,,,,['tensorflow'],61.0,61.0,https://pypi.org/project/larq,3223.0,3223.0,,,,,,,,3.0,,,,,,,,,,,,
568,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2025-03-25 10:51:49.000000,2025-03-25 10:51:37,923.0,2.0,120.0,42.0,119.0,43.0,48.0,715.0,Bias Auditing & Fair ML Toolkit.,23.0,21,True,,,,aequitas,,,,,190.0,190.0,https://pypi.org/project/aequitas,20575.0,20575.0,,,,,,,,3.0,,,,,,,,,,,,
569,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2025-04-22 14:58:21.176000,2025-04-06 17:36:49,734.0,19.0,70.0,21.0,10.0,18.0,48.0,614.0,Active Learning for Text Classification in Python.,9.0,21,True,2024-11-24 19:15:11,2.0.0.de1,16.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",34.0,34.0,https://pypi.org/project/small-text,1186.0,1616.0,https://anaconda.org/conda-forge/small-text,2025-04-22 14:58:21.176,14632.0,,,,,3.0,,,,,,,,,,,,
570,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2025-04-22 14:56:58.537000,2024-06-16 04:23:17,307.0,,105.0,8.0,15.0,6.0,16.0,596.0,Make Waffle Charts in Python.,6.0,21,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,522.0,522.0,https://pypi.org/project/pywaffle,15271.0,15561.0,https://anaconda.org/conda-forge/pywaffle,2025-04-22 14:56:58.537,15956.0,,,,,3.0,,,,,,,,,,,,
571,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2025-05-05 22:29:18.000000,2025-05-05 22:20:40,774.0,1.0,65.0,15.0,117.0,8.0,48.0,573.0,A simplified framework and utilities for PyTorch.,23.0,21,True,2025-05-05 22:24:01,1.17.4,40.0,poutyne,,,,['pytorch'],150.0,150.0,https://pypi.org/project/poutyne,3675.0,3675.0,,,,,,,,3.0,,,,,,,,,,,,
572,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2024-11-27 12:27:25.000000,2023-03-05 00:16:57,419.0,,111.0,35.0,277.0,76.0,174.0,504.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",20.0,21,False,2019-09-11 11:25:15,0.6,5.0,tick,,,,,94.0,94.0,https://pypi.org/project/tick,1520.0,1524.0,,,,,,,,3.0,427.0,,,,,,,,,,,
573,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2025-01-24 15:49:15.000000,2025-01-24 15:48:14,549.0,,36.0,13.0,230.0,13.0,41.0,500.0,Monitor the stability of a Pandas or Spark dataframe.,19.0,21,True,2025-01-24 15:49:15,1.4.7,35.0,popmon,,,,"['pandas', 'spark']",22.0,22.0,https://pypi.org/project/popmon,9789.0,9793.0,,,,,,,,3.0,255.0,,,,,,,,,,,
574,formulaic,matthewwardrop/formulaic,probabilistics,,https://github.com/matthewwardrop/formulaic,https://github.com/matthewwardrop/formulaic,MIT,2019-09-02 03:23:35.000,2025-01-09 23:18:47.000000,2025-01-09 19:34:52,406.0,,28.0,11.0,107.0,19.0,108.0,390.0,A high-performance implementation of Wilkinson formulas for Python.,12.0,21,True,2024-12-20 19:43:52,1.1.1,26.0,formulaic,,,,,,,https://pypi.org/project/formulaic,2844156.0,2844156.0,,,,,,,,3.0,,,,,,,,,,,,
575,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2024-10-14 17:26:35.000000,2024-10-14 15:20:39,3847.0,,58.0,28.0,110.0,33.0,184.0,385.0,scalable audio processing framework and server written in Python.,23.0,21,True,2023-01-03 17:34:09,1.1.3,6.0,TimeSide,,,,,20.0,20.0,https://pypi.org/project/TimeSide,565.0,565.0,,,,,,,,3.0,,,,,,,,,,,,
576,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2025-04-22 14:56:23.980000,2025-01-01 01:30:41,688.0,,62.0,27.0,510.0,11.0,91.0,380.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,21,True,2023-07-18 13:09:18,4.0.0,29.0,vega,conda-forge/vega,,,['jupyter'],4.0,4.0,https://pypi.org/project/vega,17550.0,29759.0,https://anaconda.org/conda-forge/vega,2025-04-22 14:56:23.980,732575.0,,,,,3.0,,,,,,,,,,,,
577,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2025-05-07 18:51:42.000000,2025-05-07 11:08:19,880.0,54.0,23.0,5.0,324.0,1.0,,331.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,11.0,21,True,2024-09-04 17:23:34,1.2.0,82.0,upgini,,,,,9.0,9.0,https://pypi.org/project/upgini,23848.0,23848.0,,,,,,,,3.0,,,,,,,,,,,,
578,orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2025-01-30 14:12:03.000000,2023-11-17 21:43:05,4051.0,,49.0,13.0,716.0,197.0,203.0,294.0,Asynchronous Distributed Hyperparameter Optimization.,34.0,21,False,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,121.0,121.0,https://pypi.org/project/orion,1587.0,1587.0,,,,,,,,3.0,,,,,,,,,,,,
579,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/predict-idlab/pyRDF2Vec,https://github.com/predict-idlab/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2025-04-02 14:37:36.000000,2023-07-02 18:02:16,1462.0,,50.0,14.0,233.0,24.0,64.0,256.0,Python Implementation and Extension of RDF2Vec.,7.0,21,False,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,48.0,48.0,https://pypi.org/project/pyrdf2vec,475.0,475.0,,,,,,,,3.0,,,,,predict-idlab/pyRDF2Vec,,,,,,,
580,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,https://github.com/Hannibal046/Awesome-LLM,https://github.com/Hannibal046/Awesome-LLM,CC0-1.0,2023-02-17 14:12:21.000,2025-05-05 15:46:56.000000,2025-05-05 15:46:55,527.0,19.0,1899.0,455.0,187.0,7.0,26.0,23098.0,Awesome-LLM: a curated list of Large Language Model.,129.0,20,True,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
581,awesome-quant,wilsonfreitas/awesome-quant,data-science,,https://github.com/wilsonfreitas/awesome-quant,https://github.com/wilsonfreitas/awesome-quant,,2015-09-30 09:53:49.000,2025-05-08 02:30:09.000000,2025-04-09 10:30:51,517.0,7.0,2667.0,720.0,137.0,13.0,59.0,20336.0,"A curated list of insanely awesome libraries, packages and resources for Quants (Quantitative Finance).",101.0,20,True,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,,
582,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,481.0,82.0,180.0,106.0,161.0,3678.0,A high performance and generic framework for distributed DNN training.,21.0,20,False,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,4.0,4.0,https://pypi.org/project/byteps,180.0,199.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1368.0,3.0,,,,,,,,,,,,
583,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,,330.0,70.0,2.0,18.0,7.0,2915.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42,0.0.5,1.0,adabound,,,,['pytorch'],228.0,228.0,https://pypi.org/project/adabound,1939.0,1939.0,,,,,,,,3.0,,,,,,,,,,,,
584,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,325.0,100.0,1000.0,84.0,263.0,2868.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51,3.5.0,28.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
585,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-07-15 07:18:56.000000,2024-02-04 20:37:53,1083.0,,283.0,30.0,41.0,35.0,176.0,1953.0,A library for graph deep learning research.,50.0,20,False,2023-04-07 20:33:15,1.1.0,10.0,dig,,,,,,,https://pypi.org/project/dig,536.0,536.0,,,,,,,,3.0,,,,,,,,,,,,
586,tnt,pytorch/tnt,pytorch-utils,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2025-05-02 08:59:30.000000,2025-05-02 08:56:42,1074.0,21.0,282.0,42.0,921.0,6.0,66.0,1693.0,A lightweight library for PyTorch training tools and utilities.,146.0,20,True,,,,torchtnt,,,,['pytorch'],,,https://pypi.org/project/torchtnt,33287.0,33287.0,,,,,,,,3.0,,,,,,,,,,,,
587,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-12-15 17:30:26.000000,2024-12-15 17:30:23,439.0,,239.0,70.0,7.0,15.0,29.0,1483.0,Python AutoML for Trading Systems and Sports Betting.,5.0,20,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,9.0,9.0,https://pypi.org/project/alphapy,838.0,838.0,,,,,,,,3.0,,,,,,,,,,,,
588,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2023-05-09 00:52:44.000000,2023-05-09 00:52:44,72.0,,215.0,64.0,29.0,27.0,12.0,1210.0,Anomaly Detection and Correlation library.,9.0,20,False,,,,luminol,,,,,84.0,84.0,https://pypi.org/project/luminol,9550.0,9550.0,,,,,,,,3.0,,,,,,,,,,,,
589,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2025-04-22 14:56:39.232000,2024-01-04 20:41:21,582.0,,296.0,95.0,123.0,59.0,98.0,1087.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,20,False,,,6.0,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,1555.0,2908.0,https://anaconda.org/conda-forge/astroml,2025-04-22 14:56:39.232,54149.0,,,,,3.0,,,,,,,,,,,,
590,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2024-03-20 19:44:13.000000,2024-03-20 19:28:51,85.0,,180.0,24.0,58.0,10.0,27.0,973.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",18.0,20,False,,,,saliency,,,,['tensorflow'],136.0,136.0,https://pypi.org/project/saliency,10681.0,10681.0,,,,,,,,3.0,,,,,,,,,,,,
591,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2025-04-29 21:46:42.000000,2025-04-29 21:45:50,301.0,2.0,253.0,44.0,18.0,10.0,92.0,885.0,Data compression in TensorFlow.,24.0,20,True,2024-08-07 20:25:13,2.17.0,26.0,tensorflow-compression,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-compression,3274.0,3274.0,,,,,,,,3.0,,,,,,,,,,,,
592,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-12-05 20:47:53.000000,2024-07-22 10:16:42,493.0,,121.0,30.0,561.0,199.0,247.0,826.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,20,True,2024-06-14 12:19:07,24.06.00,10.0,merlin-core,,,,,,,https://pypi.org/project/merlin-core,21114.0,21114.0,,,,,,,,3.0,,,,,,,,,,,,
593,dabl,dabl/dabl,sklearn-utils,,https://github.com/dabl/dabl,https://github.com/dabl/dabl,BSD-3-Clause,2018-09-14 19:11:47.000,2024-12-16 23:28:59.000000,2024-12-16 23:27:14,315.0,,93.0,21.0,199.0,76.0,77.0,727.0,Data Analysis Baseline Library.,24.0,20,True,2024-12-16 23:30:38,0.3.2,4.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,3847.0,3847.0,,,,,,,,3.0,,,,,,,,,,,,
594,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2025-02-07 18:03:48.000000,2025-02-05 11:04:30,1822.0,,77.0,10.0,222.0,51.0,84.0,598.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,24.0,20,True,2023-12-05 11:42:07,0.5.3,25.0,quantus,,,,,58.0,58.0,https://pypi.org/project/quantus,1709.0,1716.0,,,,,,,,3.0,285.0,,,,,,,,,,,
595,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,69.0,39.0,17.0,14.0,22.0,576.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,22.0,20,False,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,39.0,39.0,https://pypi.org/project/n2,313.0,313.0,,,,,,,,3.0,,,,,,,,,,,,
596,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,56.0,59.0,9.0,23.0,25.0,556.0,Python library assists deep learning on graphs.,18.0,20,False,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,129.0,129.0,https://pypi.org/project/deepsnap,453.0,453.0,,,,,,,,3.0,15.0,,,,,,,,,,,
597,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2025-02-28 08:35:47.000000,2025-02-06 14:03:46,992.0,,102.0,32.0,107.0,26.0,29.0,521.0,A Python implementation of active inference for Markov Decision Processes.,19.0,20,True,2023-03-25 17:58:52,0.0.7.1,6.0,inferactively-pymdp,,,,,21.0,21.0,https://pypi.org/project/inferactively-pymdp,10951.0,10951.0,,,,,,,,3.0,,,,,,,,,,,,
598,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2024-02-24 12:21:01.000000,2023-08-12 16:28:59,266.0,,110.0,18.0,57.0,27.0,21.0,507.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,20,False,2023-03-15 20:10:41,0.4.4,7.0,rrcf,,,,,90.0,90.0,https://pypi.org/project/rrcf,5896.0,5896.0,,,,,,,,3.0,,,,,,,,,,,,
599,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2025-04-22 14:57:56.438000,2024-09-06 09:27:10,824.0,,25.0,8.0,78.0,27.0,23.0,416.0,Flexible time series feature extraction & processing.,6.0,20,True,2024-09-06 09:28:53,0.4.1,16.0,tsflex,conda-forge/tsflex,,,,22.0,22.0,https://pypi.org/project/tsflex,2473.0,3171.0,https://anaconda.org/conda-forge/tsflex,2025-04-22 14:57:56.438,32115.0,,,,,3.0,,,,,,,,,,,,
600,torch-uncertainty,ENSTA-U2IS-AI/torch-uncertainty,probabilistics,,https://github.com/ENSTA-U2IS-AI/torch-uncertainty,https://github.com/ENSTA-U2IS-AI/torch-uncertainty,Apache-2.0,2023-02-01 16:21:14.000,2025-05-08 13:10:51.000000,2025-03-20 13:37:01,1623.0,140.0,30.0,7.0,117.0,15.0,36.0,387.0,Open-source framework for uncertainty and deep learning models in PyTorch.,12.0,20,True,,,21.0,torch-uncertainty,,,,,,,https://pypi.org/project/torch-uncertainty,1182.0,1182.0,,,,,,,,3.0,,,,,,,,,,,,
601,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2025-01-29 14:59:50.000000,2025-01-29 14:59:43,578.0,,90.0,27.0,321.0,60.0,27.0,378.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,28.0,20,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-cloud,34891.0,34891.0,,,,,,,,3.0,,,,,,,,,,,,
602,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2025-04-29 13:23:20.000000,2025-01-22 18:08:56,337.0,,83.0,23.0,365.0,6.0,10.0,349.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,20,True,2025-01-22 19:37:53,0.47.0,25.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2729.0,2729.0,,,,,,,,3.0,,,,,,,,,,,,
603,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,MIT,2020-01-18 19:16:48.000,2025-01-25 17:16:32.000000,2025-01-25 17:16:32,511.0,,80.0,8.0,96.0,4.0,62.0,335.0,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",16.0,20,True,2024-09-17 16:58:38,0.11.1,18.0,sklearn-genetic-opt,,,,,63.0,63.0,https://pypi.org/project/sklearn-genetic-opt,3918.0,3918.0,,,,,,,,3.0,,,,,,,,,,,,
604,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2025-04-27 00:13:31.000000,2024-11-07 18:17:34,501.0,,113.0,19.0,590.0,35.0,130.0,277.0,An open-source toolkit for large-scale genomic analysis.,28.0,20,True,2024-10-20 03:22:37,2.0.3,17.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,17181.0,17308.0,https://anaconda.org/conda-forge/glow,2025-04-22 14:57:47.356,6424.0,,,,,3.0,197.0,,,,,,,,,,,
605,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2025-04-14 06:29:06.000000,2025-04-14 06:29:04,594.0,1.0,36.0,22.0,648.0,17.0,131.0,250.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,True,2024-06-21 06:39:45,0.16.0,21.0,larq-compute-engine,,,,,10.0,10.0,https://pypi.org/project/larq-compute-engine,2315.0,2335.0,,,,,,,,3.0,1296.0,,,,,,,,,,,
606,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,21.0,17.0,464.0,69.0,76.0,240.0,Functional tensors for probabilistic programming.,11.0,20,False,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,,['pytorch'],87.0,87.0,https://pypi.org/project/funsor,6487.0,6487.0,,,,,,,,3.0,,,,,,,,,,,,
